fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,178286000,120430000,1596000,1596000,68949000,45441000,57856000,40184000,None,625000,625000,350000,None,None,None,6931000,None,98297000,64335000,41087000,None,None,7640000,33962000,None,29276000,None,None,36916000,15595000,None,79989000,-126000,45313000,102000,10208696
2006-03-31,USD,190897000,130415000,1404000,1404000,71290000,52863000,60482000,42632000,None,124000,124000,350000,None,None,None,4858000,None,106748000,68678000,46256000,None,None,8793000,38070000,None,33172000,None,None,41965000,13629000,None,84149000,-82000,49197000,102000,10788889
2006-06-30,USD,200294000,134852000,1401000,1401000,74855000,55247000,65442000,47195000,None,104000,104000,350000,None,None,None,3349000,None,109687000,61340000,40752000,None,None,8758000,48347000,None,43171000,None,None,51929000,11830000,None,90607000,None,52179000,105000,10650000
2006-09-30,USD,209325000,140960000,3764000,3764000,80410000,50887000,68365000,49891000,None,83000,83000,350000,None,None,None,5899000,None,114560000,68413000,45643000,None,None,10228000,46147000,None,40398000,None,None,50626000,9641000,None,94765000,None,55877000,105000,10876471
2006-12-31,USD,235833000,167284000,1309000,1309000,99803000,61550000,68549000,49919000,None,62000,62000,350000,None,None,None,4622000,None,137800000,75822000,57446000,None,None,3831000,61978000,None,54273000,None,None,58104000,12711000,None,98033000,None,58843000,105000,10565714
2007-03-31,USD,243954000,178221000,3388000,3388000,110120000,57187000,65733000,46791000,None,59000,59000,350000,None,None,None,7526000,None,142683000,71956000,52122000,None,None,3935000,70727000,None,65163000,None,None,69098000,15208000,None,101271000,None,61721000,106000,11042857
2007-06-30,USD,248206000,180491000,1387000,1387000,104670000,70285000,67715000,48530000,None,56000,56000,350000,None,None,None,4149000,None,139103000,83217000,59903000,None,None,4615000,55886000,None,50362000,None,None,54977000,18576000,None,109103000,None,68551000,106000,10841270
2007-09-30,USD,241594000,166217000,5746000,5746000,93680000,63017000,75377000,47426000,None,53000,53000,350000,None,None,None,3774000,None,117387000,82374000,55457000,None,None,5900000,35013000,None,29603000,None,None,35503000,21017000,None,124207000,None,83082000,107000,11008333
2007-12-31,USD,330772000,284397000,121097000,121097000,102447000,53610000,46375000,44136000,None,50000,50000,350000,None,None,None,7243000,None,116946000,83752000,53489000,None,None,6191000,33194000,None,28056000,None,None,34247000,24072000,None,213826000,None,169314000,109000,10684559
2008-03-31,USD,315544000,269193000,117199000,117199000,100705000,45687000,46351000,44129000,None,47000,47000,350000,None,None,None,5602000,None,93488000,59931000,39907000,None,None,6184000,33557000,None,26514000,None,None,32698000,13511000,None,222056000,None,175620000,110000,11063158
