fiscalDateEnding,reportedEPS
1996-12-31,-0.37
1998-12-31,-0.2107
1999-12-31,-0.1343
2000-12-31,0.157
2001-12-31,0.19
2002-12-31,-1.2088
2003-12-31,-0.9379
2004-12-31,0.3825
2005-12-31,0.74
2006-12-31,1.14
2007-12-31,1.09
2008-12-31,1.31
2009-12-31,0.86
2010-12-31,2.48
2011-12-31,2.24
2012-12-31,1.88
2013-12-31,1.89
2014-12-31,1.57
2015-12-31,1.3
2016-12-31,0.03
2017-12-31,0.2
2018-12-31,1.25
2019-12-31,1.89
2020-12-31,2.33
2021-12-31,3.64
2022-12-31,7.14
2023-12-31,6.99
2024-12-31,7.4909
2025-12-31,7.394
