fiscalDateEnding,reportedEPS
1996-12-31,28.67
1997-12-31,33.14
1998-12-31,37.75
1999-12-31,42.69
2000-12-31,49.07
2001-12-31,53.8
2002-12-31,54
2003-12-31,77.8
2004-12-31,87.2
2005-12-31,66
2006-12-31,117.4
2007-12-31,71
2008-12-31,-390.2
2009-12-31,-67.21
2010-12-31,-14.49
2011-12-31,1.21
2012-12-31,3.91
2013-12-31,4.57
2014-12-31,4.64
2015-12-31,2.03
2016-12-31,3.7
2017-12-31,2.24
2018-12-31,1.04
2019-12-31,3.77
2020-12-31,-6.9105
2021-12-31,10.82
2022-12-31,13.01
2023-12-31,7.8
2024-12-31,5.46
2025-12-31,7.14
2026-03-31,0
