date,dividend
1987-01-12,0.025
1987-04-10,0.025
1987-07-13,0.025
1987-10-09,0.025
1988-01-11,0.025
1988-04-11,0.025
1988-07-11,0.025
1988-10-17,0.025
1989-01-13,0.025
1989-04-10,0.03
1989-07-17,0.03
1989-10-16,0.03
1990-01-12,0.03
1990-04-16,0.03
1990-07-16,0.035
1990-10-15,0.035
1991-01-14,0.035
1991-04-15,0.035
1991-07-15,0.035
1991-10-11,0.04
1992-01-13,0.04
1992-04-10,0.04
1992-07-13,0.04
1992-10-09,0.045
1993-01-11,0.045
1993-04-12,0.045
1993-07-12,0.045
1993-10-08,0.05
1994-01-14,0.05
1994-04-11,0.05
1994-07-11,0.05
1994-10-17,0.05
1995-01-13,0.05
1995-04-07,0.05
1995-07-19,0.05
1995-10-18,0.05
1996-01-17,0.055
1996-04-17,0.055
1996-07-17,0.055
1996-10-16,0.06
1997-01-15,0.06
1997-04-16,0.06
1997-07-16,0.06
1997-10-15,0.06
1998-01-14,0.065
1998-04-15,0.065
1998-07-15,0.065
1998-10-14,0.07
1999-01-13,0.07
1999-04-14,0.07
1999-07-14,0.07
1999-10-13,0.075
2000-01-19,0.075
2000-04-12,0.075
2000-07-19,0.075
2000-10-18,0.08
2001-01-24,0.08
2001-04-25,0.08
2001-07-25,0.08
2001-10-24,0.085
2002-01-23,0.085
2002-04-24,0.085
2002-07-24,0.085
2002-10-23,0.09
2003-01-22,0.09
2003-04-23,0.09
2003-07-23,0.09
2003-10-22,0.095
2004-01-21,0.095
2004-04-21,0.095
2004-07-21,0.095
2004-10-20,0.1
2005-01-26,0.1
2005-04-20,0.1
2005-07-20,0.1
2005-10-26,0.105
2006-01-25,0.105
2006-04-19,0.105
2006-07-26,0.105
2006-10-25,0.11
2007-01-24,0.11
2007-04-25,0.11
2007-07-25,0.11
2007-10-24,0.115
2008-01-23,0.115
2008-04-23,0.115
2008-07-23,0.115
2008-10-22,0.115
2009-01-21,0.115
2009-04-22,0.115
2009-07-22,0.115
2009-10-21,0.115
2010-01-20,0.115
2010-04-21,0.115
2010-07-21,0.115
2010-10-20,0.115
2011-01-26,0.06
