fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-06-30,USD,122543000,207453000,84910000,84910000,-2965000,25154000,None,125508000,None,None,None,0,None,None,None,8963000,4005000,-751000,None,None,None,-2965000,5998000,4756000
2007-06-30,USD,126767000,216259000,89492000,89492000,-4076000,28221000,None,130843000,None,None,None,0,None,None,None,9324000,6848000,33000,None,None,None,-4076000,5248000,6815000
2008-06-30,USD,119412000,266485000,147073000,147073000,-10644000,31138000,None,130056000,None,None,None,0,None,None,None,9757000,-15323000,-7399000,None,None,None,-10644000,-887000,-7924000
2009-06-30,USD,160216000,341724000,181508000,181508000,-15203000,36543000,None,175419000,None,None,None,335000,None,None,None,18292000,-18987000,14283000,None,None,None,-18652000,-360000,-33270000
2010-06-30,USD,197564000,450318000,252754000,252754000,-39192000,49071000,None,236756000,None,None,None,986000,None,None,None,26778000,-26482000,-2529000,None,None,None,-25496000,1282000,-23953000
2011-06-30,USD,157174000,463945000,306771000,306771000,-68422000,47121000,None,217791000,None,None,None,1965000,None,None,None,31758000,-63484000,-9167000,None,None,None,-63464000,-31706000,-54317000
2012-06-30,USD,172824000,495442000,322618000,322618000,-24867000,41465000,0,192106000,None,None,None,2137000,None,-2672000,None,32113000,-29676000,-347000,None,-29329000,None,-24786000,7327000,-29329000
2013-06-30,USD,191139000,509964000,318825000,318825000,-4095000,37063000,0,195142000,None,None,None,1782000,None,-3410000,None,32542000,-9287000,-825000,None,-8462000,None,-7505000,25037000,-8462000
2014-06-30,USD,195914000,528380000,332466000,332466000,8916000,35724000,0,190812000,None,None,None,1258000,None,5179000,None,27334000,12837000,705000,None,12132000,None,5102000,32436000,12132000
2015-06-30,USD,197036000,545882000,348846000,348846000,3284000,31173000,0,182926000,None,None,2478000,769000,None,-1461000,None,24179000,1054000,402000,None,652000,None,14110000,38289000,652000
2016-06-30,USD,208475000,544382000,335907000,335907000,8179000,41970000,0,192168000,None,71000,1186000,425000,None,2167000,None,20774000,9921000,-79997000,None,89918000,None,10346000,31120000,89918000
2017-06-30,USD,213735000,541500000,327765000,327765000,42166000,42933000,0,200131000,None,-1618000,567000,8601000,None,373000,None,22970000,40354000,15954000,None,24400000,None,17332000,40302000,24400000
2018-06-30,USD,207042000,606544000,399502000,399502000,1124000,47863000,0,202402000,None,-3175000,2000,9757000,None,1085000,None,32864000,-968000,17312000,None,-18280000,None,2240000,35104000,-18280000
2019-06-30,USD,179102000,595942000,416840000,416840000,-16286000,48959000,None,188606000,None,-12000000,0,12000000,None,-6782000,None,33665000,-33484000,40111000,None,-73595000,None,-21438000,12227000,-73595000
2020-06-30,USD,138122000,501320000,363198000,363198000,-43002000,36809000,None,181124000,None,-10483000,0,10483000,None,16203000,None,29896000,-37282000,-195000,None,-37087000,None,-26799000,3097000,-37087000
2021-06-30,USD,95781000,261911000,166130000,166130000,-32129000,32618000,None,127910000,None,-15962000,None,14331000,None,26079000,None,27625000,-16285000,13928000,None,-41651000,None,-6384000,21241000,-41651000
2022-06-30,USD,133815000,314783000,180968000,180968000,-5981000,43243000,None,139796000,None,-9516000,None,4009000,None,8182000,None,23810000,-1850000,124000,None,-15661000,None,2159000,25969000,-15661000
2023-06-30,USD,114613000,339964000,225351000,225351000,-20959000,37561000,None,135572000,None,-9162000,None,8253000,None,None,None,22168000,-34363000,-325000,None,-34038000,None,-25201000,-3033000,-79180000
2024-06-30,USD,133893000,341094000,207201000,207201000,-2250000,41649000,None,136143000,None,-7835000,None,7835000,None,None,None,11588000,-3861000,14000,None,-3875000,None,3974000,15562000,-3875000
2025-06-30,USD,148910000,342281000,193371000,193371000,-1461000,39275000,None,150371000,None,-7480000,None,7480000,None,None,None,11448000,-14400000,116000,None,-14516000,None,-6920000,4528000,-14516000
