date,dividend
2003-01-30,2.115
2003-04-29,2.615
2003-07-30,2.615
2003-10-30,2.69
2004-01-29,2.815
2004-04-29,2.875
2004-07-29,3.0
2004-10-28,3.19
2005-01-28,3.315
2005-04-28,3.44
2005-07-28,3.565
2005-10-28,3.69
2006-01-30,3.815
2006-04-27,3.95
2006-07-28,4.1
2006-10-30,4.25
2007-01-30,4.4
2007-04-27,4.55
2007-07-30,4.65
2007-10-30,4.75
2008-01-30,4.85
2008-04-29,4.95
2008-07-30,5.15
2008-10-30,5.25
2009-02-03,5.35
2009-04-30,5.4
2009-08-03,5.4
2009-11-03,5.4
2010-02-03,5.4
2010-05-03,5.4
2010-08-03,5.4
2010-11-03,5.4
2011-02-02,5.4
2011-05-03,5.4
2011-08-03,5.4
2011-11-02,5.5
2012-02-01,5.5
2012-05-02,5.5
2012-08-01,5.5
2012-11-01,5.5
2013-02-01,5.5
2013-05-02,5.5
2013-08-01,5.5
2013-11-01,5.5
2014-01-16,3.5
2014-05-01,3.5
2014-08-01,3.5
2014-11-03,3.5
2015-02-03,3.5
2015-05-01,0.9
2015-08-03,0.9
2015-11-03,0.45
2016-02-03,0.45
2016-05-03,0.45
2016-08-03,0.45
2016-11-03,0.45
2017-02-03,0.45
2017-05-03,0.45
2017-08-03,0.45
2017-11-06,0.45
2018-02-06,0.45
2018-05-04,0.45
2018-08-06,0.45
2018-11-06,0.45
2019-02-06,0.45
2019-05-06,1.3
2019-08-06,0.45
2019-11-06,0.45
2020-02-06,0.45
2020-08-18,0.45
2020-11-18,0.45
2021-02-19,0.45
2021-05-14,0.45
2021-08-18,0.45
2021-11-15,0.45
2022-02-18,0.45
2022-05-16,0.75
2022-08-15,0.75
2022-11-14,0.75
2023-02-13,0.75
2023-03-13,2.43
2023-05-15,0.75
2023-08-15,0.75
2023-11-13,0.75
2024-02-16,0.75
2024-03-18,2.44
2024-05-20,0.75
2024-08-20,0.75
2024-11-19,0.75
2025-02-18,0.75
2025-03-11,1.21
2025-05-20,0.75
2025-08-19,0.75
2025-11-18,0.75
2026-02-17,0.75
2026-03-10,0.12
