fiscalDateEnding,reportedEPS
1996-08-31,0.34
1997-08-31,0.54
1998-08-31,0.69
1999-08-31,0.72
2000-08-31,0.78
2001-08-31,0.74
2002-08-31,0.54
2003-08-31,0.77
2004-08-31,1.17
2005-08-31,1.62
2006-08-31,2.09
2007-08-31,2.62
2008-08-31,3.04
2009-08-31,1.99
2010-08-31,2.37
2011-08-31,3.43
2012-08-31,4.11
2013-08-31,3.91
2014-08-31,3.94
2015-08-31,3.78
2016-08-31,3.76
2017-08-31,4.04
2018-08-31,5.1
2019-08-31,5.32
2020-08-31,4.7
2021-08-31,4.81
2022-08-31,6.15
2023-08-31,6.31
2024-08-31,4.79
2025-08-31,3.75
2026-02-28,1.81
