fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-05-31,USD,461886000,None,None,None,None,160653000,156632000,None,22033000,None,-440046000,-26122000,None,None,None,None,58823000,58823000,None,None,None,None,-323409000,None,None,None,None,327178000
2007-05-31,USD,449391000,None,None,None,None,175926000,180824000,None,-32090000,None,-273708000,-179237000,None,None,None,None,61996000,61996000,None,None,None,None,-198949000,None,None,None,None,334538000
2008-05-31,USD,544543000,None,None,None,None,191903000,190333000,None,-6100000,None,-310975000,-202704000,None,None,None,None,70831000,70831000,None,None,None,None,-191479000,None,None,None,None,335405000
2009-05-31,USD,523522000,None,None,None,None,157572000,160092000,None,35136000,None,-203221000,-254348000,None,None,None,None,72207000,72207000,None,None,None,None,-25847000,None,11953000,None,None,226357000
2010-05-31,USD,561572000,None,None,None,None,152059000,111078000,None,30293000,None,-203500000,-76509000,None,None,None,None,73960000,73960000,None,None,None,None,-969000,None,15349000,None,None,215620000
2011-05-31,USD,340886000,None,None,None,None,193467000,182592000,-48986000,-78824000,None,-298593000,-20038000,None,None,None,None,71812000,71812000,None,None,None,None,-443690000,None,15203000,26825000,4570000,246989000
2012-05-31,USD,469862000,None,None,None,None,155831000,160802000,-24261000,-2330000,None,-104294000,-460575000,None,None,None,None,70820000,70820000,None,None,None,None,-392328000,None,20312000,-98281000,-3274000,297637000
2013-05-31,USD,552748000,None,None,None,None,189377000,196486000,-42704000,10997000,None,-284181000,-256058000,None,None,None,None,79744000,79744000,None,None,None,None,-215681000,None,23310000,12448000,-61000,315442000
2014-05-31,USD,607969000,None,None,None,None,190862000,145580000,-56231000,-11062000,None,-16543000,-429735000,None,None,None,None,93320000,93320000,None,None,None,None,-370599000,None,29875000,161015000,-676000,374442000
2015-05-31,USD,580276000,None,None,None,None,155082000,217720000,-1443000,23785000,None,44987000,-712560000,None,None,None,None,201891000,201891000,None,None,None,None,-551970000,None,47002000,-96215000,-8918000,430618000
2016-05-31,USD,465845000,None,None,None,None,165279000,275385000,52762000,-17917000,None,128381000,-866724000,None,None,None,None,115273000,115273000,None,None,None,None,-780151000,None,79293000,-277716000,-5218000,693520000
2017-05-31,USD,763887000,None,None,None,None,196595000,273317000,-93557000,-668000,None,-2310349000,1578502000,None,None,None,None,142433000,142433000,None,None,None,None,-20724000,None,88868000,29909000,-2131000,480708000
2018-05-31,USD,964160000,None,None,None,None,279416000,271699000,-66267000,-3323000,None,-135698000,-864140000,None,None,None,None,175589000,175589000,None,None,None,None,-127319000,None,112835000,-30542000,5136000,842586000
2019-05-31,USD,1067862000,None,None,None,None,360093000,276719000,-94918000,-60039000,None,-235638000,-873305000,None,None,None,None,220764000,220764000,None,None,None,None,-1016300000,None,139210000,-41081000,None,884981000
2020-05-31,USD,1291483000,None,None,None,None,379053000,230289000,39681000,-74773000,None,-285398000,-955207000,None,None,None,None,267956000,267956000,None,None,None,None,-464518000,None,115435000,50878000,None,876037000
2021-05-31,USD,1360740000,None,None,None,None,387951000,143470000,-32576000,-75501000,None,-137215000,-879868000,None,None,None,None,451327000,451327000,None,None,None,None,-554121000,None,112035000,343657000,None,1110968000
2022-05-31,USD,1537625000,None,None,None,None,399701000,240672000,-100392000,16194000,None,-402635000,-1537943000,None,None,None,None,375119000,375119000,None,None,None,None,-1525873000,None,109308000,-402953000,None,1235757000
2023-05-31,USD,1597814000,None,None,None,None,409162000,331109000,-151771000,-35658000,None,-388672000,-1172836000,None,None,None,None,449917000,449917000,None,None,None,None,-398865000,None,103621000,36306000,None,1348010000
2024-05-31,USD,2079781000,None,None,None,None,442384000,409469000,None,95766000,None,-608631000,-1253490000,None,None,None,None,530909000,530909000,None,None,None,None,-700033000,None,116986000,None,None,1571592000
2025-05-31,USD,2165905000,None,None,None,None,494183000,408884000,None,-33947000,None,-623638000,-1619011000,None,None,None,None,611627000,611627000,None,None,None,None,-934800000,None,128329000,None,None,1812281000
