fiscalDateEnding,reportedEPS
1996-12-31,0.25
1997-12-31,0.28
1998-12-31,0.32
1999-12-31,0.4
2000-12-31,0.53
2001-12-31,0.7
2002-12-31,1.06
2003-12-31,1.49
2004-12-31,1.98
2005-12-31,2.48
2006-12-31,3.04
2007-12-31,3.48
2008-12-31,2.96
2009-12-31,3.24
2010-12-31,4.21
2011-12-31,4.72
2012-12-31,5.28
2013-12-31,5.5
2014-12-31,5.7
2015-12-31,6.15
2016-12-31,8.05
2017-12-31,10.08
2018-12-31,12.87
2019-12-31,15.11
2020-12-31,16.87
2021-12-31,19.01
2022-12-31,22.19
2023-12-31,25.12
2024-12-31,27.03
2025-12-31,16.31
2026-03-31,7.23
