fiscalDateEnding,reportedEPS
1996-12-31,-0.07
1997-12-31,0.21
1998-12-31,0.38
1999-12-31,-0.45
2000-12-31,-0.46
2001-12-31,-0.8
2002-12-31,-1.36
2003-12-31,-1.89
2004-12-31,-2.21
2005-12-31,-1.23
2006-12-31,-0.88
2007-12-31,-1.03
2008-12-31,-1.99
2009-12-31,-1.67
2010-12-31,-0.3
2011-12-31,-1.48
2012-12-31,-0.36
2013-12-31,-0.36
2014-12-31,-0.32
2015-12-31,-0.13
2016-12-31,0.55
2017-12-31,-1.37
2018-12-31,1.03
2019-12-31,2.84
2020-12-31,-0.46
2021-12-31,2.75
2022-12-31,2.78
2023-12-31,3.52
2024-12-31,0.79
2025-12-31,6.43
2026-03-31,0
