fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,1028000,1028000,25678000,25678000,-26594000,8887000,23942000,27622000,None,None,None,12527000,None,None,None,1676000,-28107000,-396000,None,0,None,-26594000,-24918000,-27556000
2006-03-31,USD,6465000,6465000,27024000,27024000,-22369000,3876000,24757000,28633000,None,None,None,3859000,None,None,None,1609000,-17306000,-4862000,None,0,None,-22168000,-20559000,-17306000
2006-06-30,USD,6855000,6855000,21916000,21916000,-19180000,3421000,19724000,26035000,None,None,None,3891000,None,None,None,1229000,-20520000,1340000,None,0,None,-19180000,-17951000,-20520000
2006-09-30,USD,7268000,7268000,21720000,21720000,-15757000,3454000,19558000,23012000,None,None,None,4077000,None,None,None,1302000,-15838000,94000,None,0,None,-15744000,-14442000,-15838000
2006-12-31,USD,7056000,7056000,23552000,23552000,-19559000,10751000,23559000,29720000,None,None,None,20679000,None,None,None,3271000,-20503000,-2161000,None,0,None,-26969000,-23698000,-20503000
2007-03-31,USD,7422000,7422000,24506000,24506000,-20283000,3692000,23906000,27598000,None,None,None,5930000,None,None,None,3199000,-22147000,1971000,None,0,None,-20176000,-16977000,-22147000
2007-06-30,USD,10576000,10576000,23502000,23502000,-16187000,3535000,23301000,26836000,None,None,None,5965000,None,None,None,3261000,-16114000,2179000,None,0,None,-16260000,-12999000,-18439000
2007-09-30,USD,6690000,6690000,24812000,24812000,-21375000,3587000,25044000,28631000,None,None,None,6002000,None,None,None,3253000,-20809000,2553000,None,0,None,-21941000,-18688000,-24494000
2007-12-31,USD,9752000,9752000,33937000,33937000,-27435000,10814000,32638000,36655000,None,None,None,22431000,None,None,None,3250000,-27560000,-5102000,None,0,None,-26903000,-23653000,-21801000
2008-03-31,USD,1307000,1307000,34021000,34021000,-36125000,4354000,32955000,37309000,None,None,None,6173000,None,None,None,3288000,-40157000,4155000,None,0,None,-36125000,-32837000,-40157000
2008-06-30,USD,614000,614000,38962000,38962000,-40703000,4103000,38132000,41317000,None,None,None,6213000,None,None,None,3272000,-39785000,4860000,None,0,None,-41621000,-38349000,-45563000
2008-09-30,USD,1061000,1061000,37705000,37705000,-39793000,4005000,36949000,40954000,None,None,None,6254000,None,None,None,3250000,-39693000,4901000,None,0,None,-39793000,-36543000,-44794000
2008-12-31,USD,938000,938000,39676000,39676000,-42667000,12462000,38326000,42710000,None,None,None,5306000,None,None,None,3261000,-43335000,6633000,None,0,None,-41772000,-38511000,-48405000
2009-03-31,USD,671000,671000,31899000,31899000,-34246000,4821000,29587000,34917000,None,None,None,6338000,None,None,None,2509000,-40036000,5790000,None,0,None,-34246000,-31737000,-40036000
2009-06-30,USD,789000,789000,30484000,30484000,-32738000,4086000,29035000,33527000,None,None,None,7297000,None,None,None,2636000,-40035000,4661000,None,0,None,-35374000,-32738000,-40035000
2009-09-30,USD,939000,939000,27105000,27105000,-31563000,4841000,26535000,32502000,None,None,None,6531000,None,None,None,4273000,-36931000,11794000,None,0,None,-35836000,-31563000,-43357000
2009-12-31,USD,6866000,6866000,40844000,40844000,-41221000,13748000,34283000,48087000,None,None,None,12612000,None,None,None,7272000,-75880000,47221000,None,0,None,-41221000,-33949000,-88442000
2010-03-31,USD,17288000,17288000,30837000,30837000,-19830000,5794000,31439000,37118000,None,None,None,11779000,None,None,None,6396000,-35402000,327000,None,0,None,-23623000,-17227000,-35729000
2010-06-30,USD,49847000,49847000,30484000,30484000,13624000,7485000,28883000,36223000,None,None,None,10391000,None,None,None,5885000,3375000,331000,None,0,None,13766000,19651000,3044000
2010-09-30,USD,16872000,16872000,33689000,33689000,-22056000,8458000,30609000,38928000,None,None,None,10515000,None,None,None,5378000,-32359000,-658000,None,0,None,-21844000,-16466000,-31701000
2010-12-31,USD,85870000,85870000,36713000,36713000,42311000,21737000,32774000,43559000,None,None,None,10637000,None,None,None,6826000,32540000,13209000,None,0,None,45750000,52576000,32541000
2011-03-31,USD,31973000,31973000,40677000,40677000,-15825000,10825000,36282000,47798000,None,None,None,10759000,None,72000,None,6430000,-26512000,72000,None,-26512000,None,-15753000,-9323000,-26512000
2011-06-30,USD,16811000,16811000,51258000,51258000,-41114000,11858000,46047000,57925000,None,None,None,10888000,None,132000,None,6647000,-51870000,132000,None,-51870000,None,-40982000,-34335000,-51870000
2011-09-30,USD,16782000,16782000,52014000,52014000,-42104000,14282000,44604000,58886000,None,None,None,11019000,None,45000,None,6871000,-53078000,45000,None,-53078000,None,-42059000,-35188000,-53078000
2011-12-31,USD,28890000,28890000,65987000,65987000,-44139000,36965000,51877000,73029000,None,None,None,11153000,None,213000,None,7042000,-55080000,10691000,None,-55080000,None,-44388000,-37346000,-55079000
2012-03-31,USD,36168000,36179000,11000,11000,-34188000,21396000,48960000,70356000,None,None,None,11290000,None,52000,None,7234000,-45426000,52000,None,-45426000,None,-34136000,-26902000,-45426000
2012-06-30,USD,86526000,86542000,16000,16000,15219000,19719000,51588000,71307000,None,None,None,11430000,None,315000,None,7404000,4104000,67000,None,4037000,None,15534000,22938000,4037000
2012-09-30,USD,60461000,60492000,31000,31000,-10138000,20520000,50079000,70599000,None,None,None,11573000,None,27000,None,7576000,-21684000,26000,None,-21710000,None,-10111000,-2535000,-21710000
2012-12-31,USD,113746000,113845000,99000,99000,30254000,61635000,59763000,83492000,None,None,None,11765000,None,370000,None,7765000,18860000,81000,None,18779000,None,30625000,38390000,18779000
2013-03-31,USD,70927000,71077000,150000,150000,-4097000,22261000,52763000,75024000,None,None,None,11728000,None,199000,None,7734000,-15626000,43000,None,-15669000,None,-3898000,3836000,-15669000
2013-06-30,USD,101518000,101675000,157000,157000,17319000,23249000,60950000,84199000,None,None,None,10293000,None,-9526000,None,8053000,-2500000,71000,None,-2571000,None,17564000,25617000,-2571000
2013-09-30,USD,84968000,85123000,155000,155000,-13183000,26447000,71704000,98151000,None,None,None,7699000,None,-1106000,None,4568000,-21988000,49000,None,-22037000,None,-17751000,-13183000,-22037000
2013-12-31,USD,96905000,97072000,167000,167000,-16143000,71957000,75020000,113048000,None,None,None,8932000,None,273000,None,8852000,-42733000,137000,None,-42870000,None,-24498000,-15646000,-42870000
2014-03-31,USD,89624000,89792000,168000,168000,-22935000,36974000,75585000,112559000,None,None,None,11443000,None,470000,None,9623000,-33908000,49000,None,-33957000,None,-22465000,-12842000,-33957000
2014-06-30,USD,99395000,99582000,187000,187000,-26187000,40899000,84683000,125582000,None,None,None,11406000,None,790000,None,9698000,-36803000,70000,None,-36873000,None,-25397000,-15699000,-36873000
2014-09-30,USD,197926000,198147000,221000,221000,69943000,39446000,88537000,127983000,None,None,None,11463000,None,885000,None,9871000,59365000,72000,None,59293000,None,60072000,69943000,59293000
2014-12-31,USD,121545000,123973000,2428000,2428000,-25624000,117319000,98717000,147169000,None,None,None,12516000,None,940000,None,12221000,-37200000,-256000,None,-36944000,None,-24684000,-12463000,-36944000
