fiscalDateEnding,reportedEPS
1996-12-31,1.09
1997-12-31,1.05
1998-12-31,0.76
1999-12-31,0.38
2000-12-31,1.63
2001-12-31,2.46
2002-12-31,-0.04
2003-12-31,0.6218
2004-12-31,0.32
2005-12-31,0.87
2006-12-31,1.17
2007-12-31,1.7
2008-12-31,2.15
2009-12-31,0.94
2010-12-31,1.29
2011-12-31,1.51
2012-12-31,1.11
2013-12-31,0.82
2014-12-31,0.82
2015-12-31,0.54
2016-12-31,0.4
2017-12-31,0.82
2018-12-31,0.68
2019-12-31,0.98
2020-12-31,0.85
2021-12-31,1.35
2022-12-31,1.78
2023-12-31,2.17
2024-12-31,1.92
2025-12-31,2.1
2026-03-31,0
