fiscalDateEnding,reportedEPS
1998-01-31,0.2125
1999-01-31,0.3417
2000-01-31,0.7316
2001-01-31,0.8313
2002-01-31,1.17
2003-01-31,1.18
2004-01-31,1.62
2005-01-31,1.9222
2006-01-31,2.2746
2007-01-31,2.7967
2008-01-31,3.12
2009-01-31,2.87
2010-01-31,3.17
2011-01-31,3.48
2012-01-31,3.76
2013-01-31,2.59
2014-01-31,2.06
2015-01-31,2.56
2016-01-31,2.8
2017-01-31,3.58
2018-01-31,4.49
2019-01-31,5.38
2020-01-31,6.13
2021-01-31,7.92
2022-01-31,10.02
2023-01-31,7.1
2024-01-31,6.38
2025-01-31,6.38
2026-01-31,6.44
