fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,750300000,334400000,47100000,47100000,81500000,183000000,415900000,None,None,22500000,22500000,None,None,None,None,22800000,None,829400000,139400000,82400000,None,None,3500000,690000000,None,None,None,None,615900000,53500000,None,-79100000,None,-115500000,400000,32121621
2006-03-31,USD,701700000,285800000,100800000,100800000,79200000,86700000,415900000,None,None,22300000,22300000,None,None,None,None,19100000,None,761100000,114400000,66200000,None,None,3400000,646700000,None,None,None,None,581200000,31800000,None,-59400000,None,-95100000,400000,32375610
2006-06-30,USD,664000000,241700000,58100000,58100000,106200000,57600000,422300000,None,None,22000000,22000000,None,None,None,None,19800000,None,727000000,80800000,48700000,None,None,3300000,646200000,None,None,None,None,577600000,28800000,None,-63000000,None,-106000000,400000,32011226
2006-09-30,USD,670600000,248400000,8400000,8400000,144700000,73800000,422200000,None,None,21700000,21700000,None,None,None,None,21500000,None,744800000,103200000,60800000,None,None,3400000,641600000,None,None,None,None,572300000,35900000,None,-74200000,None,-112800000,400000,32660605
2006-12-31,USD,715500000,283800000,7400000,7400000,146100000,114000000,431700000,None,None,21500000,21500000,None,None,None,None,16300000,None,780600000,119000000,73000000,None,None,3100000,661600000,None,None,None,None,585500000,42900000,None,-65100000,None,-95400000,400000,32578962
2007-03-31,USD,691200000,261300000,35400000,35400000,92800000,116900000,429900000,None,None,21200000,21200000,None,None,None,None,16200000,None,736700000,104000000,56600000,None,None,3000000,632700000,None,None,None,None,567200000,35400000,None,-45500000,None,-79300000,400000,32767941
2007-06-30,USD,674400000,232500000,31300000,31300000,119900000,64500000,441900000,None,None,20900000,20900000,None,None,None,None,16800000,None,723200000,93700000,47500000,None,None,2900000,629500000,None,None,None,None,564600000,43300000,None,-48800000,None,-91700000,400000,32257415
2007-09-30,USD,721600000,272400000,2000000,2000000,155400000,96800000,449200000,None,None,20700000,20700000,None,None,None,None,18200000,None,769900000,127200000,69700000,None,None,2800000,642700000,None,None,None,None,587500000,39700000,None,-48300000,None,-93100000,400000,32988064
2007-12-31,USD,820000000,365700000,12100000,12100000,128400000,206600000,454300000,None,None,22200000,22200000,None,None,None,None,18600000,None,824600000,165100000,104900000,None,None,4100000,659500000,None,None,None,None,606800000,56100000,None,-4600000,None,-54500000,400000,32992482
2008-03-31,USD,799700000,351900000,102800000,102800000,64800000,164300000,447800000,None,None,21800000,21800000,None,None,None,None,20000000,None,770700000,143200000,80800000,None,None,4100000,627500000,None,None,None,None,576800000,45000000,None,29000000,None,-14500000,400000,32442000
2008-06-30,USD,701800000,253300000,40700000,40700000,108500000,80400000,448500000,None,None,21500000,21500000,None,None,None,None,23700000,None,674300000,104700000,66600000,None,None,4100000,569600000,None,None,None,None,509000000,34000000,None,27500000,None,-20500000,400000,32480000
2008-09-30,USD,752800000,309100000,11800000,11800000,143800000,131900000,443700000,None,None,21000000,21000000,None,None,None,None,21600000,None,723300000,160500000,93500000,None,None,4100000,562800000,None,None,None,None,508000000,52400000,None,29500000,None,-700000,400000,32439000
2008-12-31,USD,822600000,390500000,34600000,34600000,123300000,210400000,432100000,None,None,20400000,20400000,None,None,None,None,22200000,None,758100000,215500000,98900000,None,None,4100000,542600000,None,None,None,None,495700000,82700000,None,64500000,None,68300000,400000,32493000
2009-03-31,USD,817900000,389000000,117400000,117400000,135100000,97800000,428900000,None,None,20100000,20100000,None,None,None,None,38700000,None,704700000,152200000,69400000,None,None,4100000,552500000,None,None,None,None,486000000,49200000,None,113200000,None,118100000,400000,32538000
2009-06-30,USD,836400000,373400000,66300000,66300000,201600000,70100000,463000000,None,None,20400000,20400000,None,None,None,None,35400000,None,692500000,116400000,69600000,None,None,4100000,576100000,None,None,None,None,492700000,36600000,None,143900000,None,120400000,400000,32601000
2009-09-30,USD,898500000,410200000,13200000,13200000,261200000,96900000,488300000,None,None,20000000,20000000,None,None,None,None,38900000,None,725000000,146500000,80200000,None,None,4100000,578500000,None,None,None,None,491700000,44800000,None,173500000,None,134400000,400000,32609000
2009-12-31,USD,1003800000,483400000,13500000,13500000,273200000,167500000,520400000,None,None,19700000,19700000,None,None,None,None,29200000,None,780700000,184600000,95700000,None,None,4100000,596100000,None,None,None,None,490700000,62900000,None,223100000,None,185000000,400000,32668000
2010-03-31,USD,1026800000,488000000,118500000,118500000,211100000,123700000,538800000,None,None,19300000,19300000,None,None,None,None,34700000,None,749900000,152900000,64700000,None,None,4100000,597000000,None,None,None,None,489800000,63300000,None,276900000,None,231000000,400000,32678000
2010-06-30,USD,968500000,428600000,112400000,112400000,215600000,74500000,539900000,None,None,19000000,19000000,None,None,None,None,26100000,None,703400000,109700000,52300000,None,None,4100000,593700000,None,None,None,None,488800000,50100000,None,265100000,None,229200000,400000,32754000
2010-09-30,USD,1001300000,433800000,68900000,68900000,242500000,97400000,567500000,None,None,18700000,18700000,None,None,None,None,25000000,None,715900000,121200000,56000000,None,None,4100000,594700000,None,None,None,None,487800000,55300000,None,285400000,None,235500000,400000,32785000
2010-12-31,USD,1114300000,521400000,91100000,91100000,205000000,197200000,592900000,None,None,18400000,18400000,None,None,None,None,28100000,None,766500000,182600000,92500000,None,None,4200000,583900000,None,None,None,None,486700000,71500000,None,347800000,None,283600000,400000,32835000
2011-03-31,USD,1132600000,463600000,177600000,177600000,128400000,138400000,669000000,None,None,56300000,56300000,None,None,None,None,19200000,None,726500000,129200000,52600000,None,None,4200000,597300000,None,None,None,None,485700000,63400000,None,406100000,None,325000000,400000,32866000
