date,dividend
2004-02-26,0.188
2004-05-27,0.25
2004-08-30,0.25
2004-11-29,0.25
2005-02-25,0.275
2005-05-27,0.275
2005-08-30,0.275
2005-11-29,0.275
2006-02-27,0.305
2006-05-30,0.305
2006-08-30,0.305
2006-11-29,0.305
2007-02-27,0.32
2007-05-30,0.32
2007-08-29,0.32
2007-11-28,0.32
2008-02-27,0.335
2008-05-28,0.335
2008-08-27,0.335
2008-11-26,0.335
2009-02-25,0.355
2009-05-28,0.355
2009-08-28,0.355
2009-11-27,0.355
2010-02-25,0.39
2010-05-27,0.39
2010-08-30,0.39
2010-11-29,0.39
2011-02-25,0.45
2011-05-27,0.45
2011-08-30,0.45
2011-11-29,0.45
2012-02-28,0.495
2012-05-30,0.495
2012-08-29,0.495
2012-11-28,0.495
2013-02-27,0.545
2013-05-29,0.545
2013-08-28,0.545
2013-11-26,0.545
2014-02-26,0.6
2014-05-28,0.6
2014-08-27,0.6
2014-11-26,0.6
2015-02-25,0.66
2015-05-28,0.66
2015-08-27,0.66
2015-11-27,0.66
2016-02-25,0.695
2016-05-27,0.695
2016-08-30,0.695
2016-11-29,0.695
2017-02-27,0.72
2017-05-30,0.72
2017-08-30,0.72
2017-11-30,0.72
2018-02-28,0.72
2018-05-31,0.72
2018-08-30,0.72
2018-11-30,0.72
2019-02-28,0.72
2019-05-30,0.72
2019-08-29,0.72
2019-11-29,0.72
2020-02-28,0.72
2020-05-29,0.72
2020-08-31,0.72
2020-11-30,0.72
2021-03-09,0.72
2021-06-09,0.72
2021-09-09,0.72
2021-12-09,0.15
2022-03-09,0.15
2022-06-09,0.15
2022-09-08,0.15
2022-12-08,0.15
2023-03-09,0.15
2023-06-08,0.15
2023-09-08,0.15
2023-12-08,0.15
2024-03-08,0.15
