fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-02-28,USD,20320000,206425000,186105000,186105000,10531000,5284000,0,9789000,None,None,None,0,None,None,None,2666000,11845000,4145000,None,0,None,7865000,10531000,7700000
2006-05-31,USD,28076000,220312000,192236000,192236000,18380000,5160000,0,9696000,None,None,None,0,None,None,None,2661000,19798000,6641000,None,0,None,15719000,18380000,13157000
2006-08-31,USD,25341000,205411000,180070000,180070000,12745000,22184000,3900000,12596000,None,None,None,0,None,None,None,2646000,14188000,4871000,None,0,None,12745000,15391000,9317000
2006-11-30,USD,21384000,201765000,180381000,180381000,10140000,6517000,0,11244000,None,None,None,0,None,None,None,2654000,11703000,3767000,None,0,None,7486000,10140000,7936000
2007-02-28,USD,18965000,199014000,180049000,180049000,9360000,5290000,0,9605000,None,None,None,0,None,None,None,2677000,10962000,3430000,None,0,None,6683000,9360000,7532000
2007-05-31,USD,26256000,231692000,205436000,205436000,14659000,6086000,0,11597000,None,None,None,0,None,None,None,2611000,16458000,5205000,None,0,None,12048000,14659000,11253000
2007-08-31,USD,32592000,237681000,205089000,205089000,20727000,24446000,4300000,11865000,None,None,None,0,None,None,None,2553000,22286000,7443000,None,0,None,20727000,23280000,14843000
2007-11-30,USD,25640000,215142000,189502000,189502000,13584000,6451000,0,12056000,None,None,None,0,None,None,None,2713000,14824000,4862000,None,0,None,10871000,13584000,9962000
2008-02-29,USD,12169000,164203000,152034000,152034000,2454000,5457000,0,9715000,None,None,None,0,None,None,None,2466000,3690000,1173000,None,0,None,-12000,2454000,2517000
2008-05-31,USD,2624000,139736000,137112000,137112000,-6903000,4442000,0,9527000,None,None,None,0,None,None,None,2404000,-5850000,-8850000,None,0,None,-6903000,-4499000,3000000
2008-08-31,USD,-5661000,85271000,90932000,90932000,-18890000,5009000,4100000,13229000,None,None,None,0,None,None,None,2324000,-18105000,-5410000,None,0,None,-18890000,-16566000,-12695000
2008-11-30,USD,-8894000,69398000,78292000,78292000,-16890000,4331000,0,7996000,None,None,None,0,None,None,None,2137000,-16366000,-6770000,None,0,None,-16890000,-14753000,-9596000
2009-02-28,USD,-11792000,31808000,43600000,43600000,-18611000,4003000,0,6819000,None,None,None,633000,None,None,None,2009000,-17978000,-7597000,None,0,None,-18611000,-16602000,-10381000
2009-05-31,USD,-8285000,50848000,59133000,59133000,-14782000,3414000,0,6497000,None,None,None,209000,None,None,None,1869000,-14573000,-6020000,None,0,None,-14782000,-12913000,-8553000
2009-08-31,USD,-1775000,59465000,61240000,61240000,-9232000,3550000,3300000,6602000,None,None,None,86000,None,None,None,1819000,-9146000,41090000,None,0,None,-8377000,-6558000,-50236000
2009-11-30,USD,524000,81017000,80493000,80493000,-5977000,3272000,0,6501000,None,None,None,494000,None,None,None,1684000,-6210000,-4866000,None,0,None,-5716000,-4032000,-1344000
2010-02-28,USD,4784000,110529000,105745000,105745000,-1858000,3540000,0,6642000,None,None,None,364000,None,None,None,1612000,-1494000,-2200000,None,0,None,-1858000,-246000,706000
2010-05-31,USD,9755000,134813000,125058000,125058000,3404000,3244000,0,6351000,None,None,None,158000,None,None,None,1554000,3562000,-2430000,None,0,None,1850000,3404000,5992000
2010-08-31,USD,11204000,123125000,111921000,111921000,4951000,2967000,3200000,6253000,None,None,None,1957000,None,None,None,1490000,4884000,-9000,None,0,None,7130000,8620000,4893000
2010-11-30,USD,11199000,123711000,112512000,112512000,4925000,3651000,0,6274000,None,None,None,476000,None,None,None,1430000,5077000,1291000,None,0,None,4281000,5711000,3786000
2011-02-28,USD,11324000,106593000,95269000,95269000,4050000,4020000,0,7274000,None,None,None,0,None,None,None,1415000,4372000,1057000,None,0,None,2635000,4050000,3315000
2011-05-31,USD,8703000,135568000,126865000,126865000,538000,3952000,0,7560000,None,None,None,0,None,None,None,1348000,614000,-581000,None,0,None,-810000,538000,1195000
2011-08-31,USD,8528000,130546000,122018000,122018000,1766000,2640000,3300000,6762000,None,None,None,476000,None,None,None,1299000,1874000,-1673000,None,0,None,1766000,3065000,3547000
2011-11-30,USD,8496000,131837000,123341000,123341000,627000,3707000,0,7869000,None,None,None,257000,None,257000,None,1311000,884000,-151000,None,1035000,None,-684000,627000,1035000
2012-02-29,USD,6846000,131600000,124754000,124754000,-1164000,4018000,0,8010000,None,None,None,0,None,-110000,None,1279000,-1274000,-362000,None,-912000,None,-1164000,115000,-912000
2012-05-31,USD,12071000,155709000,143638000,143638000,3527000,4213000,0,8544000,None,None,None,0,None,402000,None,1196000,3929000,-12000,None,3941000,None,2331000,3527000,3941000
2012-08-31,USD,16267000,162533000,146266000,146266000,6536000,5329000,3400000,9731000,None,None,None,257000,None,32000,None,1086000,6568000,-34340000,None,40908000,None,8912000,9998000,40908000
2012-11-30,USD,20747000,193554000,172807000,172807000,9946000,5812000,0,10801000,None,None,None,0,None,614000,None,1147000,10560000,3169000,None,7391000,None,9974000,11121000,7391000
2013-02-28,USD,17191000,177166000,159975000,159975000,8872000,4488000,0,8319000,None,None,None,0,None,-19000,None,1031000,8853000,2568000,None,6285000,None,8872000,9903000,6285000
2013-05-31,USD,21197000,218199000,197002000,197002000,10248000,6092000,0,10949000,None,None,None,0,None,144000,None,1012000,10392000,2731000,None,7661000,None,10248000,11260000,7661000
2013-08-31,USD,25496000,214246000,188750000,188750000,15332000,5495000,3800000,10164000,None,None,None,1979000,None,-43000,None,1574000,15289000,4673000,None,10616000,None,17640000,19214000,10616000
2013-11-30,USD,25962000,222670000,196708000,196708000,16006000,5623000,0,9956000,None,None,None,0,None,91000,None,984000,16097000,4951000,None,11146000,None,16006000,16990000,11146000
2014-02-28,USD,22845000,228811000,205966000,205966000,14036000,4949000,0,9438000,None,None,None,0,None,-74000,None,982000,13962000,4369000,None,8717000,None,13407000,14389000,9593000
2014-05-31,USD,26481000,247747000,221266000,221266000,15589000,6005000,0,10892000,None,None,None,0,None,735000,None,996000,16324000,4939000,None,10460000,None,15589000,16585000,11385000
2014-08-31,USD,28709000,245935000,217226000,217226000,18278000,5847000,4300000,10431000,None,None,None,1951000,None,16000,None,1035000,18294000,5365000,None,14730000,None,21288000,22323000,12929000
2014-11-30,USD,24386000,224403000,200017000,200017000,14442000,5237000,0,9944000,None,None,None,0,None,7000,None,1061000,14449000,4554000,None,9095000,None,14442000,15503000,9895000
2015-02-28,USD,24258000,234543000,210285000,210285000,11948000,7464000,0,12310000,None,None,None,0,None,28000,None,1064000,11976000,3880000,None,7274000,None,11948000,13012000,8096000
2015-05-31,USD,28183000,266510000,238327000,238327000,16118000,6453000,0,11603000,None,None,None,0,None,None,None,1159000,16118000,4616000,None,10599000,None,16580000,17739000,11502000
2015-08-31,USD,28053000,251049000,222996000,222996000,16911000,6684000,3900000,11142000,None,None,None,16837000,None,80000,None,1229000,16991000,5274000,None,14242000,None,18246000,19475000,11717000
2015-11-30,USD,25249000,214223000,188974000,188974000,12759000,7475000,0,12490000,None,None,None,0,None,135000,None,1370000,12894000,4336000,None,7498000,None,12894000,14264000,8558000
2016-02-29,USD,25276000,225672000,200396000,200396000,13503000,6844000,0,11773000,None,None,None,0,None,-18000,None,1393000,13485000,4131000,None,8112000,None,13485000,14878000,9354000
2016-05-31,USD,30257000,272077000,241820000,241820000,20593000,4894000,0,9664000,None,None,None,0,None,77000,None,1480000,20670000,6232000,None,13195000,None,20670000,22150000,14438000
2016-08-31,USD,31867000,263254000,231387000,231387000,18886000,7873000,4000000,12981000,None,None,None,16837000,None,263000,None,1502000,19149000,6003000,None,16691000,None,18886000,20388000,13146000
2016-11-30,USD,28875000,245308000,216433000,216433000,18399000,9906000,0,17827000,None,None,None,1128000,None,87000,None,3631000,17358000,5620000,None,11738000,None,18486000,22117000,11738000
2017-02-28,USD,49316000,370510000,321194000,321194000,28376000,12540000,0,32460000,None,None,None,5178000,None,-4000,None,12215000,23194000,7916000,None,15278000,None,28372000,40587000,15278000
2017-05-31,USD,70804000,476364000,405560000,405560000,34860000,15194000,0,35494000,None,None,None,5265000,None,54000,None,12019000,29649000,10258000,None,19391000,None,34914000,46933000,19391000
2017-08-31,USD,73582000,454936000,381354000,381354000,43471000,17707000,0,29893000,None,None,None,5266000,None,193000,None,4110000,38398000,13475000,None,24923000,None,43664000,47774000,24923000
2017-11-30,USD,62831000,450021000,387190000,387190000,31176000,17416000,0,31605000,None,None,None,4781000,None,123000,None,4185000,26518000,8560000,None,17958000,None,31299000,35484000,17958000
2018-02-28,USD,67661000,468359000,400698000,400698000,35251000,18268000,0,32410000,None,None,None,4918000,None,-11000,None,4131000,30322000,8234000,None,22088000,None,35240000,39371000,22088000
2018-05-31,USD,85514000,562261000,476747000,476747000,48277000,21404000,0,36437000,None,None,None,4172000,None,100000,None,4284000,44205000,11684000,None,32521000,None,48377000,52661000,32521000
2018-08-31,USD,83830000,536188000,452358000,452358000,45688000,21001000,0,36815000,None,None,None,4375000,None,282000,None,6577000,41595000,11805000,None,29790000,None,45970000,52547000,29790000
2018-11-30,USD,70996000,493648000,422652000,422652000,32625000,35712000,0,38371000,None,None,None,4501000,None,763000,None,5828000,28887000,6726000,None,22161000,None,33388000,39216000,22161000
2019-02-28,USD,66429000,432690000,366261000,366261000,28903000,35040000,0,37526000,None,-4346000,None,4346000,None,207000,None,5366000,24764000,3166000,None,21598000,None,29110000,34476000,21598000
2019-05-31,USD,86584000,528940000,442356000,442356000,48974000,35332000,None,37610000,None,-4446000,4446000,4446000,None,360000,None,5798000,44888000,8717000,None,36171000,None,49334000,55132000,36171000
2019-08-31,USD,83188000,530396000,447208000,447208000,44765000,27692000,None,38423000,None,-4646000,4646000,4646000,None,251000,None,6325000,40370000,8502000,None,31868000,None,45016000,51341000,31868000
2019-11-30,USD,78613000,588458000,509845000,509845000,23894000,51105000,None,54719000,None,-6049000,6049000,6049000,None,116000,None,7200000,17961000,3893000,None,14068000,None,24010000,31210000,14068000
2020-02-29,USD,79782000,626810000,547028000,547028000,29644000,42164000,None,50138000,None,-8651000,8651000,8651000,None,270000,None,12108000,21263000,3995000,None,17268000,None,29914000,42022000,17268000
2020-05-31,USD,32024000,402458000,370434000,370434000,-8173000,33271000,None,40197000,None,-8440000,8440000,8440000,None,74000,None,11060000,-16539000,-4186000,None,-12353000,None,-8099000,2961000,-12353000
2020-08-31,USD,122509000,737807000,615298000,615298000,68398000,28220000,None,54111000,None,-14321000,14321000,14321000,None,514000,None,7733000,54591000,12132000,None,42459000,None,78159000,85892000,42459000
2020-11-30,USD,137004000,793131000,656127000,656127000,85015000,48399000,None,51989000,None,-9941000,9941000,9941000,None,-94000,None,7750000,74980000,17557000,None,57423000,None,84921000,92671000,57423000
2021-02-28,USD,156582000,839886000,683304000,683304000,99975000,53016000,None,56607000,None,-10052000,10052000,10052000,None,311000,None,7990000,90234000,21166000,None,69068000,None,100286000,108276000,69068000
2021-05-31,USD,169612000,960737000,791125000,791125000,102436000,63586000,None,67176000,None,-10229000,10229000,10229000,None,93000,None,8507000,92300000,21005000,None,71295000,None,102529000,111036000,71295000
2021-08-31,USD,187165000,1036093000,848928000,848928000,119995000,56033000,None,67170000,None,-10143000,10143000,10143000,None,84000,None,8315000,109936000,25851000,None,84085000,None,115942000,124257000,84085000
2021-11-30,USD,229400000,1155700000,926300000,926300000,146400000,74870000,None,83000000,None,-10242000,10242000,10242000,None,-6357000,None,13500000,129700000,30100000,None,99630000,None,139900000,153400000,99600000
2022-02-28,USD,216577000,1164731000,948154000,948154000,136767000,71795000,None,79810000,None,-10325000,10325000,10325000,None,-6507000,None,13476000,119935000,28760000,None,91175000,None,130260000,143736000,91175000
2022-05-31,USD,264948000,1458138000,1193190000,1193190000,177441000,88231000,None,87507000,None,-10511000,10511000,10511000,None,-11658000,None,14280000,154548000,37326000,None,117222000,None,165059000,179339000,117222000
2022-08-31,USD,210384000,1179121000,968737000,968737000,123644000,58224000,None,86740000,None,-10235000,10235000,10235000,None,-2941000,None,12423000,110468000,27859000,None,82609000,None,120703000,133126000,82609000
2022-11-30,USD,160400000,952200000,791800000,791800000,85900000,70700000,None,74500000,None,-5900000,5900000,5900000,None,-300000,None,10400000,79700000,19500000,None,60200000,None,85600000,96000000,60200000
2023-02-28,USD,146800000,866700000,719900000,719900000,76800000,66200000,None,70000000,None,-5300000,5300000,5300000,None,-1800000,None,10500000,69700000,16900000,None,52800000,None,75000000,85500000,52800000
2023-05-31,USD,151400000,900800000,749400000,749400000,80500000,66500000,None,70900000,None,-5200000,5200000,5200000,None,-200000,None,12000000,75100000,16000000,None,59100000,None,80300000,92300000,59100000
2023-08-31,USD,127500000,771000000,643500000,643500000,57500000,43000000,None,70000000,None,-4100000,4100000,4100000,None,None,None,15000000,54700000,10900000,None,43800000,None,57500000,72500000,43800000
2023-11-30,USD,115800000,763000000,647200000,647200000,39100000,71100000,None,76700000,None,-4100000,None,4100000,None,None,None,13700000,34400000,8600000,None,25800000,None,38500000,52200000,25800000
2024-02-29,USD,105300000,703600000,598300000,598300000,35400000,64200000,None,69900000,None,-5300000,None,5300000,None,None,None,14200000,-5600000,7100000,None,-12700000,None,-300000,13900000,-12700000
2024-05-31,USD,112600000,786000000,673400000,673400000,43500000,69100000,None,69100000,None,-5800000,None,5800000,None,None,None,14500000,35500000,6500000,None,29000000,None,41300000,55800000,29000000
2024-08-31,USD,94200000,720900000,626700000,626700000,-17800000,53700000,None,112000000,None,-5900000,None,5900000,None,None,None,17300000,-25900000,3200000,None,-29100000,None,12500000,29800000,-29100000
