fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2014-06-30,None,7073000,None,None,None,None,2678000,3232000,None,-873000,None,-3001000,-332000,None,None,None,None,300000,300000,None,None,None,None,None,None,None,None,None,9748000
2014-09-30,None,12782000,None,None,None,None,2569000,3118000,None,-200000,None,2754000,-8629000,None,None,None,None,150000,150000,None,None,None,None,None,None,None,None,None,8238000
2014-12-31,None,12213000,None,None,None,None,2552000,2014000,None,-3634000,None,-3208000,-13851000,None,None,None,None,210000,210000,None,None,None,None,None,None,None,None,None,6386000
2015-03-31,None,3400000,None,None,None,None,2716000,308000,None,-1948000,None,830000,-4081000,None,None,None,None,7634000,7634000,None,None,None,None,-206000,None,1600000,None,None,5333000
2015-06-30,None,10176000,None,None,None,None,3330000,1873000,None,-550000,None,-67067000,68245000,None,None,None,None,240000,240000,None,None,None,None,None,None,None,None,None,8650000
2015-09-30,None,11419000,None,None,None,None,3219000,1319000,None,1027000,None,-463000,11924000,None,None,None,None,60000,60000,None,None,None,None,None,None,None,None,None,12962000
2015-12-31,None,16887000,None,None,None,None,3389000,2832000,None,1007000,None,-30401000,11077000,None,None,None,None,None,None,None,None,None,None,None,None,678000,None,None,1999000
2016-03-31,None,3048000,None,None,None,None,4223000,5029000,None,3572000,None,-12290000,-16552000,None,None,None,None,None,None,None,None,None,None,None,None,833000,None,None,1860000
2016-06-30,None,3851000,None,None,None,None,4127000,2772000,None,586000,None,-2559000,-5696000,None,None,None,None,None,None,None,None,None,None,-556000,None,2730000,None,None,4096000
2016-09-30,None,15120000,None,None,None,None,3899000,2303000,None,470000,None,554000,-12154000,None,None,None,None,None,None,None,None,None,None,-13000,None,258000,None,None,3841000
2016-12-31,None,13703000,None,None,None,None,3999000,1890000,None,-3997000,None,6772000,-23788000,None,None,None,None,None,None,None,None,None,None,-403000,None,849000,None,None,406000
2017-03-31,None,6362000,None,None,None,None,3771000,2404000,None,2905000,None,-30735000,26320000,None,None,None,None,None,None,None,None,None,None,-39000,None,804000,None,None,2728000
2017-06-30,None,10449000,None,None,None,None,4232000,2300000,None,-853000,None,-2349000,-6025000,None,None,None,None,None,None,None,None,None,None,-10000,None,1017000,None,None,8514000
2017-09-30,None,15007000,None,None,None,None,4270000,1547000,None,-834000,None,-1021000,-14104000,None,None,None,None,None,None,None,None,None,None,-16000,None,1019000,None,None,7302000
2017-12-31,None,13303000,None,None,None,None,2645000,416000,None,425000,None,690000,-14008000,None,None,None,None,None,None,None,None,None,None,-971000,None,1293000,None,None,6256000
2018-03-31,None,4397000,None,None,None,None,3786000,1271000,None,2254000,None,-1865000,-17384000,None,None,None,None,None,None,None,None,None,None,-1244000,None,832000,None,None,10610000
2018-06-30,None,8947000,None,None,None,None,3561000,1489000,None,-3333000,None,2316000,-11642000,None,None,None,None,None,None,None,None,None,None,-7502000,None,929000,None,None,14007000
