fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2011-03-31,None,None,72400000,None,None,None,None,49500000,None,None,49500000,49500000,None,None,None,None,72400000,None,17700000,None,None,None,None,None,17700000,None,None,None,None,None,None,None,148500000,None,None,None,15600000
2012-03-31,None,None,85700000,None,None,None,None,55500000,None,None,55500000,55500000,None,None,None,None,85700000,None,6100000,None,None,None,None,None,6100000,None,None,None,None,6100000,None,None,160000000,None,None,None,15600000
2013-03-31,None,None,77200000,None,None,None,None,75900000,None,None,75900000,75900000,None,None,None,None,77200000,None,23300000,9500000,None,None,None,9500000,13800000,None,None,None,None,23300000,None,None,176500000,None,None,None,15583000
2014-03-31,None,277820000,128952000,15411000,15411000,39111000,51515000,148868000,None,None,41315000,41315000,35318000,None,None,14264000,8651000,None,81634000,38068000,9477000,None,None,13764000,43566000,None,None,None,None,45097000,14827000,None,196186000,None,187373000,12000,15583000
2015-03-31,None,286521000,135009000,20448000,20448000,45315000,52209000,151512000,None,None,40997000,40997000,40645000,None,None,9248000,6484000,None,81920000,38618000,8960000,None,None,13561000,43302000,None,None,None,None,26704000,16097000,None,204601000,None,208784000,12000,15583000
2016-03-31,None,392260000,155521000,25987000,25987000,51634000,52637000,236739000,None,None,88727000,88727000,67757000,None,None,13278000,11985000,None,134250000,31563000,9912000,None,None,561000,102687000,None,None,None,None,89682000,20573000,None,258010000,None,233955000,156000,15675000
2017-03-31,None,397664000,146283000,23146000,23146000,50401000,59831000,251381000,None,None,90610000,90610000,80863000,None,None,1776000,18628000,None,125226000,37736000,10372000,None,None,561000,87490000,None,None,None,None,73207000,26643000,None,272438000,None,245026000,157000,15839000
2018-03-31,None,340816000,127567000,11706000,11706000,42974000,63383000,213249000,None,None,53054000,53054000,81764000,None,None,None,9504000,None,75051000,44854000,16826000,None,None,561000,30197000,None,None,None,None,24020000,25958000,None,265765000,None,233650000,158000,15671000
2019-03-31,None,352632000,151267000,26651000,26651000,51429000,66136000,201365000,None,None,50466000,50466000,86295000,None,None,None,7051000,None,88946000,49172000,19024000,None,None,561000,39774000,None,None,None,None,31459000,28162000,None,263686000,None,277588000,158000,15532000
2020-03-31,None,369245000,150045000,18338000,18338000,53753000,74880000,219200000,None,None,46185000,46185000,91686000,None,None,None,3074000,None,92504000,59146000,21978000,None,None,3617000,33358000,None,None,None,None,29133000,33551000,None,276741000,None,315078000,159000,15206000
2021-03-31,None,995360000,300147000,16619000,16619000,150114000,122804000,695213000,None,None,300837000,300837000,224658000,None,None,None,10610000,None,510949000,117402000,47836000,None,None,9830000,393547000,None,None,None,None,325319000,52495000,None,469086000,None,407522000,162000,15126000
2022-03-31,USD,995360000,300147000,16619000,16619000,150114000,122804000,695213000,None,None,300837000,300837000,224658000,None,None,None,10610000,None,510949000,117402000,47836000,None,None,9830000,393547000,72544000,252214000,561000,None,325319000,52495000,234000,469086000,None,407522000,162000,15807000
2023-03-31,USD,1043453000,323056000,18455000,18455000,161569000,124097000,720396999,148050000,None,318903000,318903000,242740000,None,None,877000,18935000,None,499314000,108039000,40651000,None,None,9784000,391275000,65374000,253000000,None,None,318374000,56967000,1853000,525674999,None,493319000,163000,15546000
2024-03-31,USD,1043326000,331410000,22156000,22156000,150749000,144620000,711915999,137302000,None,318819000,318819000,247191000,None,0,1186000,13885000,None,408248000,115836000,48387000,None,None,9443000,292412000,49365000,166000000,None,None,233563000,55292000,8455000,615723000,None,583075000,164000,15581000
2025-03-31,USD,1379065000,592861000,225845000,225845000,194876000,157741000,786204000,155476000,None,357910000,357910000,264092000,None,2500000,None,14399000,None,286632000,147202000,54767000,None,None,11244000,139430000,69364000,0,None,None,69364000,74775000,12811000,1072246000,None,705035000,177000,16314000
