fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2014-06-30,None,33798000,68798000,35000000,35000000,14143000,7643000,1446000,19655000,None,None,None,168000,None,None,None,2678000,14455000,4707000,None,None,None,14143000,16821000,9748000
2014-09-30,None,33175000,68094000,34919000,34919000,11749000,8673000,1451000,20764000,None,None,None,178000,None,None,None,2569000,12579000,4341000,None,None,None,12411000,14980000,8238000
2014-12-31,None,28696000,60871000,32175000,32175000,9722000,7975000,1353000,18974000,None,None,None,123000,None,None,None,2552000,9751000,3365000,None,None,None,9722000,12274000,6386000
2015-03-31,None,30756000,64071000,33315000,33315000,8420000,11489000,1437000,22288000,None,None,None,142000,None,None,None,2716000,8143000,2810000,None,None,None,9667000,12383000,5333000
2015-06-30,None,40444000,88909000,48465000,48465000,14288000,12621000,1240000,26156000,None,None,None,667000,None,None,None,3330000,13556000,4906000,None,None,None,16588000,19918000,8650000
2015-09-30,None,40843000,83744000,42901000,42901000,20778000,9860000,649000,20065000,None,None,None,832000,None,None,None,3219000,19833000,6871000,None,None,None,20778000,23997000,12962000
2015-12-31,None,32149000,70918000,38769000,38769000,5623000,13815000,1346000,26526000,None,None,None,793000,None,None,None,3389000,4823000,2825000,None,None,None,5623000,9012000,1998000
2016-03-31,None,34427000,76259000,41832000,41832000,6796000,30866000,4500000,27631000,None,None,None,743000,None,None,None,4223000,6012000,4152000,None,None,None,6570000,10793000,1860000
2016-06-30,None,38203000,84107000,45904000,45904000,7410000,29711000,None,29711000,None,None,None,748000,None,None,None,4127000,7200000,3104000,None,None,None,8492000,12619000,4096000
2016-09-30,None,35663000,80131000,44468000,44468000,6969000,25894000,None,25894000,None,None,None,None,None,None,None,3899000,6980000,3138000,None,None,None,7623000,11522000,3842000
2016-12-31,None,28898000,75496000,46598000,46598000,3381000,25504000,None,25504000,None,None,None,None,None,None,None,3999000,3291000,2886000,None,None,None,3881000,7880000,405000
2017-03-31,None,31073000,87349000,56276000,56276000,4722000,26132000,4800000,26132000,None,None,None,None,None,None,None,3771000,4073000,1345000,None,None,None,4539000,8310000,2728000
2017-06-30,None,42369000,98027000,55658000,55658000,14263000,28106000,None,28106000,None,None,None,None,None,None,None,4232000,13319000,4805000,None,None,None,14263000,18495000,8514000
2017-09-30,None,38845000,90369000,51524000,51524000,12015000,26830000,None,26830000,None,None,None,None,None,None,None,4270000,11565000,4263000,None,None,None,12015000,16285000,7302000
2017-12-31,None,30202000,69036000,38834000,38834000,8279000,21923000,None,21923000,None,None,None,None,None,None,None,2645000,7775000,5140000,None,None,None,7282000,9927000,-34037000
2018-03-31,None,36191000,83465000,47274000,47274000,10534000,25657000,4600000,25657000,None,None,None,476000,None,None,None,3786000,9932000,-678000,None,None,None,10384000,14170000,6339000
2018-06-30,None,42088000,89578000,47490000,47490000,17744000,24344000,None,24344000,None,None,None,None,None,None,None,3561000,18098000,4091000,None,None,None,17744000,21305000,11676000
2018-09-30,None,42209000,91612000,49403000,49403000,17204000,25005000,None,25005000,None,None,None,None,None,None,None,3425000,16866000,4442000,None,None,None,17204000,20629000,15156000
2018-12-31,None,34228000,77488000,43260000,43260000,9421000,24807000,None,24807000,None,None,None,None,None,None,None,3412000,9468000,3471000,None,None,None,9739000,13151000,4981000
2019-03-31,None,42845000,91477000,48632000,48632000,16071000,26774000,4300000,26774000,None,None,None,348000,None,None,None,3438000,17009000,3384000,None,None,None,17621000,21059000,13763000
2019-06-30,None,47235000,102333000,55098000,55098000,20321000,26914000,None,26914000,None,None,None,None,None,None,None,4079000,19733000,4389000,None,None,None,20321000,24400000,15204000
2019-09-30,None,47404000,101324000,53920000,53920000,20122000,27282000,None,27282000,None,None,None,299000,None,None,None,3586000,12456000,3638000,None,None,None,12755000,16341000,8783000
2019-12-31,None,37691000,83716000,46025000,46025000,10488000,27203000,None,27203000,None,None,None,286000,None,None,None,3581000,9354000,2072000,None,None,None,9617000,13198000,7308000
