fiscalDateEnding,reportedEPS
1996-12-31,0.57
1997-12-31,0.2966
1998-12-31,0.1266
1999-12-31,0.514
2000-12-31,0.7
2001-12-31,0.68
2002-12-31,0.72
2003-12-31,1.06
2004-12-31,1.16
2005-12-31,1.29
2006-12-31,1.23
2007-12-31,1.4
2008-12-31,1.49
2009-12-31,1.45
2010-12-31,1.56
2011-12-31,1.68
2012-12-31,1.69
2013-12-31,1.77
2014-12-31,1.51
2015-12-31,1.52
2016-12-31,1.68
2017-12-31,1.86
2018-12-31,2.77
2019-12-31,3.07
2020-12-31,2.54
2021-12-31,3.36
2022-12-31,3.9
2023-12-31,4.29
2024-12-31,5.17
2025-12-31,5.42
2026-03-31,1.23
