fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2019-12-31,USD,2257904,931926,215574,215574,704156,0,1325978,1325978,None,None,None,None,None,None,None,12196,None,2142297,1616797,863642,None,None,445760,525500,445760,525500,None,None,971260,235893,None,115607,None,-2177624,4000,7450000
2020-12-31,USD,4504566,1834942,891816,891816,936676,6100,2669624,2644624,None,None,None,None,None,0,0,350,None,2955726,1440067,799280,None,None,323224,1515659,1311133,499900,27850,None,1838883,310779,None,1548840,None,-1006547,4000,7450000
2021-12-31,USD,20599184,13073346,6975302,6975302,1799769,292059,7525838,4433701,None,None,None,None,None,3067137,2996960,1009256,None,3899484,2155420,1200861,None,None,368602,1744064,1612766,499900,None,None,2112666,571857,None,16699700,None,-2017556,7000,7000000
2022-12-31,USD,38231480,29887529,23501007,23501007,4008332,14167,8343951,None,None,None,None,None,None,1445912,1481606,882417,None,5210591,3791063,2065680,None,None,479314,1419528,1398942,499900,None,None,1898842,1240769,None,28435734,None,-7154808,9520,7624938
2023-12-31,USD,39846713,26646318,16497703,16497703,4884761,80160,13200395,None,None,None,None,None,None,0,4462942,720752,None,7797098,4216345,2399026,None,None,697612,3580753,3778465,499900,None,None,4278365,1075512,None,23511193,None,-14346984,9520,9520000
2024-12-31,USD,25887905,10419141,7491123,7491123,2516760,0,15468764,None,None,None,None,None,None,None,0,411258,None,6671056,3747990,2215078,None,None,658659,2923066,3081824,499900,None,None,3581724,794253,1,19216849,None,-25392955,14874,1003204
2025-12-31,USD,16234369,4897217,1431578,1431578,2492741,531250,11337152,None,None,None,None,None,None,None,None,441648,None,2766558,2244513,1114835,None,None,19498,522045,41643,499900,None,None,541543,1110180,None,13467811,None,-34000228,2237,1968121
