fiscalDateEnding,reportedEPS
1996-12-31,0.35
1997-12-31,0.22
1998-12-31,0.32
1999-12-31,0.35
2000-12-31,0.29
2001-12-31,0.1527
2002-12-31,0.31
2003-12-31,0.29
2004-12-31,0.2
2005-12-31,0.33
2006-12-31,0.41
2007-12-31,0.47
2008-12-31,0.5
2009-12-31,0.47
2010-12-31,0.66
2011-12-31,0.51
2012-12-31,0.86
2013-12-31,1.03
2014-12-31,1.22
2015-12-31,1.59
2016-12-31,1.85
2017-12-31,2.17
2018-12-31,2.61
2019-12-31,2.23
2020-12-31,2.17
2021-12-31,3.02
2022-12-31,3.14
2023-12-31,3.82
2024-12-31,3.73
2025-12-31,3.86
2026-03-31,0
