fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2021-12-31,USD,193011000,148675000,128318000,128318000,2900000,2878000,44336000,None,None,None,None,None,None,24752000,None,1376000,None,67297000,49290000,2444000,None,None,None,18007000,5333000,None,None,None,None,30000000,823000,125714000,None,-379889000,None,215453906
2022-09-30,USD,135590000,88815000,50370000,50370000,None,11588000,46775000,None,None,None,None,None,None,26037000,None,12009000,None,62599000,49047000,1488000,None,None,None,13552000,3815000,None,None,None,None,29243000,823000,72991000,None,-434863000,None,196222737
2022-12-31,USD,176856000,123897000,83045000,83045000,4164000,11695000,52959000,None,None,None,None,None,None,25551000,0,4160000,None,605578000,55981000,7455000,None,None,None,549597000,7413000,None,None,None,None,33094000,51591000,-428722000,None,-456245000,None,196222737
2023-03-31,USD,307957000,240647000,145118000,145118000,None,9277000,67310000,None,None,None,None,None,None,24825000,49103000,18021000,None,78145000,34077000,11522000,None,None,None,44068000,6746000,None,None,None,None,9919000,27958000,229812000,None,-761086000,None,195451596
2023-06-30,USD,302337000,208917000,110719000,110719000,None,7766000,93420000,None,None,None,None,None,None,25154000,49704000,18282000,None,90699000,32615000,11153000,None,None,None,58084000,7394000,None,None,None,None,8422000,42566000,211638000,None,-787872000,None,195674502
2023-09-30,USD,246347000,177483000,91397000,91397000,None,10085000,68864000,None,None,None,None,None,None,34364000,35011000,16004000,None,117872000,33743000,5779000,None,None,None,84129000,7201000,None,None,None,None,9636000,32116000,128475000,None,-813198000,None,196055228
2023-12-31,USD,241624000,172700000,75585000,75585000,5345000,11157000,68924000,None,None,None,None,None,None,22056000,45159000,3518000,None,127153000,27782000,4060000,None,None,None,99371000,19942000,None,None,None,None,7614000,33799000,114471000,None,-831872000,None,196642451
2024-03-31,USD,214496000,146904000,56747000,56747000,None,10689000,67592000,None,None,None,None,None,None,21344000,34819000,14788000,None,122680000,21323000,2072000,None,None,None,101357000,19457000,None,None,None,None,4012000,24398000,91816000,None,-857380000,None,197725477
2024-06-30,USD,211875000,124995000,62186000,62186000,None,8162000,86880000,None,None,None,None,None,None,31582000,12890000,13957000,None,144339000,28389000,4010000,None,None,None,115950000,29383000,None,None,None,None,3192000,18150000,67536000,None,-885179000,None,197765067
2024-09-30,USD,216216000,136607000,58741000,58741000,None,14628000,79609000,None,None,None,None,None,None,25849000,28121000,13755000,None,202611000,46917000,3121000,None,None,None,155694000,28969000,61577000,None,None,None,22685000,10158000,13605000,None,-942610000,None,197782055
2024-12-31,USD,174683000,99334000,43499000,43499000,5739000,9456000,75349000,None,None,None,None,None,None,19353000,12374000,5875000,None,161236000,30447000,5289000,None,None,None,130789000,30777000,51112000,None,None,None,7654000,13810000,13447000,None,-969603000,None,194915711
2025-03-31,USD,125835000,57671000,13778000,13778000,None,9058000,68164000,None,None,None,None,None,None,14990000,7411000,14157000,None,127009000,26520000,6434000,None,None,None,100489000,30310000,34385000,None,None,None,4672000,512000,-1174000,None,-988832000,None,197897580
2025-06-30,USD,116296000,66151000,37367000,37367000,None,7079000,50145000,None,None,None,None,None,None,14990000,0,13689000,None,141480000,55816000,3944000,None,None,None,85664000,16815000,19435000,None,None,None,32769000,513000,-25184000,None,-1021331000,None,2319959
2025-09-30,USD,99290000,50629000,19627000,19627000,None,8700000,48661000,None,None,None,None,None,None,14990000,0,12960000,None,104268000,24836000,6202000,None,None,None,79432000,16701000,13300000,None,None,None,4166000,515000,-4978000,None,-1018470000,None,2319960
2025-12-31,USD,100207000,39688000,13164000,13164000,3113000,9527000,60519000,None,None,None,None,None,None,28262000,0,5284000,None,104099000,27723000,10869000,None,None,None,76376000,16564000,10900000,None,None,None,4134000,8000,-3892000,None,-1018554000,None,2320511
