fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,1888000000,11917000000,10029000000,10029000000,1198000000,1159000000,283000000,1888000000,None,None,None,153000000,None,None,None,572000000,1767000000,629000000,None,None,None,1198000000,1770000000,1096000000
2006-03-31,USD,2217000000,12020000000,9803000000,9803000000,1539000000,388000000,278000000,2217000000,None,None,None,122000000,None,None,None,494000000,1623000000,384000000,None,None,None,1539000000,2033000000,1214000000
2006-06-30,USD,1885000000,12509000000,10624000000,10624000000,1184000000,402000000,287000000,1885000000,None,None,None,128000000,None,None,None,512000000,1356000000,310000000,None,None,None,1184000000,1696000000,1023000000
2006-09-30,USD,1759000000,12359000000,10600000000,10600000000,1035000000,420000000,291000000,1759000000,None,None,None,123000000,None,None,None,538000000,670000000,137000000,None,None,None,1035000000,1573000000,512000000
2006-12-31,USD,1737000000,12236000000,10499000000,10499000000,963000000,1165000000,308000000,1737000000,None,None,None,124000000,None,None,None,530000000,1323000000,324000000,None,None,None,963000000,1493000000,975000000
2007-03-31,USD,1827000000,12432000000,10605000000,10605000000,1096000000,418000000,302000000,1827000000,None,None,None,109000000,None,None,None,508000000,1333000000,335000000,None,None,None,1096000000,1604000000,973000000
2007-06-30,USD,1867000000,13265000000,11398000000,11398000000,1052000000,477000000,320000000,1867000000,None,None,None,119000000,None,None,None,533000000,1341000000,277000000,None,None,None,1052000000,1585000000,1039000000
2007-09-30,USD,1725000000,13589000000,11864000000,11864000000,898000000,476000000,329000000,1725000000,None,None,None,125000000,None,None,None,560000000,1085000000,659000000,None,None,None,898000000,1458000000,403000000
2007-12-31,USD,1694000000,14227000000,12533000000,12533000000,826000000,1221000000,354000000,1694000000,None,None,None,122000000,None,None,None,589000000,470000000,-27000000,None,None,None,826000000,1415000000,472000000
2008-03-31,USD,1916000000,14824000000,12908000000,12908000000,1065000000,498000000,331000000,1916000000,None,None,None,145000000,None,None,None,574000000,1264000000,299000000,None,None,None,1409000000,1983000000,941000000
2008-06-30,USD,1728000000,16349000000,14621000000,14621000000,854000000,515000000,335000000,1728000000,None,None,None,151000000,None,None,None,569000000,1016000000,240000000,None,None,None,1167000000,1736000000,762000000
2008-09-30,USD,1422000000,15371000000,13949000000,13949000000,570000000,498000000,334000000,1422000000,None,None,None,160000000,None,None,None,538000000,620000000,180000000,None,None,None,780000000,1318000000,428000000
2008-12-31,USD,406000000,10899000000,10493000000,10493000000,-386000000,1142000000,310000000,406000000,None,None,None,192000000,None,None,None,555000000,-1600000000,-60000000,None,None,None,-541000000,14000000,-1552000000
2009-03-31,USD,903000000,9041000000,8138000000,8138000000,146000000,444000000,292000000,903000000,None,None,None,154000000,None,None,None,508000000,-1000000,-25000000,None,None,None,153000000,661000000,24000000
2009-06-30,USD,1558000000,11322000000,9764000000,9764000000,402000000,663000000,381000000,1558000000,None,None,None,525000000,None,None,None,763000000,-683000000,-248000000,None,None,None,-158000000,605000000,-344000000
2009-09-30,USD,1660000000,12046000000,10386000000,10386000000,469000000,683000000,400000000,1660000000,None,None,None,488000000,None,None,None,752000000,1003000000,204000000,None,None,None,1491000000,2243000000,796000000
2009-12-31,USD,1606000000,12466000000,10860000000,10860000000,332000000,1245000000,419000000,1606000000,None,None,None,404000000,None,None,None,804000000,150000000,-28000000,None,None,None,554000000,1358000000,172000000
2010-03-31,USD,1876000000,13417000000,11541000000,11541000000,679000000,662000000,407000000,1876000000,None,None,None,376000000,None,None,None,757000000,655000000,103000000,None,0,None,1031000000,1788000000,551000000
2010-06-30,USD,2038000000,13618000000,11580000000,11580000000,858000000,648000000,407000000,2038000000,None,None,None,367000000,None,None,None,734000000,790000000,131000000,None,0,None,1157000000,1891000000,651000000
