fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,20083000,61798000,41715000,41715000,-31006000,17275000,0,51089000,None,None,None,8880000,None,None,None,21929000,-32614000,-10000,None,0,None,2808000,24737000,-32604000
2006-03-31,USD,21524000,64869000,43345000,43345000,-2804000,24328000,0,24328000,None,None,None,3868000,None,None,None,16912000,-5061000,385000,None,0,None,-2804000,14108000,-5070000
2006-06-30,USD,22985000,68548000,45563000,45563000,-3220000,26205000,0,26205000,None,None,None,3565000,None,None,None,34085000,-5055000,215000,None,0,None,-3220000,30865000,-5270000
2006-09-30,USD,24589000,73726000,49137000,49137000,-3071000,26133000,0,27660000,None,None,None,3551000,None,None,None,2679000,-4898000,270000,None,0,None,-1544000,1135000,-5168000
2006-12-31,USD,29438000,79772000,50334000,50334000,11009000,28076000,0,18429000,None,None,None,14875000,None,None,None,19745000,8680000,-431000,None,0,None,11009000,30754000,9111000
2007-03-31,USD,32344000,85109000,52765000,52765000,806000,31538000,0,31538000,None,None,None,3462000,None,None,None,20631000,-4102000,354000,None,0,None,806000,21437000,-4456000
2007-06-30,USD,36228000,91837000,55609000,55609000,2447000,33374000,0,33781000,None,None,None,6115000,None,None,None,22405000,1414000,197000,None,0,None,2854000,25259000,1217000
2007-09-30,USD,40891000,103782000,62891000,62891000,6079000,34812000,0,34812000,None,None,None,5662000,None,None,None,24133000,4339000,215000,None,0,None,6079000,30212000,4124000
2007-12-31,USD,46234000,138714000,92480000,92480000,783000,46789000,0,45451000,None,None,None,27334000,None,None,None,36138000,-6366000,-293000,None,0,None,783000,36921000,-6073000
2008-03-31,USD,63709000,158218000,94509000,94509000,13982000,34376000,0,49727000,None,None,None,15195000,None,None,None,35482000,4268000,471000,None,0,None,19463000,54945000,5421000
2008-06-30,USD,70005000,172044000,102039000,102039000,13270000,41445000,0,56735000,None,None,None,14313000,None,None,None,38325000,450000,-258000,None,0,None,14763000,53088000,2229000
2008-09-30,USD,73830000,183735000,109905000,109905000,21493000,35529000,0,52337000,None,None,None,15671000,None,None,None,41635000,5743000,187000,None,0,None,21414000,63049000,7389000
2008-12-31,USD,82381000,190683000,108302000,108302000,24561000,55477000,0,57820000,None,None,None,55041000,None,None,None,39808000,11642000,-104857000,None,0,None,32482000,72290000,116499000
2009-03-31,USD,87426000,199231000,111805000,111805000,43706000,35150000,0,43720000,None,None,None,13451000,None,None,None,41676000,27065000,11608000,None,0,None,40516000,82192000,15457000
2009-06-30,USD,94634000,213168000,118534000,118534000,41029000,37456000,0,53605000,None,None,None,15912000,None,None,None,44891000,28407000,10967000,None,0,None,44319000,89210000,17440000
2009-09-30,USD,101551000,227558000,126007000,126007000,45558000,39071000,0,55993000,None,None,None,22256000,None,None,None,44491000,26139000,7327000,None,0,None,48395000,92886000,18812000
2009-12-31,USD,115478000,242552000,127074000,127074000,50786000,43647000,0,64692000,None,None,None,22613000,None,None,None,42472000,27417000,9695000,None,0,None,50030000,92502000,17722000
2010-03-31,USD,115599000,248649000,133050000,133050000,47982000,43155000,0,67617000,None,None,None,25675000,None,None,None,48689000,22876000,8677000,None,0,None,48551000,97240000,14199000
2010-06-30,USD,133512000,296094000,162582000,162582000,40227000,54166000,0,93285000,None,None,None,37615000,None,-990000,None,62750000,168000,2442000,None,-2274000,None,37783000,100533000,-2274000
2010-09-30,USD,144871000,330347000,185476000,185476000,52026000,58640000,0,92845000,None,None,None,38363000,None,1964000,None,73298000,15833000,4637000,None,11196000,None,54196000,127494000,11196000
2010-12-31,USD,151685000,345244000,193559000,193559000,54476000,64820000,0,97209000,None,None,None,38822000,None,None,None,75439000,11003000,-2757000,None,0,None,49825000,125264000,13760000
2011-03-31,USD,168453000,363029000,194576000,194576000,71305000,62601000,0,97148000,None,None,None,37361000,None,2326000,None,78335000,36270000,11125000,None,25145000,None,73631000,151966000,25145000
2011-06-30,USD,179328000,394900000,215572000,215572000,74866000,65681000,0,104462000,None,None,None,37677000,None,1653000,None,85222000,38842000,8109000,None,30733000,None,76519000,161741000,30730000
2011-09-30,USD,188484000,417601000,219724000,219724000,77441000,65873000,0,111043000,None,None,None,51114000,None,-1015000,None,90746000,25312000,5137000,None,20639000,None,76426000,167172000,20319000
2011-12-31,USD,201972000,431312000,229340000,229340000,82876000,71674000,0,119096000,None,None,None,55151000,None,2137000,None,93371000,29862000,13769000,None,16093000,None,85013000,178384000,17810000
2012-03-31,USD,226147000,452200000,217098000,217098000,100746000,78316000,0,125401000,None,None,None,52818000,None,537000,None,92804000,48465000,13853000,None,34811000,None,101283000,194087000,34523000
2012-06-30,USD,231960000,466264000,225289000,225289000,102096000,80595000,0,129864000,None,None,None,46787000,None,-881000,None,95562000,54428000,17138000,None,37640000,None,101215000,196777000,36447000
2012-09-30,USD,233889000,488730000,250946000,250946000,92846000,83290000,0,141043000,None,None,None,50207000,None,1561000,None,106732000,38996000,12348000,None,28521000,None,89203000,195935000,28838000
2012-12-31,USD,256399000,506520000,250121000,250121000,102042000,86867000,0,154357000,None,None,None,50516000,None,41000,None,103409000,51567000,17294000,None,33724000,None,102083000,205492000,44858000
2013-03-31,USD,257543000,519455000,258591000,258591000,104787000,90818000,0,152756000,None,None,None,60331000,None,288000,None,107140000,44744000,11460000,None,36323000,None,105075000,212215000,35882000
2013-06-30,USD,261762000,525669000,267109000,267109000,115963000,88632000,0,145799000,None,None,None,61001000,None,-89917000,None,109120000,-34955000,-9668000,None,-28129000,None,26046000,135166000,-28658000
2013-09-30,USD,274124000,540523000,268960000,268960000,115193000,96874000,0,158931000,None,None,None,61957000,None,1914000,None,109836000,55150000,12397000,None,42753000,None,117107000,226943000,36576000
2013-12-31,USD,294934000,564677000,269743000,269743000,124989000,98466000,0,169945000,None,None,None,65503000,None,-12146000,None,106375000,47340000,1967000,None,45176000,None,112843000,219218000,45187000
2014-03-31,USD,292528000,580053000,287525000,287525000,121612000,103303000,0,170916000,None,None,None,68820000,None,2112000,None,113928000,54904000,13567000,None,41337000,None,123724000,237652000,41387000
2014-06-30,USD,312302000,605161000,292859000,292859000,124697000,111675000,0,187605000,None,None,None,66874000,None,-49758000,None,115647000,8065000,-2014000,None,10079000,None,74939000,190586000,11328000
2014-09-30,USD,316389000,620441000,304052000,304052000,135131000,109354000,0,181258000,None,None,None,63756000,None,2167000,None,120152000,73542000,30581000,None,42961000,None,137298000,257450000,42841000
2014-12-31,USD,324672000,638121000,313449000,313449000,127826000,113684000,0,196846000,None,None,None,71103000,None,-108501000,None,131964000,-51778000,303325000,None,-355103000,None,19325000,151289000,-355103000
2015-03-31,USD,344861000,643174000,298313000,298313000,151449000,113640000,0,193412000,None,None,None,68791000,None,6000,None,121636000,82664000,6212000,None,76452000,None,151455000,273091000,76452000
2015-06-30,USD,349825000,665582000,315757000,315757000,139133000,119578000,0,210692000,None,None,None,74496000,None,2307000,None,127376000,66944000,7485000,None,59459000,None,141440000,268816000,59459000
2015-09-30,USD,361181000,686649000,325468000,325468000,140883000,123237000,0,220298000,None,None,None,76269000,None,-11902000,None,132403000,52712000,11580000,None,41132000,None,128981000,261384000,41132000
2015-12-31,USD,378494000,730462000,351968000,351968000,135877000,136829000,0,242617000,None,None,None,79499000,None,-47700000,None,144165000,8678000,-2053000,None,10731000,None,88177000,232342000,10731000
2016-03-31,USD,416476000,844156000,427680000,427680000,112688000,165904000,0,303788000,None,None,None,100863000,None,-59785000,None,200534000,-47960000,-10633000,None,-37327000,None,52903000,253437000,-31111000
2016-06-30,USD,443543000,900510000,456967000,456967000,151655000,168462000,0,291888000,None,None,None,100332000,None,1791000,None,212051000,53114000,13812000,None,39302000,None,153446000,365497000,44711000
2016-09-30,USD,454374000,924676000,470302000,470302000,169941000,181239000,0,284433000,None,None,None,92200000,None,-6194000,None,214825000,71547000,22778000,None,48769000,None,163747000,378572000,51450000
2016-12-31,USD,476726000,942647000,465921000,465921000,184455000,178956000,0,292271000,None,None,None,98761000,None,-2536000,None,209797000,83158000,19494000,None,63664000,None,181919000,391716000,61750000
2017-03-31,USD,480564000,949525000,468961000,468961000,167213000,181399000,0,313351000,None,None,None,111684000,None,-74000,None,217006000,55455000,13393000,None,42062000,None,167139000,384145000,42062000
2017-06-30,USD,544218000,1066421000,522203000,522203000,184895000,191355000,0,359323000,None,None,None,119042000,None,-10723000,None,254786000,55130000,9325000,None,45805000,None,174172000,428958000,45805000
2017-09-30,USD,569901000,1152261000,582360000,582360000,224863000,185336000,0,345038000,None,None,None,121828000,None,-20941000,None,278411000,82094000,2194000,None,79900000,None,203922000,482333000,79900000
2017-12-31,USD,580596000,1200221000,619625000,619625000,232043000,187816000,0,348553000,None,None,None,126144000,None,-11746000,None,292277000,94153000,28938000,None,65215000,None,220297000,512574000,65215000
2018-03-31,USD,593447000,1215877000,622430000,622430000,225875000,203157000,0,367572000,None,None,None,126277000,None,-19945000,None,307568000,79653000,16759000,None,62894000,None,205930000,513498000,62894000
2018-06-30,USD,610142000,1261943000,651801000,651801000,215038000,210489000,0,395104000,None,None,None,134673000,None,-6391000,None,307331000,73974000,6356000,None,67618000,None,208647000,515978000,67618000
2018-09-30,USD,623442000,1283751000,660309000,660309000,265753000,206902000,0,357689000,None,None,None,130566000,None,8148000,None,305726000,143335000,18510000,None,124825000,None,273901000,579627000,124825000
2018-12-31,USD,639148000,1310083000,670935000,670935000,270717000,206146000,0,368431000,None,None,None,129978000,None,-4686000,None,306864000,136076000,26054000,None,110022000,None,266054000,572918000,110022000
2019-03-31,USD,681188000,1363218000,682030000,682030000,279508000,215046000,None,401680000,None,-118644000,110293000,122846000,None,4202000,None,313178000,160316000,42569000,None,117747000,None,283162000,596340000,118078000
2019-06-30,USD,686798000,1384977000,698179000,698179000,291781000,232656000,None,395017000,None,-112785000,7762000,120547000,None,7762000,None,319224000,191176000,47324000,None,143852000,None,311723000,630947000,143527000
2019-09-30,USD,692471000,1396810000,704339000,704339000,285368000,241812000,None,407103000,None,-110473000,8201000,118674000,None,8201000,None,321891000,178638000,57827000,None,120811000,None,297312000,619203000,120850000
2019-12-31,USD,691499000,1417135000,725636000,725636000,312974000,245504000,None,378525000,None,-110085000,7532000,117617000,None,-17515000,None,330544000,162467000,37632000,None,124835000,None,280084000,610628000,124995000
2020-03-31,USD,708260000,1444542000,736282000,736282000,253484000,261597000,None,454776000,None,-103065000,4273000,107338000,None,4273000,None,335869000,149148000,30191000,None,118957000,None,256486000,592355000,118792000
2020-06-30,USD,730777000,1470121000,739344000,739344000,282488000,256890000,None,448289000,None,-106795000,1685000,108480000,None,1685000,None,348593000,178103000,44753000,None,133350000,None,286583000,635176000,133304000
2020-09-30,USD,751788000,1519767000,767979000,767979000,288350000,279350000,None,463438000,None,-98284000,1452000,99736000,None,1452000,None,360688000,96734000,29903000,None,66831000,None,196470000,557158000,66687000
2020-12-31,USD,733380000,1564115000,830735000,830735000,228606000,293144000,None,504774000,None,-89668000,1244000,90912000,None,-137647000,None,378219000,92240000,41304000,None,50936000,None,183152000,561371000,50994000
2021-03-31,USD,784847000,1596064000,811217000,811217000,297662000,301456000,None,487185000,None,-88952000,729000,89681000,None,-19279000,None,395017000,188702000,32628000,None,156074000,None,278383000,673400000,156362000
2021-06-30,USD,792799000,1657919000,865120000,865120000,278654000,322005000,None,514145000,None,-86857000,374000,87231000,None,-141463000,None,416241000,49960000,-18527000,None,68487000,None,137191000,553432000,68339000
