fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-01-31,USD,-6329000,5944000,12273000,12273000,-16437000,4224000,5884000,10108000,None,None,None,1362000,None,None,None,2639000,-15075000,-1433000,None,0,None,-16437000,-13798000,-15075000
2006-04-30,USD,-8921000,9534000,18455000,18455000,-19008000,4694000,5393000,10087000,None,None,None,950000,None,None,None,2131000,-18058000,-931000,None,0,None,-19008000,-16877000,-18058000
2006-07-31,USD,-9204000,8683000,17887000,17887000,-20145000,4320000,6621000,10941000,None,None,None,1433000,None,None,None,2147000,-18712000,-1426000,None,0,None,-20145000,-17998000,-18712000
2006-10-31,USD,-14114000,9127000,23241000,23241000,-25451000,4521000,6816000,11337000,None,None,None,1084000,None,None,None,2474000,-24367000,-955000,None,0,None,-25451000,-22977000,-24260000
2007-01-31,USD,-8492000,6834000,15326000,15326000,-19764000,4417000,6855000,11272000,None,None,None,528000,None,None,None,2445000,-19236000,-562000,None,0,None,-19764000,-17319000,-19236000
2007-04-30,USD,-7107000,11383000,18490000,18490000,-18534000,4773000,6654000,11427000,None,None,None,530000,None,None,None,1859000,-18004000,-530000,None,0,None,-18534000,-16675000,-18004000
2007-07-31,USD,-6077000,13544000,19621000,19621000,-17733000,4676000,6980000,11656000,None,None,None,414000,None,None,None,2126000,-18147000,-2293000,None,0,None,-17733000,-15607000,-15440000
2007-10-31,USD,-5355000,16473000,21828000,21828000,-17114000,4759000,7000000,11759000,None,None,None,1120000,None,None,None,2755000,-15994000,-1120000,None,0,None,-17114000,-14359000,-15994000
2008-01-31,USD,-8831000,15019000,23850000,23850000,-19128000,4812000,5485000,10297000,None,None,None,211000,None,None,None,2173000,-18917000,-211000,None,0,None,-19128000,-16955000,-18917000
2008-04-30,USD,-12975000,31643000,44618000,44618000,-24704000,5798000,5931000,11729000,None,None,None,273000,None,None,None,2315000,-24977000,273000,None,0,None,-25061000,-22746000,-24977000
2008-07-31,USD,-15479000,27904000,43383000,43383000,-26146000,4926000,5741000,10667000,None,None,None,16000,None,None,None,2433000,-25507000,-166000,None,0,None,-26210000,-23777000,-25980000
2008-10-31,USD,-12077000,26169000,38246000,38246000,-22823000,4432000,6314000,10746000,None,None,None,1196000,None,None,None,1880000,-21627000,661000,None,0,None,-22823000,-20943000,-23484000
2009-01-31,USD,-9452000,21723000,31175000,31175000,-19435000,4246000,5737000,9983000,None,None,None,60000,None,None,None,2179000,-19919000,484000,None,0,None,-19859000,-17680000,-19919000
2009-04-30,USD,-8587000,22864000,31451000,31451000,-18395000,4755000,5053000,9808000,None,None,None,66000,None,None,None,2190000,-19080000,533000,None,0,None,-20585000,-18395000,-19080000
2009-07-31,USD,-6230000,23017000,29247000,29247000,-14487000,4107000,4150000,8257000,None,None,None,65000,None,None,None,2173000,-14915000,533000,None,0,None,-14850000,-12677000,-14915000
2009-10-31,USD,-5742000,20412000,26154000,26154000,-14048000,4086000,4220000,8306000,None,None,None,74000,None,None,None,2885000,-14760000,712000,None,0,None,-14686000,-11801000,-14760000
2010-01-31,USD,-5493000,14616000,20109000,20109000,-14269000,4156000,4620000,8776000,None,None,None,63000,None,None,None,1923000,-14718000,-86000,None,0,None,-14655000,-12732000,-14632000
2010-04-30,USD,-5800000,16587000,22387000,22387000,-15436000,4547000,5089000,9636000,None,None,None,45000,None,None,None,1849000,-15965000,13000,None,0,None,-15920000,-14071000,-15882000
2010-07-31,USD,-3756000,18873000,22629000,22629000,-12559000,4185000,4618000,8803000,None,None,None,10000,None,None,None,1809000,-13059000,55000,None,0,None,-13049000,-11240000,-12423000
2010-10-31,USD,-3604000,19701000,23305000,23305000,-12101000,4262000,4235000,8497000,None,None,None,9000,None,None,None,1857000,-12493000,23000,None,0,None,-12484000,-10627000,-13886000
2011-01-31,USD,-2316000,28080000,30396000,30396000,-10612000,4050000,4246000,8296000,None,None,None,54000,None,None,None,1634000,-10989000,18000,None,0,None,-10915000,-9281000,-10413000
2011-04-30,USD,-10870000,28607000,39477000,39477000,-19822000,4454000,4498000,8952000,None,None,None,928000,None,None,None,1551000,-19973000,35000,None,0,None,-19091000,-17540000,-19956000
2011-07-31,USD,137000,31160000,31023000,31023000,-7359000,3578000,3918000,7496000,None,None,None,847000,None,402000,None,1628000,-7804000,26000,None,-7830000,None,-6983000,-5355000,-7754000
2011-10-31,USD,439000,34723000,34284000,34284000,-7884000,4217000,4106000,8323000,None,None,None,749000,None,None,None,1618000,-7095000,34000,None,0,None,-6346000,-4728000,-7065000
2012-01-31,USD,2104000,31337000,29233000,29233000,-5443000,3764000,3783000,7547000,None,None,None,630000,None,-166000,None,2030000,-5815000,199000,None,-6014000,None,-5766000,-3736000,-5943000
2012-04-30,USD,201000,24153000,23952000,23952000,-7757000,4002000,3956000,7958000,None,None,None,575000,None,-150000,None,823000,-8484000,-121000,None,-8363000,None,-7328000,-6505000,-8292000
2012-07-31,USD,-2738000,29693000,32431000,32431000,-10511000,4580000,3193000,7773000,None,None,None,544000,None,-42000,None,1321000,-10019000,-9000,None,-10010000,None,-9475000,-8154000,-9922000
2012-10-31,USD,878000,35420000,34542000,34542000,-8418000,5874000,3422000,9296000,None,None,None,555000,None,-287000,None,1018000,-11519000,1836000,None,-11381000,None,-10964000,-9946000,-11338000
2013-01-31,USD,-2311000,36358000,38669000,38669000,-11070000,5432000,3327000,8759000,None,None,None,566000,None,None,None,1012000,-11872000,7000,None,0,None,-11306000,-10294000,-11681000
2013-04-30,USD,2314000,42436000,40122000,40122000,-7197000,5436000,4075000,9511000,None,None,None,574000,None,177000,None,1049000,-7594000,35000,None,-7629000,None,-7020000,-5971000,-7365000
2013-07-31,USD,4522000,53707000,49185000,49185000,-4594000,5203000,3913000,9116000,None,None,None,1078000,None,-162000,None,983000,-5834000,-20000,None,-5814000,None,-4756000,-3773000,-5612000
2013-10-31,USD,2597000,55157000,52560000,52560000,-6952000,5147000,4402000,9549000,None,None,None,1755000,None,31000,None,1053000,-9648000,349000,None,-21134000,None,-8005000,-6952000,-9700000
2014-01-31,USD,2199000,44434000,42235000,42235000,-7570000,4854000,4915000,9769000,None,None,None,1361000,None,-1774000,None,1068000,-10705000,110000,None,-10815000,None,-8638000,-7570000,-10604000
2014-04-30,USD,1611000,38274000,36663000,36663000,-8773000,5746000,4638000,10384000,None,None,None,891000,None,-6307000,None,1110000,-15971000,68000,None,-16039000,None,-9883000,-8773000,-15843000
2014-07-31,USD,3961000,43176000,39215000,39215000,-6000000,5569000,4392000,9961000,None,None,None,649000,None,-399000,None,1119000,-7048000,91000,None,-7139000,None,-6000000,-4881000,-6978000
2014-10-31,USD,5955000,54409000,48454000,48454000,-4968000,6628000,4295000,10923000,None,None,None,660000,None,957000,None,1087000,-4671000,219000,None,-3914000,None,-4011000,-2924000,-4700000
2015-01-31,USD,4014000,41670000,37656000,37656000,-5130000,5640000,3504000,9144000,None,None,None,664000,None,1680000,None,963000,-4114000,40000,None,-4154000,None,-5130000,-4167000,-4066000
2015-04-30,USD,2023000,28600000,26577000,26577000,-8793000,6261000,4555000,10816000,None,None,None,626000,None,-523000,None,981000,-9942000,55000,None,-9997000,None,-9316000,-8335000,-9894000
2015-07-31,USD,3595000,41356000,37761000,37761000,-7103000,6101000,4597000,10698000,None,None,None,905000,None,1464000,None,1054000,-6544000,84000,None,-6628000,None,-6693000,-5639000,-6539000
2015-10-31,USD,3144000,51451000,48307000,48307000,-7866000,6224000,4786000,11010000,None,None,None,765000,None,-179000,None,1101000,-8810000,95000,None,-8357000,None,-8045000,-6944000,-8860000
2016-01-31,USD,-166000,33482000,33648000,33648000,-11517000,6040000,5311000,11351000,None,None,None,845000,None,688000,None,1151000,-11674000,105000,None,-11779000,None,-11517000,-10366000,-11712000
2016-04-30,USD,-157000,28581000,28738000,28738000,-12708000,7441000,5110000,12551000,None,None,None,982000,None,-1547000,None,1191000,-15237000,177000,None,-15414000,None,-13899000,-12708000,-15373000
2016-07-31,USD,434000,21716000,21282000,21282000,-10323000,5458000,5299000,10757000,None,None,None,1373000,None,749000,None,1241000,-10947000,120000,None,-11067000,None,-10323000,-9082000,-11010000
2016-10-31,USD,-468000,24473000,24941000,24941000,-11805000,6211000,5126000,11337000,None,None,None,1758000,None,732000,None,1366000,-12831000,117000,None,-11910000,None,-11073000,-9707000,-12862000
2017-01-31,USD,1813000,17002000,15189000,15189000,-10928000,6004000,5392000,11396000,None,None,None,2267000,None,-409000,None,2057000,-13604000,81000,None,-13685000,None,-11337000,-9280000,-13685000
2017-04-30,USD,383000,20417000,20034000,20034000,-11496000,6483000,5386000,11869000,None,None,None,2310000,None,532000,None,2239000,-13274000,-36000,None,-13238000,None,-10964000,-8725000,-13238000
2017-07-31,USD,-2626000,10358000,12984000,12984000,-14330000,6310000,5394000,11704000,None,None,None,2279000,None,-393000,None,2206000,-17002000,-1000,None,-17001000,None,-14723000,-12517000,-17001000
2017-10-31,USD,3164000,47889000,44725000,44725000,-8181000,7119000,4226000,11345000,None,None,None,2315000,None,517000,None,2016000,-9979000,1798000,None,-9979000,None,-8181000,-6165000,-9979000
2018-01-31,USD,4635000,38613000,33978000,33978000,-5553000,6142000,4046000,10188000,None,None,None,2141000,None,476000,None,2128000,-7218000,-3035000,None,-4183000,None,-5077000,-2949000,-4183000
2018-04-30,USD,-629000,20830000,21459000,21459000,-12735000,7085000,5021000,12106000,None,None,None,2059000,None,1620000,None,2174000,-13174000,439000,None,-13174000,None,-11115000,-8941000,-13174000
2018-07-31,USD,-2056000,12110000,14166000,14166000,-14474000,6100000,6318000,12418000,None,None,None,2434000,None,1042000,None,2223000,-15866000,15000,None,-15881000,None,-13432000,-11209000,-15881000
2018-10-31,USD,1143000,17884000,16741000,16741000,-11870000,5581000,7432000,13013000,None,None,None,2421000,None,200000,None,2123000,-14091000,5000,None,-14096000,None,-11670000,-9547000,-14096000
2019-01-31,USD,-2205000,17783000,19988000,19988000,-15244000,6759000,6280000,13039000,None,None,None,2464000,None,160000,None,2199000,-17548000,2304000,None,-17548000,None,-15084000,-12885000,-17548000
2019-04-30,USD,-3640000,9216000,12856000,12856000,-17623000,9805000,4178000,13983000,None,-1807000,1807000,1807000,None,-3200000,None,2199000,-19461000,69000,None,-19530000,None,-17654000,-15455000,-19530000
2019-07-31,USD,7965000,22712000,14747000,14747000,-1070000,7058000,1977000,9035000,None,-3536000,3536000,3536000,None,-685000,None,3921000,-5291000,20000,None,-5311000,None,-1755000,2166000,-5311000
2019-10-31,USD,-23389000,11041000,34430000,34430000,-32992000,8252000,1351000,9603000,None,-2816000,2816000,2816000,None,649000,None,4034000,-35159000,20000,None,-35179000,None,-32343000,-28309000,-35179000
2020-01-31,USD,3281000,16264000,12983000,12983000,-3140000,5266000,1155000,6421000,None,-3277000,37522000,3277000,None,-33714000,None,4630000,-40131000,20000,None,-40151000,None,-36854000,-32224000,-40151000
2020-04-30,USD,167000,18880000,18713000,18713000,-8142000,7168000,1141000,8309000,None,-3584000,6956000,3584000,None,-3032000,None,4472000,-14758000,11000,None,-14769000,None,-11174000,-6702000,-14769000
2020-07-31,USD,-3128000,18728000,21856000,21856000,-10762000,12434000,1027000,7634000,None,-4165000,None,4165000,None,-394000,None,4726000,-15321000,10000,None,-15331000,None,-11156000,-6430000,-15331000
2020-10-31,USD,-8045000,16999000,25044000,25044000,-17122000,7603000,1474000,9077000,None,-4268000,None,4268000,None,2539000,None,5549000,-18851000,5000,None,-18856000,None,-14583000,-9034000,-18856000
2021-01-31,USD,-3618000,14877000,18495000,18495000,-14373000,8932000,1823000,10755000,None,-2545000,None,2545000,None,-28108000,None,5604000,-45960000,27130000,None,-45960000,None,-43415000,-37811000,-45960000
2021-04-30,USD,-4756000,13953000,18709000,18709000,-17390000,9670000,2964000,12634000,None,-1563000,None,1563000,None,32000,None,4808000,-18921000,-4000,None,-18917000,None,-17358000,-12550000,-18917000
2021-07-31,USD,1100000,26820000,25720000,25720000,-10585000,8662000,3023000,11685000,None,-1554000,None,1554000,None,149000,None,4509000,-11990000,7000,None,-11997000,None,-10436000,-5927000,-11997000
2021-10-31,USD,-8365000,13935000,22300000,22300000,-22554000,10684000,3505000,14189000,None,-1701000,None,1701000,None,103000,None,4951000,-24152000,-1000,None,-24151000,None,-22451000,-17500000,-24181000
2022-01-31,USD,-2895000,31795000,34690000,34690000,-44844000,36965000,4984000,41949000,None,-1428000,None,1428000,None,152000,None,5771000,-46120000,-5496000,None,-46120000,None,-44692000,-38921000,-40624000
2022-04-30,USD,-7310000,16384000,23694000,23694000,-28217000,13234000,7673000,20907000,None,-1707000,None,1707000,None,-202000,None,5332000,-30126000,91000,None,-30126000,None,-28419000,-23087000,-30217000
2022-07-31,USD,-4180000,43104000,47284000,47284000,-27997000,14158000,9659000,23817000,None,-1622000,None,1622000,None,1136000,None,5266000,-28483000,494000,None,-28977000,None,-26861000,-21595000,-29414000
2022-10-31,USD,-15190000,39201000,54391000,54391000,-42666000,15263000,12213000,27476000,None,-1637000,None,1637000,None,2619000,None,4905000,-41684000,325000,None,-42009000,None,-40047000,-35142000,-42467000
2023-01-31,USD,5237000,37073000,31836000,31836000,-22455000,15009000,12683000,27692000,None,1898000,3410000,1512000,None,3459000,None,5405000,-20508000,578000,None,-21086000,None,-18996000,-13591000,-18622000
2023-04-30,USD,-6093000,38349000,44442000,44442000,-35858000,15068000,14697000,29765000,None,2186000,3688000,1502000,None,3452000,None,6631000,-33908000,3000,None,-33911000,None,-32406000,-25775000,-34303000
2023-07-31,USD,-8215000,25510000,33725000,33725000,-41395000,17560000,15620000,33180000,None,2054000,3966000,1912000,None,None,None,6623000,-23601000,1478000,None,-23601000,None,-21689000,-15066000,-24279000
2023-10-31,USD,-1464000,22462000,23926000,23926000,-36376000,16891000,18021000,34912000,None,2410000,4731000,2321000,None,None,None,6716000,-29458000,1706000,None,-29458000,None,-27137000,-20421000,-30364000
2024-01-31,USD,-11725000,16691000,28416000,28416000,-42478000,16400000,14353000,30753000,None,1729000,4067000,2338000,None,None,None,8599000,-44399000,-23806000,None,-44399000,None,-42061000,-33462000,-19793000
2024-04-30,USD,-7074000,22420000,29494000,29494000,-41361000,17660000,16627000,34287000,None,1115000,3390000,2275000,None,None,None,9552000,-37656000,-4716000,None,-37656000,None,-35381000,-25829000,-32140000
2024-07-31,USD,-6202000,23695000,29897000,29897000,-33617000,14599000,12816000,27415000,None,714000,3269000,2555000,None,None,None,9238000,-35121000,2000,None,-35123000,None,-32566000,-23328000,-32660000
2024-10-31,USD,-10917000,49326000,60243000,60243000,-41032000,15945000,11608000,30115000,None,472000,2994000,2522000,None,None,None,8804000,-39577000,23000,None,-39600000,None,-37055000,-28251000,-41416000
2025-01-31,USD,-5204000,18997000,24201000,24201000,-32851000,15030000,11081000,27647000,None,-219000,2388000,2607000,None,None,None,9946000,-32386000,-3260000,None,-32386000,None,-29779000,-19833000,-29126000
2025-04-30,USD,-9438000,37406000,46844000,46844000,-35810000,16470000,9896000,26372000,None,-723000,1825000,2548000,None,None,None,10890000,-37665000,84000,None,-37749000,None,-35117000,-24227000,-38049000
2025-07-31,USD,-5134000,46743000,51877000,51877000,-95364000,14066000,7646000,90230000,None,-404000,2144000,2548000,None,None,None,9746000,-91856000,40000,None,-91896000,None,-89308000,-79562000,-91656000
2025-10-31,USD,-6632000,55016000,61648000,61648000,42795000,15177000,5456000,-49427000,None,-719000,1956000,2675000,None,None,None,9818000,-29328000,13000,None,-29341000,None,-26653000,-16835000,-29868000
2026-01-31,USD,-5857000,30531000,36388000,36388000,-26290000,13470000,6963000,20433000,None,-231000,2527000,2758000,None,None,None,10518000,-26051000,-2391000,None,-26051000,None,-23293000,-12775000,-23660000
