fiscalDateEnding,reportedEPS
1996-10-31,3.12
1997-10-31,2.64
1998-10-31,-1.92
1999-10-31,-113.0921
2000-10-31,-21.1595
2001-10-31,-64.8
2002-10-31,-180
2003-10-31,-246.24
2004-10-31,-214.56
2005-10-31,-220.32
2006-10-31,-239.04
2007-10-31,-171.36
2008-10-31,-203.04
2009-10-31,-145.44
2010-10-31,-92.16
2011-10-31,-47.52
2012-10-31,-31.68
2013-10-31,-27.36
2014-10-31,-18.72
2015-10-31,-16.08
2016-10-31,-21.96
2017-10-31,-13.92
2018-10-31,-9.72
2019-10-31,-6.32
2020-10-31,-0.28
2021-10-31,-0.28
2022-10-31,-0.32
2023-10-31,-0.27
2024-10-31,-2.18
2025-10-31,-5.1388
2026-01-31,-0.52
