date,dividend
1993-01-05,0.016667
1993-04-05,0.016667
1993-07-06,0.016667
1993-10-06,0.016667
1994-01-07,0.02
1994-04-07,0.02
1994-07-07,0.02
1994-10-06,0.02
1995-01-09,0.025
1995-04-07,0.025
1995-07-11,0.025
1995-10-11,0.025
1996-01-10,0.03
1996-04-10,0.03
1996-07-11,0.03
1996-10-09,0.03
1997-01-09,0.03
1997-04-09,0.03
1997-07-10,0.03
1997-10-09,0.035
1998-01-08,0.035
1998-04-08,0.035
1998-07-10,0.035
1998-10-09,0.035
1999-01-07,0.038
1999-04-09,0.038
1999-07-12,0.038
1999-10-12,0.038
2000-01-11,0.04
2000-04-11,0.04
2000-07-12,0.04
2000-10-11,0.04
2001-01-10,0.04
2001-04-10,0.04
2001-07-11,0.04
2001-10-11,0.01
2005-03-15,0.045
2005-06-15,0.045
2005-09-20,0.045
2005-12-15,0.045
2006-03-07,0.045
2006-06-16,0.045
2006-09-25,0.045
2006-12-15,0.045
2007-03-07,0.045
2007-06-22,0.045
2007-09-26,0.045
2007-12-19,0.045
2008-03-05,0.045
2008-06-24,0.045
2008-09-26,0.045
2017-01-03,0.06
2017-04-04,0.06
2017-07-03,0.06
2017-10-04,0.06
2018-01-03,0.075
2018-04-04,0.075
2018-07-03,0.075
2018-10-03,0.075
2019-01-02,0.08
2019-04-03,0.08
2019-07-02,0.08
2019-10-02,0.08
2019-12-31,0.08
2020-04-01,0.08
2020-07-01,0.08
2020-09-30,0.08
2021-01-06,0.08
2021-04-07,0.08
2021-07-07,0.08
2021-10-06,0.08
2022-01-05,0.08
2022-04-06,0.08
2022-07-06,0.08
2022-10-05,0.08
2023-01-04,0.08
2023-04-05,0.08
2023-07-05,0.08
2023-10-04,0.08
2024-01-03,0.08
2024-04-03,0.08
2024-07-03,0.08
2024-10-10,0.08
2025-01-10,0.08
2025-04-03,0.08
2025-07-03,0.08
2025-10-02,0.08
2026-01-08,0.08
2026-04-02,0.08
