fiscalDateEnding,reportedEPS
1996-09-30,0.49
1997-09-30,0.86
1998-09-30,0.81
1999-09-30,0.44
2000-09-30,0.69
2001-09-30,1.42
2002-09-30,0.49
2003-09-30,0.2
2004-09-30,0.27
2005-09-30,1.01
2006-09-30,2.63
2007-09-30,3.55
2008-09-30,4.23
2009-09-30,3.28
2010-09-30,2.56
2011-09-30,3.96
2012-09-30,5.15
2013-09-30,5.64
2014-09-30,6.21
2015-09-30,2.97
2016-09-30,-1.03
2017-09-30,-1.27
2018-09-30,0.11
2019-09-30,1.76
2020-09-30,-0.96
2021-09-30,-2.61
2022-09-30,0.1
2023-09-30,4.15
2024-09-30,3.49
2025-09-30,0.94
2026-03-31,-0.15
