fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,114792000,255388000,140596000,140596000,79931000,11938000,0,34861000,None,None,None,2580000,None,None,None,22923000,83061000,32802000,None,0,None,76751000,99674000,50814000
2006-03-31,USD,134030000,290830000,156800000,156800000,100251000,13957000,0,33779000,None,None,None,1946000,None,None,None,23385000,100788000,38240000,None,0,None,76866000,100251000,64573000
2006-06-30,USD,150367000,319796000,169429000,169429000,114137000,13049000,0,36230000,None,None,None,3081000,None,None,None,25076000,125964000,47636000,None,0,None,89061000,114137000,79975000
2006-09-30,USD,164061000,358799000,194738000,194738000,121994000,12929000,0,42067000,None,None,None,3237000,None,None,None,30199000,131168000,35713000,None,0,None,121994000,152193000,98496000
2006-12-31,USD,186932000,386399000,199467000,199467000,146654000,10613000,0,40278000,None,None,None,919000,None,None,None,30151000,173380000,64098000,None,0,None,116503000,146654000,110786000
2007-03-31,USD,173080000,372536000,199456000,199456000,164284000,13350000,0,8796000,None,None,None,1913000,None,None,None,32952000,163648000,59338000,None,0,None,131332000,164284000,106861000
2007-06-30,USD,192249000,421274000,229025000,229025000,154672000,11538000,0,37577000,None,None,None,5360000,None,None,None,38125000,177792000,64960000,None,0,None,116547000,154672000,115204000
2007-09-30,USD,215143000,449449000,234306000,234306000,166709000,11900000,0,48434000,None,None,None,6234000,None,None,None,44814000,175533000,62588000,None,0,None,166709000,211523000,116410000
2007-12-31,USD,220868000,456663000,235795000,235795000,168633000,13903000,0,52235000,None,None,None,4831000,None,None,None,43984000,164431000,60146000,None,0,None,124649000,168633000,107830000
2008-03-31,USD,219686000,473644000,253958000,253958000,155670000,14090000,0,64016000,None,None,None,4773000,None,None,None,51872000,157773000,58784000,None,0,None,103798000,155670000,102054000
2008-06-30,USD,248349000,522517000,274168000,274168000,188936000,14723000,522000,59413000,None,None,None,5351000,None,None,None,51210000,190644000,70187000,None,0,None,188936000,240146000,125369000
2008-09-30,USD,260974000,583719000,322745000,322745000,190706000,14343000,1311000,70268000,None,None,None,5434000,None,None,None,63700000,187081000,66440000,None,0,None,190706000,254406000,126485000
2008-12-31,USD,292826000,623754000,330928000,330928000,222420000,15148000,1677000,70406000,None,None,None,3700000,None,None,None,54772000,220634000,81248000,None,0,None,224334000,279106000,145275000
