fiscalDateEnding,reportedEPS
1996-01-31,0.45
1997-01-31,0.24
1998-01-31,0.37
1999-01-31,0.52
2000-01-31,0.25
2001-01-31,0.47
2002-01-31,0.52
2003-01-31,0.22
2004-01-31,0.83
2005-01-31,1.43
2006-01-31,1.27
2007-01-31,1.312
2008-01-31,1.89
2009-01-31,1.93
2010-01-31,0.99
2011-01-31,1.32
2012-01-31,1.74
2013-01-31,1.95
2014-01-31,1.68
2015-01-31,1.17
2016-01-31,0.84
2017-01-31,-0.51
2018-01-31,-0.48
2019-01-31,1
2020-01-31,2.8
2021-01-31,4.05
2022-01-31,5.07
2023-01-31,6.64
2024-01-31,7.62
2025-01-31,8.48
2026-01-31,10.43
