fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,2528000000,None,None,None,None,439000000,596000000,None,1078000000,None,-978000000,-1797000000,None,None,None,None,763000000,763000000,None,None,None,None,-867000000,None,None,None,None,975000000
2006-06-30,USD,1436000000,None,None,None,None,436000000,860000000,None,-4363000000,None,-587000000,-1050000000,None,None,None,None,405000000,405000000,None,None,None,None,-554000000,None,None,None,None,1061000000
2006-09-30,USD,112000000,None,None,None,None,441000000,841000000,None,-2240000000,None,19000000,70000000,None,None,None,None,401000000,401000000,None,None,None,None,-620000000,None,239000000,None,None,1038000000
2006-12-31,USD,1513000000,None,None,None,None,432000000,788000000,None,-3145000000,None,-794000000,-1074000000,None,None,None,None,8000000,8000000,None,None,None,None,-419000000,None,369000000,None,None,1128000000
2007-03-31,USD,2493000000,None,None,None,None,436000000,668000000,None,874000000,None,-945000000,-1474000000,None,None,None,None,830000000,830000000,None,None,None,None,-669000000,None,95000000,None,None,843000000
2007-06-30,USD,1103000000,None,None,None,None,431000000,538000000,None,-277000000,None,-378000000,-741000000,None,None,None,None,436000000,436000000,None,None,None,None,-853000000,None,18000000,None,None,1104000000
2007-09-30,USD,1672000000,None,None,None,None,435000000,788000000,None,808000000,None,-370000000,-918000000,None,None,None,None,432000000,432000000,None,None,None,None,-547000000,None,77000000,None,None,1076000000
2007-12-31,USD,-4145000000,None,None,None,None,443000000,826000000,None,-3948000000,None,-506000000,5430000000,None,None,None,None,5000000,5000000,None,None,None,None,-570000000,None,447000000,None,None,-2641000000
2008-03-31,USD,3305000000,None,None,None,None,452000000,661000000,None,577000000,None,-1028000000,-3342000000,None,None,None,None,886000000,886000000,None,None,None,None,-1170000000,None,117000000,None,None,906000000
2008-06-30,USD,1723000000,None,None,None,None,452000000,726000000,None,783000000,None,-911000000,-644000000,None,None,None,None,451000000,451000000,None,None,None,None,-1124000000,None,784000000,None,None,873000000
