fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-02-28,USD,806208000,None,None,None,None,109797000,231056000,None,577939000,None,-223362000,-375493000,None,None,None,None,None,None,None,None,None,None,-427693000,None,None,None,None,296203000
2006-05-31,USD,282663000,None,None,None,None,112331000,252427000,None,-100176000,None,-266505000,-245705000,None,None,None,None,54096000,54096000,None,None,None,None,-299941000,None,None,None,None,235595000
2006-08-31,USD,600849000,None,None,None,None,178557000,456516000,None,-154490000,None,-509505000,-580108000,None,None,None,None,121359000,121359000,None,None,None,None,-531396000,None,87885000,None,None,355599000
2006-11-30,USD,407490000,None,None,None,None,126976000,388800000,None,-828681000,None,156894000,-229234000,None,None,None,None,None,None,None,None,None,None,-411649000,None,32253000,None,None,236886000
2007-02-28,USD,318425000,None,None,None,None,131619000,272941000,None,441426000,None,-167586000,-416798000,None,None,None,None,None,None,None,None,None,None,-507107000,None,-12178000,None,None,249478000
2007-05-31,USD,827699000,None,None,None,None,129830000,226696000,None,7843000,None,-230517000,985541000,None,None,None,None,58277000,58277000,None,None,None,None,-587405000,None,-5075000,None,None,223986000
2007-08-31,USD,522790000,None,None,None,None,177960000,497262000,None,106899000,None,-414101000,-504141000,None,None,None,None,128107000,128107000,None,None,None,None,-471446000,None,-7541000,None,None,372422000
2007-11-30,USD,270883000,None,None,None,None,141494000,437067000,None,-839076000,None,-324818000,-2132000,None,None,None,None,63069000,63069000,None,None,None,None,-284000000,None,38150000,None,None,261981000
2008-02-29,USD,582505000,None,None,None,None,145048000,341693000,None,519711000,None,-873475000,-181731000,None,None,None,None,None,None,None,None,None,None,-122847000,None,-14257000,None,None,327850000
2008-05-31,USD,909823000,None,None,None,None,149980000,370370000,None,-81832000,None,-267545000,-54245000,None,None,None,None,62945000,62945000,None,None,None,None,-254237000,None,-10486000,None,None,295066000
2008-08-31,USD,412962000,None,None,None,None,216560000,449441000,None,209405000,None,-250554000,-374887000,None,None,None,None,138989000,138989000,None,None,None,None,-234055000,None,-23587000,None,None,397828000
2008-11-30,USD,-39000000,None,None,None,None,155000000,375000000,None,-1096000000,None,-302000000,-83000000,None,None,None,None,69000000,69000000,None,None,None,None,-67000000,None,44000000,None,None,263000000
2009-02-28,USD,861000000,None,None,None,None,161000000,296000000,None,976000000,None,-257000000,-123000000,None,None,None,None,69000000,69000000,None,None,None,None,None,None,45000000,None,None,239000000
2009-05-31,USD,686000000,None,None,None,None,171000000,226000000,None,-226000000,None,-219000000,-102000000,None,None,None,None,70000000,70000000,None,None,None,None,-2000000,None,43000000,None,None,210000000
2009-08-31,USD,584000000,None,None,None,None,241000000,353000000,None,-48000000,None,-323000000,-214000000,None,None,None,None,157000000,157000000,None,None,None,None,None,None,49000000,None,None,374000000
2009-11-30,USD,751000000,None,None,None,None,184000000,313000000,None,-795000000,None,-296000000,-5000000,None,None,None,None,79000000,79000000,None,None,None,None,None,None,52000000,None,None,270000000
2010-02-28,USD,609000000,None,None,None,None,185000000,193000000,None,858000000,None,-210000000,116000000,None,None,None,None,None,None,None,None,None,None,-6000000,None,48000000,None,None,305000000
2010-05-31,USD,809000000,None,None,None,None,180000000,138000000,None,-183000000,None,-406000000,-123000000,None,None,None,None,79000000,79000000,None,None,None,None,-110000000,None,39000000,None,None,311000000
2010-08-31,USD,611000000,None,None,None,None,246000000,411000000,None,-93000000,None,-1103000000,-707000000,None,None,None,None,180000000,180000000,None,None,None,None,-435000000,None,51000000,None,None,437000000
2010-11-30,USD,720000000,None,None,None,None,191000000,306000000,None,-912000000,None,-137000000,-87000000,None,None,None,None,89000000,89000000,None,None,None,None,-145000000,None,57000000,None,None,332000000
2011-02-28,USD,726000000,None,None,None,None,195000000,234000000,None,761000000,None,-724000000,-416000000,None,None,None,None,None,None,None,None,None,None,-94000000,None,52000000,None,None,369000000
2011-05-31,USD,811000000,None,None,None,None,196000000,278000000,None,-206000000,None,-377000000,241000000,None,None,None,None,90000000,90000000,None,None,None,None,-108000000,None,43000000,None,None,341000000
2011-08-31,USD,941000000,None,None,None,None,273000000,472000000,None,-285000000,None,58000000,-1015000000,None,None,None,None,210000000,210000000,None,None,None,None,-277000000,None,55000000,None,None,500000000
2011-11-30,USD,664000000,None,None,None,None,205000000,343000000,None,-1062000000,None,-352000000,67000000,None,None,None,None,105000000,105000000,None,None,None,None,-163000000,None,76000000,None,None,328000000
2012-02-29,USD,580000000,None,None,None,None,209000000,289000000,None,735000000,None,-100000000,-459000000,None,None,None,None,105000000,105000000,None,None,None,None,-149000000,None,58000000,None,None,412000000
2012-05-31,USD,1083000000,None,None,None,None,202000000,268000000,None,-107000000,None,-65000000,-619000000,None,None,None,None,104000000,104000000,None,None,None,None,-140000000,None,45000000,None,None,405000000
2012-08-31,USD,730000000,None,None,None,None,292000000,580000000,None,-56000000,None,-719000000,-1270000000,None,None,None,None,237000000,237000000,None,None,None,None,-180000000,None,62000000,None,None,622000000
2012-11-30,USD,1102000000,None,None,None,None,213000000,488000000,None,-1055000000,None,-855000000,121000000,None,None,None,None,120000000,120000000,None,None,None,None,-36000000,None,93000000,None,None,421000000
2013-02-28,USD,423000000,None,None,None,None,217000000,455000000,None,533000000,None,None,114000000,None,None,None,None,120000000,120000000,None,None,None,None,-1000000,None,66000000,None,None,554000000
2013-05-31,USD,2874000000,None,None,None,None,651000000,1379000000,None,-595000000,None,-1116000000,216000000,None,None,None,None,3289000000,3289000000,None,None,None,None,-36000000,None,210000000,None,None,1439000000
2013-08-31,USD,563000000,None,None,None,None,295000000,704000000,None,-303000000,None,-1135000000,-172000000,None,None,None,None,271000000,271000000,None,None,None,None,-1000000,None,75000000,None,None,622000000
2013-11-30,USD,939000000,None,None,None,None,231000000,574000000,None,-1420000000,None,-826000000,-71000000,None,None,None,None,137000000,137000000,None,None,None,None,-163000000,None,112000000,None,None,431000000
2014-02-28,USD,713000000,None,None,None,None,240000000,447000000,None,1023000000,None,-65000000,-153000000,None,None,None,None,137000000,137000000,None,None,None,None,None,None,73000000,None,None,473000000
2014-05-31,USD,3142000000,None,None,None,None,708000000,1426000000,None,-584000000,None,-1487000000,-542000000,None,None,None,None,273000000,273000000,None,None,None,None,-172000000,None,251000000,None,None,1383000000
2014-08-31,USD,-810000000,None,None,None,None,-150000000,567000000,None,418000000,None,285000000,-20000000,None,None,None,None,174000000,174000000,None,None,None,None,-185000000,None,-109000000,None,None,-199000000
2014-11-30,USD,1128000000,None,None,None,None,254000000,555000000,None,-1328000000,None,-653000000,-108000000,None,None,None,None,156000000,156000000,None,None,None,None,-18000000,None,150000000,None,None,505000000
2015-02-28,USD,900000000,None,None,None,None,260000000,612000000,None,933000000,None,-527000000,-265000000,None,None,None,None,156000000,156000000,None,None,None,None,-84000000,None,86000000,None,None,607000000
2015-05-31,USD,3257000000,None,None,None,None,776000000,1588000000,None,-680000000,None,-1775000000,-1843000000,None,None,None,None,2514000000,2514000000,None,None,None,None,-225000000,None,301000000,None,None,1631000000
2015-08-31,USD,1028000000,None,None,None,None,351000000,805000000,None,-210000000,None,-705000000,-481000000,None,None,None,None,351000000,351000000,None,None,None,None,-256000000,None,93000000,None,None,778000000
2015-11-30,USD,811000000,None,None,None,None,271000000,715000000,None,-1473000000,None,-332000000,-224000000,None,None,None,None,176000000,176000000,None,None,None,None,-142000000,None,186000000,None,None,487000000
2016-02-29,USD,791000000,None,None,None,None,285000000,624000000,None,1375000000,None,-620000000,-1563000000,None,None,None,None,176000000,176000000,None,None,None,None,-71000000,None,101000000,None,None,555000000
2016-05-31,USD,1859000000,None,None,None,None,291000000,461000000,None,106000000,None,-368000000,-301000000,None,None,None,None,176000000,176000000,None,None,None,None,-137000000,None,75000000,None,None,549000000
2016-08-31,USD,-169000000,None,None,None,None,408000000,849000000,None,-33000000,None,-1025000000,-331000000,None,None,None,None,394000000,394000000,None,None,None,None,-136000000,None,97000000,None,None,785000000
