fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-08-31,USD,7405730000,60151227000,52745497000,52745497000,1625632000,None,None,5774645000,None,None,None,0,None,None,None,515285000,1751417000,648202000,None,None,None,1631085000,2146370000,1103215000
2007-08-31,USD,7950453000,64400155000,56449702000,56449702000,1608586000,None,None,6341867000,None,None,None,0,None,None,None,566385000,1709991000,627219000,None,None,None,1608586000,2174971000,1082772000
2008-08-31,USD,8980270000,72483020000,63502750000,63502750000,1968835000,None,None,7011435000,None,None,None,103000000,None,None,None,653000000,1998974000,716249000,None,None,None,2114000000,2767000000,1283000000
2009-08-31,USD,9087000000,71422000000,62335000000,62335000000,1777000000,None,None,7293000000,None,None,None,108000000,None,None,None,728000000,1727000000,628000000,None,None,None,1835000000,2563000000,1086000000
2010-08-31,USD,9951000000,77946000000,67995000000,67995000000,2077000000,None,None,7874000000,None,None,None,111000000,None,None,None,795000000,2054000000,731000000,None,None,None,2165000000,2960000000,1303000000
2011-08-31,USD,11176000000,88915000000,77739000000,77739000000,2439000000,None,None,8737000000,None,None,None,116000000,None,None,None,855000000,2383000000,841000000,None,None,None,2499000000,3354000000,1462000000
2012-08-31,USD,12314000000,99137000000,86823000000,86823000000,2759000000,None,None,9555000000,None,None,None,95000000,None,None,None,908000000,2767000000,1000000000,None,None,None,2862000000,3770000000,1709000000
2013-08-31,USD,13208000000,105156000000,91948000000,91948000000,3053000000,None,None,10155000000,None,None,None,99000000,None,None,None,946000000,3051000000,990000000,None,None,None,3150000000,4096000000,2039000000
2014-08-31,USD,14182000000,112640000000,98458000000,98458000000,3220000000,None,None,10962000000,None,None,None,113000000,None,None,None,1029000000,3197000000,1109000000,None,None,None,3310000000,4339000000,2058000000
2015-08-31,USD,15134000000,116199000000,101065000000,101065000000,3624000000,None,None,11510000000,None,None,None,124000000,None,None,None,1127000000,3604000000,1195000000,None,None,None,3728000000,4855000000,2377000000
2016-08-31,USD,15818000000,118719000000,102901000000,102901000000,3672000000,None,None,12146000000,None,None,None,133000000,None,None,None,1255000000,3619000000,1243000000,None,None,None,3752000000,5007000000,2350000000
2017-08-31,USD,17143000000,129025000000,111882000000,111882000000,4111000000,13032000000,None,13032000000,None,None,89000000,134000000,None,None,None,1370000000,4039000000,1325000000,None,None,None,4173000000,5543000000,2679000000
2018-08-31,USD,18424000000,141576000000,123152000000,123152000000,4480000000,13944000000,None,13944000000,None,-84000000,61000000,159000000,None,None,None,1437000000,4442000000,1263000000,None,3179000000,None,4601000000,6038000000,3134000000
2019-08-31,USD,19817000000,152703000000,132886000000,132886000000,4737000000,15080000000,None,15080000000,None,-24000000,3000000,150000000,None,None,None,1492000000,4765000000,1061000000,None,3704000000,None,4915000000,6407000000,3659000000
2020-08-31,USD,21822000000,166761000000,144939000000,144939000000,5435000000,15792000000,None,16387000000,None,-71000000,64000000,164000000,None,None,None,1645000000,5367000000,1308000000,None,4059000000,None,5531000000,7176000000,4002000000
2021-08-31,USD,25245000000,195929000000,170684000000,170684000000,6708000000,17938000000,None,18537000000,None,-130000000,74000000,171000000,None,None,None,1781000000,6680000000,1601000000,None,5079000000,None,6851000000,8632000000,5007000000
2022-08-31,USD,27572000000,226954000000,199382000000,199382000000,7793000000,19779000000,None,19779000000,None,47000000,205000000,158000000,None,205000000,None,1900000000,7840000000,1925000000,None,5915000000,None,7998000000,9898000000,5844000000
2023-08-31,USD,29704000000,242290000000,212586000000,212586000000,8114000000,21590000000,None,21590000000,None,373000000,339000000,160000000,None,None,None,2077000000,8487000000,2195000000,None,6292000000,None,8647000000,10724000000,6292000000
2024-08-31,USD,32095000000,254453000000,222358000000,222358000000,9285000000,22810000000,None,22810000000,None,429000000,598000000,169000000,None,None,None,2237000000,9740000000,2373000000,None,7367000000,None,9909000000,12146000000,7367000000
2025-08-31,USD,35349000000,275235000000,239886000000,239886000000,10383000000,24966000000,None,24966000000,None,351000000,505000000,154000000,None,None,None,2426000000,10818000000,2719000000,None,8099000000,None,10972000000,13398000000,8099000000
