fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,44816000,None,None,None,None,14647000,27176000,None,1199000,None,-26509000,-18753000,None,None,None,None,6065000,6065000,None,None,None,None,-14333000,None,None,None,None,11732000
2006-03-31,USD,45790000,None,None,None,None,18826000,15198000,None,-1028000,None,-19930000,-21470000,None,None,None,None,6182000,6182000,None,None,None,None,-31028000,None,None,None,None,22914000
2006-06-30,USD,28078000,None,None,None,None,15113000,17098000,None,-156000,None,-16822000,-9003000,None,None,None,None,7668000,7668000,None,None,None,None,-9134000,None,None,None,None,19724000
2006-09-30,USD,28607000,None,None,None,None,14796000,13390000,None,-2770000,None,-15178000,-1845000,None,None,None,None,7571000,7571000,None,None,None,None,-13014000,None,-3721000,None,None,22569000
2006-12-31,USD,48801000,None,None,None,None,15515000,16106000,None,3110000,None,-19786000,-44329000,None,None,None,None,7573000,7573000,None,None,None,None,-10441000,None,4904000,None,None,15836000
2007-03-31,USD,49356000,None,None,None,None,20117000,14173000,None,-524000,None,-17894000,-30419000,None,None,None,None,7562000,7562000,None,None,None,None,3000000,None,1636000,None,None,28493000
2007-06-30,USD,53658000,None,None,None,None,15116000,19272000,None,-1812000,None,-24302000,-31049000,None,None,None,None,11537000,11537000,None,None,None,None,500000,None,1010000,None,None,22190000
2007-09-30,USD,52202000,None,None,None,None,15357000,13998000,None,-2604000,None,-16962000,-23312000,None,None,None,None,11384000,11384000,None,None,None,None,600000,None,276000,None,None,22501000
2007-12-31,USD,59382000,None,None,None,None,15504000,40682000,None,1328000,None,-43710000,-20886000,None,None,None,None,11637000,11637000,None,None,None,None,-20533000,None,-749000,None,None,21431000
2008-03-31,USD,61603000,None,None,None,None,20912000,23324000,None,-4420000,None,-25510000,-13593000,None,None,None,None,11534000,11534000,None,None,None,None,-5829000,None,1181000,None,None,35783000
2008-06-30,USD,-5522000,None,None,None,None,16033000,18640000,None,-904000,None,-16214000,-1210000,None,None,None,None,13824000,13824000,None,None,None,None,None,None,-1210000,None,None,23949000
2008-09-30,USD,-7225000,None,None,None,None,17373000,26506000,None,-3034000,None,-196221000,201297000,None,None,None,None,13953000,13953000,None,None,None,None,-38243000,None,9300000,None,None,27415000
2008-12-31,USD,46016000,None,None,None,None,18994000,18391000,None,4116000,None,-22852000,-20583000,None,None,None,None,39311000,39311000,None,None,None,None,None,None,1323000,None,None,32086000
2009-03-31,USD,58341000,None,None,None,None,24277000,14889000,None,-8189000,None,-14152000,-45636000,None,None,None,None,13960000,13960000,None,None,None,None,-21616000,None,3527000,None,None,37833000
2009-06-30,USD,55607000,None,None,None,None,18656000,13294000,None,1814000,None,-23394000,-33041000,None,None,None,None,16096000,16096000,None,None,None,None,-6009000,None,2514000,None,None,31097000
2009-09-30,USD,52283000,None,None,None,None,19064000,19093000,None,-2280000,None,-14808000,-39070000,None,None,None,None,16101000,16101000,None,None,None,None,700000,None,3166000,None,None,33024000
2009-12-31,USD,69778000,None,None,None,None,18931000,24817000,None,5130000,None,-37255000,-29669000,None,None,None,None,16013000,16013000,None,None,None,None,-12906000,None,2648000,None,None,31758000
2010-03-31,USD,82549000,None,None,None,None,25637000,29125000,None,-3350000,None,-35668000,-57408000,None,None,None,None,16020000,16020000,None,None,None,None,-2115000,None,4753000,None,None,40687000
2010-06-30,USD,72748000,None,None,None,None,20021000,25744000,None,1346000,None,-25629000,-49011000,None,None,None,None,18322000,18322000,None,None,None,None,2000000,None,2729000,None,None,33756000
2010-09-30,USD,73510000,None,None,None,None,19778000,19370000,None,-4572000,None,-18432000,-54500000,None,None,None,None,18356,18356,None,None,None,None,-20647000,None,2861000,None,None,31166
2010-12-31,USD,77243000,None,None,None,None,19682000,24165000,None,6576000,None,-24568000,-53027000,None,None,None,None,18184000,18184000,None,None,None,None,-16422000,None,3335000,None,None,31438000
2011-03-31,USD,72554000,None,None,None,None,27992000,22058000,None,-6439000,None,-25974000,-44668000,None,None,None,None,18078000,18078000,None,None,None,None,-18029000,None,5929000,None,None,41161000
2011-06-30,USD,-6373000,None,None,None,None,20898000,21367000,None,-1958000,None,-185388000,196835000,None,None,None,None,20355000,20355000,None,None,None,None,11400000,None,3458000,None,None,28210000
2011-09-30,USD,28604000,None,None,None,None,22816000,21889000,None,-7448000,None,-21592000,-12557000,None,None,None,None,20337000,20337000,None,None,None,None,-8569000,None,1816000,None,None,31019000
2011-12-31,USD,39505000,None,None,None,None,22932000,13848000,None,9388000,None,-4985000,-34933000,None,None,None,None,20311000,20311000,None,None,None,None,0,None,2435000,None,None,23038000
2012-03-31,USD,60113000,None,None,None,None,29739000,14288000,None,-6038000,None,-13407000,131658000,None,None,None,None,20570000,20570000,None,None,None,None,-1354000,None,3064000,None,None,37943000
2012-06-30,USD,66689000,None,None,None,None,22255000,14947000,None,754000,None,-13851000,-16656000,None,None,None,None,21755000,21755000,None,None,None,None,7700000,None,1830000,None,None,28380000
2012-09-30,USD,55427000,None,None,None,None,24757000,19953000,None,-4986000,None,-337837000,74218000,None,None,None,None,22101000,22101000,None,None,None,None,-12233000,None,2118000,None,None,31231000
2012-12-31,USD,34651000,None,None,None,None,25939000,18071000,None,-3096000,None,-20342000,-15171000,None,None,None,None,22063000,22063000,None,None,None,None,-5139000,None,3104000,None,None,38567000
2013-03-31,USD,86829000,None,None,None,None,34189000,22558000,None,-4324000,None,-92320000,6462000,None,None,None,None,22503000,22503000,None,None,None,None,-3790000,None,6075000,None,None,112026000
2013-06-30,USD,88773000,None,None,None,None,25743000,23777000,None,-1569000,None,-22527000,-68435000,None,None,None,None,23416000,23416000,None,None,None,None,9100000,None,3615000,None,None,46460000
2013-09-30,USD,44658000,None,None,None,None,29837000,25511000,None,-7364000,None,-362817000,316757000,None,None,None,None,23456000,23456000,None,None,None,None,1900000,None,3008000,None,None,33888000
2013-12-31,USD,50224000,None,None,None,None,28722000,27335000,None,2549000,None,-25221000,-27128000,None,None,None,None,23465000,23465000,None,None,None,None,-5029000,None,3245000,None,None,38520000
2014-03-31,USD,121821000,None,None,None,None,39292000,23580000,None,3374000,None,-13899000,-107651000,None,None,None,None,23956000,23956000,None,None,None,None,-9459000,None,5483000,None,None,61066000
2014-06-30,USD,51090000,None,None,None,None,29907000,21428000,None,-1424000,None,-16989000,-34370000,None,None,None,None,25315000,25315000,None,None,None,None,1800000,None,4991000,None,None,42064000
2014-09-30,USD,47331000,None,None,None,None,29487000,13556000,None,21000,None,579000,-48367000,None,None,None,None,25222000,25222000,None,None,None,None,-10332000,None,3712000,None,None,44599000
2014-12-31,USD,93728000,None,None,None,None,30275000,25214000,None,5006000,None,-3004000,-91276000,None,None,None,None,27809000,27809000,None,None,None,None,-19125000,None,4476000,None,None,28010000
2015-03-31,USD,118423000,None,None,None,None,39817000,24983000,None,-6101000,None,-25332000,-92648000,None,None,None,None,28685000,28685000,None,None,None,None,-6858000,None,7289000,None,None,61389000
2015-06-30,USD,97511000,None,None,None,None,30468000,20590000,None,-488000,None,-8037000,-50896000,None,None,None,None,30496000,30496000,None,None,None,None,700000,None,3519000,None,None,51760000
2015-09-30,USD,64608000,None,None,None,None,29419000,20685000,None,-3872000,None,-299729000,197357000,None,None,None,None,30491000,30491000,None,None,None,None,15800000,None,2483000,None,None,43796000
2015-12-31,USD,46720000,None,None,None,None,32471000,29515000,None,744000,None,-134410000,96317000,None,None,None,None,30770000,30770000,None,None,None,None,1100000,None,2401000,None,None,32246000
2016-03-31,USD,118745000,None,None,None,None,43467000,23912000,None,-4866000,None,-19940000,-101714000,None,None,None,None,31237000,31237000,None,None,None,None,-126297000,None,7779000,None,None,59363000
2016-06-30,USD,73150000,None,None,None,None,32598000,17810000,None,3012000,None,-16122000,-60307000,None,None,None,None,33372000,33372000,None,None,None,None,-1000,None,3527000,None,None,51155000
2016-09-30,USD,90526000,None,None,None,None,32530000,25678000,None,-2023000,None,-19436000,-75147000,None,None,None,None,33199000,33199000,None,None,None,None,8400000,None,3699000,None,None,40216000
2016-12-31,USD,61035000,None,None,None,None,32274000,34327000,None,2351000,None,-12796000,-49364000,None,None,None,None,33265000,33265000,None,None,None,None,-2000,None,3756000,None,None,13042000
2017-03-31,USD,75994000,None,None,None,None,47188000,17465000,None,-1401000,None,22432000,-104250000,None,None,None,None,33885000,33885000,None,None,None,None,-2151000,None,5975000,None,None,60418000
2017-06-30,USD,84902000,None,None,None,None,34128000,14454000,None,-1317000,None,-8506000,-75730000,None,None,None,None,35716000,35716000,None,None,None,None,-520000,None,2715000,None,None,44740000
2017-09-30,USD,51059000,None,None,None,None,32972000,19294000,None,-4523000,None,-20586000,-30578000,None,None,None,None,35606000,35606000,None,None,None,None,2900000,None,3018000,None,None,-33571000
2017-12-31,USD,86137000,None,None,None,None,32431000,24019000,None,-560000,None,-22591000,-52717000,None,None,None,None,35775000,35775000,None,None,None,None,10000000,None,4385000,None,None,78533000
2018-03-31,USD,97112000,None,None,None,None,44189000,26550000,None,-2325000,None,-27429000,-40596000,None,None,None,None,36243000,36243000,None,None,None,None,-2489000,None,3375000,None,None,51247000
2018-06-30,USD,51511000,None,None,None,None,35098000,22984000,None,-3300000,None,-21616000,-34557000,None,None,None,None,38045000,38045000,None,None,None,None,0,None,2075000,None,None,45442000
2018-09-30,USD,83436000,None,None,None,None,32662000,25458000,None,-3222000,None,-24367000,-38896000,None,None,None,None,37959000,37959000,None,None,None,None,0,None,1442000,None,None,39630000
2018-12-31,USD,63834000,None,None,None,None,32175000,24430000,None,423000,None,-228393000,140138000,None,None,None,None,37967000,37967000,None,None,None,None,2000,None,1256000,None,None,20841000
2019-03-31,USD,96178000,None,None,None,None,44819000,20761000,None,-2555000,None,-20390000,-89510000,None,None,None,None,39296000,39296000,None,None,None,None,-7054000,None,3179000,None,None,65866000
2019-06-30,USD,111879000,None,None,None,None,33329000,26651000,None,1651000,None,-25354000,-88340000,None,None,None,None,40314000,40314000,None,None,None,None,-7054000,None,1132000,None,None,53095000
2019-09-30,USD,70043000,None,None,None,None,33196000,23198000,None,-6920000,None,-19362000,-53482000,None,None,None,None,40189000,40189000,None,None,None,None,-7054000,None,1523000,None,None,43358000
2019-12-31,USD,88852000,None,None,None,None,32884000,33075000,None,3050000,None,-31987000,-52789000,None,None,None,None,40188000,40188000,None,None,None,None,-7054000,None,1596000,None,None,2219000
2020-03-31,USD,106185000,None,None,None,None,44663000,21700000,None,-9238000,None,-16817000,152271000,None,None,None,None,40286000,40286000,None,None,None,None,-783000,None,3894000,None,None,-5772000
2020-06-30,USD,169609000,None,None,None,None,33180000,24894000,None,10335000,None,-18962000,-103768000,None,None,None,None,42342000,42342000,None,None,None,None,-783000,None,2942000,None,None,57919000
2020-09-30,USD,88642000,None,None,None,None,32162000,21676000,None,-4321000,None,-16808000,-45565000,None,None,None,None,42320000,42320000,None,None,None,None,-783000,None,2833000,None,None,44347000
2020-12-31,USD,90028000,None,None,None,None,31379000,29659000,None,1453000,None,-21405000,-86978000,None,None,None,None,42322000,42322000,None,None,None,None,-783000,None,3186000,None,None,55824000
2021-03-31,USD,97995000,None,None,None,None,41386000,27278000,None,-3297000,None,-19117000,-135784000,None,None,None,None,42503000,42503000,None,None,None,None,-1058000,None,7182000,None,None,71655000
2021-06-30,USD,125435000,None,None,None,None,31619000,41192000,None,1069000,None,-37854000,-45881000,None,None,None,None,44539000,44539000,None,None,None,None,-1058000,None,4775000,None,None,56358000
2021-09-30,USD,91793000,None,None,None,None,31680000,28453000,None,-5972000,None,-24743000,-51797000,None,None,None,None,44468000,44468000,None,None,None,None,-8452000,None,4811000,None,None,38852000
2021-12-31,USD,29387000,None,None,None,None,31874000,113930000,None,-1567000,None,-109724000,-41315000,None,None,None,None,44393000,44393000,None,None,None,None,-9510000,None,4575000,None,None,39322000
2022-03-31,USD,124154000,None,None,None,None,43423000,50497000,None,-14082000,None,-41895000,-62983000,None,None,None,None,46747000,46747000,None,None,None,None,-10049000,None,9081000,None,None,85589000
2022-06-30,USD,59604000,None,None,None,None,32922000,47365000,None,-17708000,None,-51215000,-51100000,None,None,None,None,46700000,46700000,None,None,None,None,-6465000,None,5558000,None,None,53680000
2022-09-30,USD,107701000,None,None,None,None,32899000,30510000,None,-1686000,None,-26146000,-62951000,None,None,None,None,46605000,46605000,None,None,None,None,-18072000,None,5485000,None,None,40528000
2022-12-31,USD,69355000,None,None,None,None,32713000,40699000,None,-3920000,None,-151088000,-45133000,None,None,None,None,46449000,46449000,None,None,None,None,-34586000,None,5698000,None,None,48597000
2023-03-31,USD,57952000,None,None,None,None,43735000,33958000,None,-14552000,None,-301207000,105841000,None,None,None,None,49100000,49100000,None,None,None,None,-10981000,None,9836000,None,None,70710000
2023-06-30,USD,70955000,None,None,None,None,34984000,34427000,None,8816000,None,-338369000,-49802000,None,None,None,None,49023000,49023000,None,None,None,None,-15263000,None,5663000,None,None,63760000
2023-09-30,USD,128411000,None,None,None,None,35974000,28618000,None,-7816000,None,-366535000,-97395000,None,None,None,None,48603000,48603000,None,None,None,None,-4647000,None,5883000,None,None,-46730000
2023-12-31,USD,92035000,None,None,None,None,37016000,32075000,None,-1611000,None,-37277000,-46792000,None,None,None,None,48489000,48489000,None,None,None,None,-14910000,None,5563000,None,None,35676000
2024-03-31,USD,105149000,None,None,None,None,48235000,33332000,None,4523000,None,-35927000,-75931000,None,None,None,None,51106000,51106000,None,None,None,None,-8879000,None,11129000,None,None,73043000
2024-06-30,USD,63272000,None,None,None,None,36827000,27919000,None,8561000,None,-40578000,-31646000,None,None,None,None,50840000,50840000,None,None,None,None,-13824000,None,5814000,None,None,66967000
2024-09-30,USD,113949000,None,None,None,None,37331000,25373000,None,-1565000,None,-36437000,-69403000,None,None,None,None,50543000,50543000,None,None,None,None,-22703000,None,6381000,None,None,64984000
2024-12-31,USD,130294000,None,None,None,None,36817000,45464000,None,-3292000,None,-59727000,-80537000,None,None,None,None,50544000,50544000,None,None,None,None,22703000,None,6419000,None,None,43122000
2025-03-31,USD,135634000,None,None,None,None,49268000,25556000,None,-18185000,None,-836014000,702715000,None,None,None,None,52323000,52323000,None,None,None,None,-5499000,None,12001000,None,None,52998000
2025-06-30,USD,130829000,None,None,None,None,39826000,30810000,None,-3332000,None,-35373000,-91751000,None,None,None,None,52449000,52449000,None,None,None,None,-5499000,None,7168000,None,None,58365000
2025-09-30,USD,54360000,None,None,None,None,39873000,23939000,None,5709000,None,-24007000,-24667000,None,None,None,None,52267000,52267000,None,None,None,None,-5499000,None,6598000,None,None,39534000
2025-12-31,USD,135500000,None,None,None,None,38460000,46808000,None,386000,None,-47761000,-92370000,None,None,None,None,52267000,52267000,None,None,None,None,-5499000,None,6543000,None,None,-67072000
