fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,176672000,None,None,None,None,40992000,21702000,None,-2536000,None,-30450000,95999000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,26566000
2006-03-31,USD,41394000,None,None,None,None,40942000,15279000,None,2133000,None,5079000,-34432000,None,None,None,None,None,None,None,None,None,None,-69032000,None,29665000,None,None,21779000
2006-06-30,USD,114955000,None,None,None,None,38602000,26072000,None,-1443000,None,-68453000,-89252000,None,None,None,None,None,None,None,None,None,None,-91798000,None,14606000,None,None,30388000
2006-09-30,USD,60144000,None,None,None,None,34318000,13328000,None,-3467000,None,-31516000,-99829000,None,None,None,None,None,None,None,None,None,None,-97554000,None,1523000,None,None,42060000
2006-12-31,USD,204723000,None,None,None,None,33255000,21366000,None,-8095000,None,-16872000,-10414000,None,None,None,None,None,None,None,None,None,None,-365655000,None,42591000,None,None,48365000
2007-03-31,USD,18963000,None,None,None,None,31920000,20394000,None,-651000,None,28044000,-35420000,None,None,None,None,None,None,None,None,None,None,-127678000,None,27682000,None,None,44421000
2007-06-30,USD,101182000,None,None,None,None,31388000,17602000,None,-321000,None,-19385000,98579000,None,None,None,None,None,None,None,None,None,None,-4114000,None,30315000,None,None,59596000
2007-09-30,USD,88783000,None,None,None,None,33490000,19409000,None,291000,None,-84104000,-197019000,None,None,None,None,None,None,None,None,None,None,-252359000,None,-80471000,None,None,72732000
2007-12-31,USD,193510000,None,None,None,None,33851000,26390000,None,6878000,None,-32998000,-36206000,None,None,None,None,None,None,None,None,None,None,-34467000,None,213364000,None,None,119503000
2008-03-31,USD,-19081000,None,None,None,None,32982000,24970000,None,1281000,None,-27280000,-192863000,None,None,None,None,None,None,None,None,None,None,-218443000,None,21590000,None,None,-18747000
2008-06-30,USD,76556000,None,None,None,None,32571000,36174000,None,6069000,None,-66287000,265000,None,None,None,None,None,None,None,None,None,None,-1080000,None,21454000,None,None,4996000
2008-09-30,USD,-19747000,None,None,None,None,32166000,21167000,None,-1864000,None,-18832000,-248739000,None,None,None,None,None,None,None,None,None,None,-58120000,None,14634000,None,None,-201332000
2008-12-31,USD,32558000,None,None,None,None,31001000,17367000,None,-2902000,None,-14486000,-2082000,None,None,None,None,None,None,None,None,None,None,-1421000,None,1462388000,None,None,-1638955000
2009-03-31,USD,-7338000,None,None,None,None,26257000,14818000,None,-665000,None,-19511000,18066000,None,None,None,None,1455000000,1455000000,None,None,None,None,-659000,None,12728000,None,None,-63257000
2009-06-30,USD,10344000,None,None,None,None,23766000,7858000,None,6512000,None,-9611000,-1700000,None,None,None,None,None,None,None,None,None,None,-1780000,None,16507000,None,None,-74357000
2009-09-30,USD,21723000,None,None,None,None,21311000,8602000,None,-3001000,None,-18443000,4974000,None,None,None,None,None,None,None,None,None,None,-1616000,None,14455000,None,None,-14047000
2009-12-31,USD,908000,None,None,None,None,21805000,10804000,None,1050000,None,-2944000,-373000,None,None,None,None,None,None,None,None,None,None,-1904000,None,11016000,None,None,1790000
2010-03-31,USD,46703000,None,None,None,None,21465000,10386000,None,-6047000,None,-1422000,4276000,None,None,None,None,None,None,None,None,None,None,-2079000,None,10372000,None,None,-11785000
2010-06-30,USD,58138000,None,None,None,None,19868000,10896000,None,-4876000,None,-273318000,72217000,None,None,None,None,350000000,350000000,None,None,None,None,-42032000,None,10435000,None,None,49369000
2010-09-30,USD,37288000,None,None,None,None,23462000,10364000,None,-5082000,None,-4847000,-8734000,None,None,None,None,37730000,37730000,None,None,None,None,-1761000,None,12010000,None,None,125991000
2010-12-31,USD,57014000,None,None,None,None,23540000,5842000,13056000,-10523000,None,-5525000,-7821000,None,None,None,None,0,0,None,None,None,None,5875000,None,10643000,-94499000,3850000,-37037000
2011-03-31,USD,56365000,None,None,None,None,22907000,5181000,37642000,-4016000,None,-4153000,3374000,None,None,None,None,0,0,None,None,None,None,-2854000,None,9357000,54799000,-787000,6323000
2011-06-30,USD,69413000,None,None,None,None,23376000,6131000,26893000,-2971000,None,-18259000,-2323000,None,None,None,None,0,0,None,None,None,None,-4535000,None,10341000,53109000,4278000,26908000
2011-09-30,USD,52427000,None,None,None,None,22651000,6391000,-806000,-2780000,None,-25539000,6085000,None,None,None,None,0,0,None,None,None,None,-2537000,None,11891000,30784000,-2189000,28106000
2011-12-31,USD,62137000,None,None,None,None,22714000,13718000,13056000,2947000,None,-8546000,-151940000,None,None,None,None,0,0,None,None,None,None,9926000,None,11999000,-94499000,3850000,10892000
2012-03-31,USD,60709000,None,None,None,None,21939000,8201000,60172000,-154000,None,-9448000,9391000,None,None,None,None,0,0,None,None,None,None,-6173000,None,11525000,58085000,-2567000,31104000
2012-06-30,USD,67479000,None,None,None,None,21797000,10068000,-43659000,653000,None,-59015000,-5096000,None,None,None,None,0,0,None,None,None,None,-3724000,None,10361000,1971000,-1397000,36386000
2012-09-30,USD,91930000,None,None,None,None,23435000,7663000,7763000,6437000,None,-117919000,13847000,None,None,None,None,0,0,None,None,None,None,-3560000,None,12399000,-12559000,-417000,58584000
2012-12-31,USD,95876000,None,None,None,None,22046000,10034000,21354000,-1691000,None,-14858000,-2309000,None,None,None,None,5814000,5814000,None,None,None,None,-2271000,None,13276000,77258000,-1451000,313874000
2013-03-31,USD,75336000,None,None,None,None,21682000,6569000,23652000,-979000,None,-1821000,15194000,None,None,None,None,0,0,None,None,None,None,-8775000,None,13810000,83795000,-4914000,78609000
2013-06-30,USD,74895000,None,None,None,None,25295000,17170000,-14933000,-1693000,None,-409087000,107467000,None,None,None,None,0,0,None,None,None,None,-2983000,None,15111000,-232919000,-6194000,9429000
2013-09-30,USD,98210000,None,None,None,None,25704000,12211000,-6527000,-7333000,None,-6147000,-45218000,None,None,None,None,0,0,None,None,None,None,-7703000,None,18566000,43170000,-3675000,38500000
2013-12-31,USD,119164000,None,None,None,None,25627000,8979000,-5801000,-4589000,None,-9840000,-193734000,None,None,None,None,0,0,None,None,None,None,-679000,None,18798000,-84143000,267000,37705000
2014-03-31,USD,28098000,None,None,None,None,26017000,6252000,-108000,-9373000,None,-34188000,-129000,None,None,None,None,0,0,None,None,None,None,-23498000,None,18864000,-3499000,2720000,33070000
