fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,3381830000,1249210000,872886000,872886000,23379000,242565000,2132620000,358141000,None,141628000,141628000,1250430000,None,None,32054000,78326000,None,1494159000,555799000,237222000,None,None,36000000,938360000,None,511000000,None,None,547000000,1000,None,1887671000,None,711950000,1154007000,315354000
2006-06-30,USD,3404102000,1261949000,825863000,825863000,25628000,295454000,2142153000,358541000,None,139334000,139334000,1269171000,None,None,30913000,84091000,None,1521126000,609235000,256978000,None,None,40000000,911891000,None,474000000,None,None,514000000,-35000,None,1882976000,None,742338000,1122742000,317000000
2006-09-30,USD,3279742000,1144046000,757510000,757510000,29075000,248624000,2135696000,353290000,None,126872000,126872000,1268421000,None,None,24628000,84209000,None,1398378000,517768000,199594000,None,None,44000000,880610000,None,437000000,None,None,481000000,274174000,None,1881364000,None,784398000,1082450000,312266000
2006-12-31,USD,3442822000,1312005000,934342000,934342000,37179000,238438000,2130817000,354575000,None,112738000,112738000,1267579000,None,None,24089000,77957000,None,1743531000,548065000,21968000,None,None,28000000,1195466000,None,730385000,None,None,758385000,237822000,None,1699291000,-544855000,832763000,1398899000,307500000
2007-03-31,USD,3569720000,1355502000,946754000,946754000,37854000,256343000,2214218000,326096000,None,101507000,101507000,1261865000,None,None,22502000,92049000,None,1700815000,459589000,191402000,None,None,191402000,1241226000,None,730385000,None,None,730385000,191402000,None,1868905000,-508294000,917789000,1445181000,293603000
2007-06-30,USD,3763974000,1519666000,1128529000,1128529000,38170000,242353000,2244308000,331585000,None,98242000,98242000,1262227000,None,None,20245000,90369000,None,1711574000,468471000,216740000,None,None,216740000,1243103000,None,730385000,None,None,730385000,216740000,None,2052400000,-404119000,971762000,1472577000,302746000
2007-09-30,USD,3739275000,1378862000,935587000,935587000,37867000,278200000,2360413000,332519000,None,139457000,139457000,1311087000,None,None,15654000,111554000,None,1786427000,713440000,241737000,None,None,230385000,1072987000,None,500000000,None,None,730385000,-40000,None,1952848000,-596997000,1042938000,1491700000,299506000
2007-12-31,USD,3871150000,1529563000,1062920000,1062920000,31003000,326211000,2341587000,339463000,None,132906000,132906000,1310211000,None,None,15193000,94236000,None,1791084000,785487000,17007000,None,None,230385000,1005597000,None,500000000,None,None,730385000,257654000,None,2080066000,-619125000,1162441000,1516493000,291000000
2008-03-31,USD,3637403000,1310734000,825545000,825545000,29771000,346321000,2326669000,345918000,None,124196000,124196000,1315561000,None,None,11157000,97940000,None,1743698000,750247000,220906000,None,None,230385000,993451000,None,500000000,None,None,730385000,-2947000,None,1893705000,-780999000,1119176000,1528700000,262825000
2008-06-30,USD,3626323000,1327783000,836513000,836513000,23689000,315677000,2298540000,359023000,None,304694000,304694000,1314238000,None,None,52751000,99153000,None,1697662000,725124000,246981000,None,None,230385000,972538000,None,500000000,None,None,730385000,5476000,None,1928661000,-734608000,1104821000,1533800000,252629000
2008-09-30,USD,3248788000,945936000,551753000,551753000,25545000,278458000,2302852000,359196000,None,101409000,101409000,1315217000,None,None,6068000,84112000,None,1543837000,504963000,259062000,None,None,259062000,1038874000,None,500178000,None,None,500178000,259062000,None,1704951000,-730301000,868255000,1546300000,252915000
2008-12-31,USD,1678714000,953990000,568255000,568255000,28465000,298665000,724166000,351961000,None,49082000,49082000,1315200000,None,None,3840000,54765000,None,1576746000,564210000,33205000,None,None,9844000,928930000,None,500178000,None,None,416572000,218050000,None,186713000,-695152000,-814679000,1659302000,249500000
