fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,421216000,None,None,None,None,147117000,76045000,None,-10872000,None,-111762000,-233927000,None,None,None,None,None,None,None,None,None,None,-624039000,None,148877000,None,None,142592000
2007-12-31,USD,402438000,None,None,None,None,130649000,83795000,None,6197000,None,-108443000,-170066000,None,None,None,None,None,None,None,None,None,None,-418618000,None,186654000,None,None,296252000
2008-12-31,USD,70286000,None,None,None,None,128720000,99678000,None,2584000,None,-126885000,-443419000,None,None,None,None,231000000,231000000,None,None,None,None,-273950000,None,81274000,None,None,-1854038000
2009-12-31,USD,25637000,None,None,None,None,93139000,42082000,None,3896000,None,-50509000,20967000,None,None,None,None,None,None,None,None,None,None,-5959000,None,54706000,None,None,-149871000
2010-12-31,USD,199143000,None,None,None,None,88335000,37488000,71375000,-26528000,None,-285112000,59938000,None,None,None,None,387761000,387761000,None,None,None,None,-48937000,None,43460000,-11706000,14325000,142338000
2011-12-31,USD,240342000,None,None,None,None,91648000,31421000,76785000,-6820000,None,-56497000,-144804000,None,None,None,None,0,0,None,None,None,None,-14225000,None,43588000,44193000,5152000,72229000
2012-12-31,USD,315994000,None,None,None,None,89217000,35966000,45630000,5245000,None,-201240000,15833000,None,None,None,None,0,0,None,None,None,None,-15728000,None,47561000,124755000,-5832000,439948000
2013-12-31,USD,367605000,None,None,None,None,98308000,44929000,-3609000,-14594000,None,-426895000,-116291000,None,None,None,None,100000000,100000000,None,None,None,None,-20140000,None,66285000,-190097000,-14516000,164243000
2014-12-31,USD,316722000,None,None,None,None,115634000,39810000,-17925000,-11708000,None,-198015000,288965000,None,None,None,None,448649000,448649000,None,None,None,None,-124844000,None,83792000,395901000,-11771000,158898000
2015-12-31,USD,378200000,None,None,None,None,118165000,44808000,-44732000,-1120000,None,-44504000,-626310000,None,None,None,None,0,0,None,None,None,None,-366840000,None,92341000,-315475000,-22861000,252417000
2016-12-31,USD,444879000,None,None,None,None,119588000,53712000,-3299000,4934000,None,1357000,-592697000,None,None,None,None,415000000,415000000,None,None,None,None,-960289000,None,109217000,-151454000,-4993000,203086000
2017-12-31,USD,470740000,None,None,None,None,115524000,57901000,-28409000,5034000,None,-191209000,-70147000,None,None,None,None,138867000,138867000,None,None,None,None,-157186000,None,130023000,222855000,13471000,204101000
2018-12-31,USD,604751000,None,None,None,None,118721000,61503000,-87083000,752000,None,-173845000,-567939000,None,None,None,None,169921000,169921000,None,None,None,None,-319980000,None,167715000,-154789000,-17756000,345777000
2019-12-31,USD,729600000,None,None,None,None,123351000,74605000,-4718000,-33024000,None,-105708000,-443886000,None,None,None,None,240580000,240580000,None,None,None,None,-396728000,None,181547000,171912000,-8094000,988979000
2020-12-31,USD,904922000,None,None,None,None,150136000,94813000,-25934000,-25685000,None,-292158000,-415289000,None,None,None,None,460028000,460028000,None,None,None,None,-490092000,None,197268000,223222000,25747000,590644000
2021-12-31,USD,1100958000,None,None,None,None,130702000,66881000,2014000,-39027000,None,-292954000,-643792000,None,None,None,None,None,None,None,None,None,None,-730279000,None,210090000,160508000,-3704000,695955000
2022-12-31,USD,1241894000,None,None,None,None,135430000,124215000,-138471000,-23073000,None,-738634000,-657049000,None,None,None,None,None,None,None,None,None,None,-1161955000,None,270439000,-153789000,None,848952000
2023-12-31,USD,1349176000,None,None,None,None,140370000,102503000,None,-65895000,None,-412249000,-803573000,None,None,None,None,None,None,None,None,None,None,-836530000,None,325611000,None,None,1041144000
2024-12-31,USD,1260551000,None,None,None,None,195015000,142542000,None,-82771000,None,-837118000,1239241000,None,None,None,None,None,None,None,None,None,None,-787763000,None,391219000,None,None,1055484000
2025-12-31,USD,1728781000,None,None,None,None,233844000,141871000,None,-91029000,None,-460523000,-948975000,None,None,None,None,None,None,None,None,None,None,-925034000,None,455175000,None,None,1108888000
