date,dividend
1987-08-28,0.0025
1987-11-30,0.00625
1988-02-29,0.0075
1988-06-01,0.0075
1988-08-29,0.0075
1989-02-27,0.00875
1989-05-31,0.00875
1989-09-01,0.00875
1989-12-04,0.00875
1990-02-26,0.00875
1990-06-04,0.01
1990-08-31,0.01
1990-12-03,0.01
1991-02-25,0.01
1991-06-03,0.01
1991-08-30,0.01
1991-12-02,0.01
1992-02-25,0.01
1992-06-01,0.01125
1992-08-31,0.01125
1992-11-30,0.01125
1993-03-01,0.0125
1993-05-28,0.0125
1993-08-30,0.0125
1993-11-29,0.0125
1994-02-28,0.015
1994-05-27,0.015
1994-08-29,0.015
1994-11-28,0.015
1995-02-28,0.0175
1995-06-14,0.02
1995-08-30,0.02
1995-11-29,0.02
1996-03-06,0.025
1996-06-12,0.025
1996-09-04,0.025
1996-11-27,0.025
1997-03-05,0.03
1997-06-17,0.03
1997-09-03,0.03
1997-11-26,0.03
1998-03-11,0.04
1998-06-17,0.04
1998-09-02,0.04
1998-11-27,0.04
1999-03-10,0.045
1999-06-16,0.045
1999-09-01,0.045
1999-11-29,0.045
2000-03-16,0.05
2000-06-21,0.05
2000-09-06,0.05
2000-11-29,0.05
2001-03-15,0.05
2001-06-20,0.05
2001-09-17,0.05
2001-12-05,0.05
2002-03-14,0.05
2002-06-18,0.05
2002-09-11,0.05
2002-12-04,0.05
2003-03-14,0.05
2003-06-19,0.05
2003-09-10,0.05
2003-12-03,0.05
2004-03-12,0.05
2004-06-23,0.05
2004-09-08,0.05
2004-12-01,0.05
2005-03-11,0.05
2005-06-22,0.05
2005-09-07,0.06
2005-11-30,0.06
2006-03-10,0.06
2006-06-21,0.06
2006-09-06,0.06
2006-11-29,0.06
2007-03-09,0.06
2007-06-20,0.06
2007-09-05,0.06
2007-11-28,0.06
2008-03-07,0.06
2008-06-25,0.06
2008-09-03,0.06
2008-11-25,0.06
2009-03-06,0.06
2009-06-24,0.06
2009-09-02,0.06
2009-11-24,0.06
2010-03-05,0.06
2010-06-23,0.06
2010-09-01,0.06
2010-11-23,0.06
2011-03-04,0.06
2011-06-22,0.06
2011-08-31,0.06
2011-11-22,0.06
2012-03-02,0.06
2012-06-20,0.06
2012-08-29,0.06
2012-11-20,0.06
2013-03-01,0.06
2013-06-19,0.06
2013-08-28,0.06
2013-11-20,0.06
2014-02-28,0.06
2014-06-18,0.06
2014-08-27,0.06
2014-11-19,0.06
2015-02-27,0.06
2015-06-17,0.06
2015-08-26,0.06
2015-11-18,0.06
2016-02-26,0.06
2016-06-15,0.06
2016-08-24,0.06
2016-11-16,0.06
2017-02-24,0.06
2017-06-14,0.06
2017-08-23,0.06
2017-11-16,0.06
2018-02-26,0.06
2018-06-14,0.06
2018-08-23,0.06
2018-11-15,0.06
2019-02-25,0.06
2019-06-13,0.06
2019-08-22,0.06
2019-11-14,0.06
2020-02-24,0.06
