fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,16557000,None,None,None,None,1419000,8650000,None,-6424000,None,-2745000,-2178000,None,None,None,None,1766000,1766000,None,None,None,None,None,None,None,None,None,20764000
2007-12-31,USD,18684000,None,None,None,None,3377000,8979000,None,-6386000,None,-90290000,62292000,None,None,None,None,1821000,1821000,None,None,None,None,None,None,-24000,None,None,24587000
2008-12-31,USD,34003000,None,None,None,None,11913000,9925000,None,4911000,None,-10464000,-17249000,None,None,None,None,1894000,1894000,None,None,None,None,None,None,3237000,None,None,24068000
2009-12-31,USD,29540000,None,None,None,None,10106000,3917000,None,6604000,None,-4142000,-17730000,None,None,None,None,1028000,1028000,None,None,None,None,90000,None,3425000,None,None,8549000
2010-12-31,USD,16693000,None,None,None,None,10713000,3527000,None,1696000,None,-9265000,-24947000,None,None,None,None,2089000,2089000,None,None,None,None,476000,None,3501000,None,None,5265000
2011-12-31,USD,9726000,None,None,None,None,11199000,7726000,-9551000,-8392000,None,-7731000,-1395000,None,None,None,None,2130000,2130000,None,None,None,None,23896000,None,3397000,704000,104000,12441000
2012-12-31,USD,19970000,None,None,None,None,11747000,15647000,560000,-2342000,None,-25555000,8517000,None,None,None,None,2155000,2155000,None,None,None,None,12174000,None,4443000,2924000,-8000,11694000
2013-12-31,USD,32959000,None,None,None,None,12895000,17565000,-1382000,6693000,None,-18239000,-12494000,None,None,None,None,2187000,2187000,None,None,None,None,0,None,3401000,2417000,191000,7587000
2014-12-31,USD,23313000,None,None,None,None,13154000,21403000,-427000,-3459000,None,-13383000,-7854000,None,None,None,None,2226000,2226000,None,None,None,None,0,None,3588000,-1198000,-3274000,1926000
2015-12-31,USD,1618000,None,None,None,None,10277000,5433000,-2394000,1386000,None,-5326000,1788000,None,None,None,None,2260000,2260000,None,None,None,None,5003000,None,2826000,-3109000,-1189000,-23971000
2016-12-31,USD,18198000,None,None,None,None,10767000,5719000,2679000,6829000,None,-5702000,-12107000,None,None,None,None,1150000,1150000,None,None,None,None,-25000,None,2326000,128000,-261000,-6505000
2017-12-31,USD,6747000,None,None,None,None,10566000,6186000,-14425000,-5294000,None,-6184000,647000,None,None,None,None,1174000,1174000,None,None,None,None,-337000,None,2975000,2564000,1354000,-18853000
2018-12-31,USD,27638000,None,None,None,None,9520000,45095000,-11409000,-16610000,None,-45095000,21858000,None,None,None,None,1189000,1189000,None,None,None,None,-453000,None,3580000,4392000,-9000,30473000
2019-12-31,USD,64594000,None,None,None,None,9860000,27210000,-1221000,-2671000,None,-25947000,-30562000,None,None,None,None,2762000,2762000,None,None,None,None,-1103000,None,5204000,8085000,None,34041000
2020-12-31,USD,30362000,None,None,None,None,11081000,13853000,30227000,2992000,None,-39557000,17317000,None,None,None,None,3749000,3749000,None,None,None,None,-1890000,None,5675000,8122000,None,-1412000
2021-12-31,USD,-12812000,None,None,None,None,12694000,8659000,-9769000,-12440000,None,-267806000,282585000,None,None,None,None,150000000,150000000,None,None,None,None,-2485000,None,6574000,1967000,None,-1010000
2022-12-31,USD,44936000,None,None,None,None,51207000,18584000,None,-33766000,None,-20926000,-28510000,None,None,None,None,0,0,None,None,None,None,-1231000,None,10058000,None,None,13833000
2023-12-31,USD,65927000,None,None,None,None,36507000,15974000,None,-9461000,None,-28101000,-33182000,None,None,None,None,None,None,None,None,None,None,-2481000,None,10270000,None,None,34759000
2024-12-31,USD,46596000,None,None,None,None,35046000,17284000,None,12914000,None,-3569000,-59788000,None,None,None,None,2500000,2500000,None,None,None,None,-1240000,None,6902000,None,None,-151960000
2025-12-31,USD,53534000,None,None,None,None,33957000,16503000,None,10548000,None,-6564000,-28736000,None,None,None,None,None,None,None,None,None,None,-1165000,None,5542000,None,None,-11745000
