fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,42033000,113472000,71439000,71439000,30103000,11930000,None,11930000,None,None,None,0,None,None,None,1419000,30608000,11341000,None,None,None,30642000,32061000,20764000
2007-12-31,USD,55007000,165175000,110168000,110168000,38892000,14924000,None,16115000,None,None,None,0,None,None,None,3377000,38734000,14147000,None,None,None,39426000,42803000,24587000
2008-12-31,USD,70845000,232577000,161732000,161732000,38052000,14256000,None,32793000,None,None,None,5472000,None,None,None,11913000,33274000,9206000,None,None,None,38746000,50659000,24068000
2009-12-31,USD,43119000,164898000,121779000,121779000,16238000,12980000,None,26881000,None,None,None,3473000,None,None,None,10106000,12927000,4378000,None,None,None,16400000,26506000,8549000
2010-12-31,USD,36950000,154739000,117789000,117789000,6789000,13696000,None,30161000,None,None,None,3046000,None,None,None,10713000,6398000,1133000,None,None,None,9444000,20157000,5265000
2011-12-31,USD,55446000,208891000,153445000,153445000,18219000,16711000,0,37227000,None,None,None,1945000,None,536000,None,11199000,16810000,4369000,None,12441000,None,18755000,29954000,12491000
2012-12-31,USD,59708000,201567000,135085000,135085000,17403000,18489000,2075000,41653000,None,None,None,832000,None,-19000,None,11747000,15148000,5316000,None,11694000,None,17384000,29131000,10777000
2013-12-31,USD,59514000,209573000,143926000,143926000,11697000,24672000,2199000,47156000,None,None,None,648000,None,-521000,None,12895000,9809000,3736000,None,7587000,None,11176000,24071000,6459000
2014-12-31,USD,61419000,202561000,141142000,141142000,6665000,23766000,3099000,54754000,None,None,None,551000,None,-275000,None,13154000,5839000,3913000,None,1926000,None,13446000,26600000,2567000
2015-12-31,USD,35624000,166918000,131294000,131294000,-23679000,20998000,3042000,59303000,None,None,1741000,1745000,None,-665000,None,10277000,-26089000,-2118000,None,-23971000,None,-24344000,-14067000,-23971000
2016-12-31,USD,38680000,158575000,119895000,119895000,-5274000,22115000,4599000,43954000,None,-1067000,3000,1067000,None,636000,None,10767000,-5708000,797000,None,-6505000,None,-4638000,6129000,-6505000
2017-12-31,USD,59391000,192803000,133412000,133412000,-12260000,27135000,5168000,71651000,None,-1648000,3000,1648000,None,-1373000,None,10566000,-15284000,3569000,None,-18853000,None,-13633000,-3067000,-18853000
2018-12-31,USD,110695000,326429000,215734000,215734000,37424000,38452000,7210000,73271000,None,-1615000,1615000,1615000,None,-1202000,None,9520000,34607000,4134000,None,30473000,None,36222000,45742000,30473000
2019-12-31,USD,144923000,397550000,252627000,252627000,58425000,37976000,8450000,86498000,None,-1554000,1554000,1554000,None,-169000,None,9860000,56702000,22661000,None,34041000,None,78689000,88549000,34041000
2020-12-31,USD,56853000,229161000,172308000,172308000,-996000,29150000,7910000,57849000,None,-731000,None,731000,None,-233000,None,11081000,-1960000,-548000,None,-1412000,None,-1229000,9852000,-1412000
2021-12-31,USD,59480000,260115000,200635000,200635000,-2402000,36276000,7240000,61882000,None,-304000,None,304000,None,152000,None,12694000,-2554000,-1544000,None,-1010000,None,-2250000,10444000,-4626000
2022-12-31,USD,185447000,654086000,468639000,468639000,29990000,76119000,6781000,155457000,None,-6187000,None,6187000,None,None,None,51207000,23209000,9376000,None,13833000,None,30172000,81379000,14184000
2023-12-31,USD,212052000,719188000,507136000,507136000,61177000,75341000,6864000,150875000,None,-9334000,None,9516000,None,None,None,36507000,49879000,15120000,None,34631000,None,59395000,95902000,21389000
2024-12-31,USD,150569000,642851000,492282000,492282000,-131258000,61401000,None,281827000,None,-8664000,None,8664000,None,None,None,35046000,-140990000,10970000,None,-151960000,None,-132326000,-97280000,-158712000
2025-12-31,USD,135253000,609840000,474587000,474587000,3468000,61252000,5048000,131785000,None,-6493000,None,6493000,None,None,None,33957000,-7679000,4066000,None,-11745000,None,-1186000,32771000,-17891000
