fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-06-30,USD,31660000,None,None,None,None,12033000,15144000,None,-5622000,None,-23045000,-741000,None,None,None,None,10260000,10260000,None,None,None,None,-8492000,None,-307000,None,None,20935000
2007-06-30,USD,25495000,None,None,None,None,15198000,10341000,None,-4261000,None,-73992000,39066000,None,None,None,None,10276000,10276000,None,None,None,None,-4091000,None,-13342000,None,None,21242000
2008-06-30,USD,44706000,None,None,None,None,17113000,9907000,None,4299000,None,2386000,-44149000,None,None,None,None,10318000,10318000,None,None,None,None,-926000,None,-821000,None,None,19284000
2009-06-30,USD,39444000,None,None,None,None,15541000,5933000,None,11605000,None,-7158000,-49876000,None,None,None,None,8384000,8384000,None,None,None,None,-1652000,None,2398000,None,None,-1890000
2010-06-30,USD,21401000,None,None,None,None,14407000,4670000,None,5393000,None,5672000,-4188000,None,None,None,None,2490000,2490000,None,None,None,None,-1074000,None,3845000,None,None,27960000
2011-06-30,USD,56337000,None,None,None,None,14160000,33165000,None,-9362000,None,-28249000,-49223000,None,None,None,None,2875000,2875000,None,None,None,None,-5237000,None,3805000,None,None,36148000
2012-06-30,USD,43666000,None,None,None,None,13490000,9936000,-5883000,876000,None,8584000,-9539000,None,None,None,None,3383000,3383000,None,None,None,None,-5521000,None,3768000,40342000,-2369000,46907000
2013-06-30,USD,60181000,None,None,None,None,15547000,14147000,3001000,-215000,None,-52687000,-10916000,None,None,None,None,3891000,3891000,None,None,None,None,-8509000,None,3343000,-3685000,-263000,45322000
2014-06-30,USD,70299000,None,None,None,None,14591000,18832000,-6614000,-10041000,None,-33163000,-14835000,None,None,None,None,4793000,4793000,None,None,None,None,-7790000,None,6630000,23196000,895000,49749000
2015-06-30,USD,64039000,None,None,None,None,16684000,22561000,-5564000,-6073000,None,-78516000,44608000,None,None,None,None,5820000,5820000,None,None,None,None,-10356000,None,3764000,21868000,-8263000,55243000
2016-06-30,USD,80324000,None,None,None,None,17953000,17851000,4144000,1729000,None,-28782000,-20745000,None,None,None,None,6846000,6846000,None,None,None,None,-5636000,None,5089000,25860000,-4937000,52230000
2017-06-30,USD,63439000,None,None,None,None,20315000,26448000,-6013000,-3796000,None,-179051000,84690000,None,None,None,None,7852000,7852000,None,None,None,None,-7807000,None,5023000,-33422000,-2500000,46577000
2018-06-30,USD,64925000,None,None,None,None,29163000,26539000,-3440000,-6814000,None,-32265000,-11913000,None,None,None,None,8888000,8888000,None,None,None,None,-2652000,None,4962000,21036000,289000,36632000
2019-06-30,USD,73346000,None,None,None,None,30881000,34367000,7647000,18223000,None,-49671000,-38201000,None,None,None,None,9826000,9826000,None,None,None,None,-33394000,None,4350000,-16457000,-1931000,47189000
2020-06-30,USD,47242000,None,None,None,None,32294000,21521000,2325000,-9050000,None,-617000,-18977000,None,None,None,None,10606000,10606000,None,None,None,None,-10437000,None,7026000,27648000,None,41014000
2021-06-30,USD,83582000,None,None,None,None,33241000,21752000,-5542000,-7717000,None,-39091000,-31732000,None,None,None,None,11449000,11449000,None,None,None,None,-21200000,None,8368000,12759000,None,38543000
2022-06-30,USD,77716000,None,None,None,None,29697000,23891000,-11571000,-18183000,None,-31044000,-69426000,None,None,None,None,12249000,12249000,None,None,None,None,-31425000,None,11169000,-22754000,None,61482000
2023-06-30,USD,90801000,None,None,None,None,28474000,24270000,-9643000,-912000,None,41563000,-40038000,None,None,None,None,12985000,12985000,None,None,None,None,-25527000,None,11710000,92326000,None,139153000
2024-06-30,USD,92656000,None,None,None,None,28140000,20298000,None,17085000,None,-61629000,-69201000,None,None,None,None,13902000,13902000,None,None,None,None,-31824000,None,9811000,None,None,73591000
2025-06-30,USD,69596000,None,None,None,None,35438000,28343000,None,-16101000,None,-503433000,380491000,None,None,None,None,15033000,15033000,None,None,None,None,-9906000,None,8691000,None,None,55802000
