fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2009-12-31,USD,-1627000,None,None,None,None,3106000,2138000,None,2564000,None,-3072000,5143000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1084000
2010-03-31,USD,6520000,None,None,None,None,2929000,2609000,None,-1708000,None,-2378000,-2977000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1066000
2010-06-30,USD,6517000,None,None,None,None,2802000,4474000,None,3075000,None,-4595000,197000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5670000
2010-09-30,USD,2082000,None,None,None,None,2692000,2886000,None,-3162000,None,-7007000,4414000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6347000
2018-12-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2019-09-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-341
2019-12-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-341
2020-03-31,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-06-30,USD,22300000,None,None,None,None,16800000,8100000,None,6900000,None,-10600000,300000,None,None,None,None,None,None,None,None,None,None,None,None,100000,None,None,-24500000
2020-09-30,USD,-844858,None,None,None,None,16600000,2,None,-7200000,None,-32300000,751440494,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-32130119
2020-12-31,USD,-100493,None,None,None,None,None,3,None,None,None,None,-128000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-44960787
2021-03-31,USD,10900000,None,None,None,None,23600000,8000000,None,2000000,None,-23000000,-7300000,None,None,None,None,None,None,None,None,None,None,None,None,-100000,None,None,-40700000
2021-06-30,USD,22800000,None,None,None,None,25400000,5900000,None,500000,None,-5900000,-2600000,None,None,None,None,None,None,None,None,None,None,None,None,-200000,None,None,-53900000
2021-09-30,USD,13100000,None,None,None,None,25900000,11600000,None,-10200000,None,-12500000,1000000,None,None,None,None,125,125,None,None,None,None,-146300000,None,9300000,None,None,-105700000
2021-12-31,USD,-10200000,None,None,None,None,57700000,8800000,None,-300000,None,-2192200000,1539100000,None,None,None,None,None,None,None,None,None,None,-146300000,None,14800000,None,None,-43007310
2022-03-31,USD,11400000,None,None,None,None,44900000,8700000,None,-900000,None,-7900000,-600000,None,None,None,None,None,None,None,None,None,None,None,None,7900000,None,None,-19000000
2022-06-30,USD,16600000,None,None,None,None,46200000,6600000,None,-17400000,None,-6600000,-1800000,None,None,None,None,None,None,None,None,None,None,-146300000,None,8500000,None,None,-58600000
2022-09-30,USD,-13800000,None,None,None,None,42600000,7400000,None,-17600000,None,-14000000,-2600000,None,None,None,None,None,None,None,None,None,None,None,None,8500000,None,None,-47100000
2022-12-31,USD,25200000,None,None,None,None,42100000,11500000,None,1100000,None,-11000000,-2000000,None,None,None,None,None,None,None,None,None,None,None,None,6900000,None,None,-159700000
2023-03-31,USD,-2700000,None,None,None,None,41300000,7500000,None,-13900000,None,-7500000,24600000,None,None,None,None,None,None,None,None,None,None,150000000,None,5600000,None,None,-41900000
2023-06-30,USD,7100000,None,None,None,None,40900000,8300000,None,-4200000,None,-5400000,-2800000,None,None,None,None,None,None,None,None,None,None,-400000,None,6000000,None,None,-28400000
2023-09-30,USD,23800000,None,None,None,None,40600000,9400000,None,3300000,None,-9400000,200000,None,None,None,None,None,None,None,None,None,None,150000000,None,6200000,None,None,-12900000
2023-12-31,USD,67000000,None,None,None,None,40000000,11900000,None,14300000,None,-42400000,600000,None,None,None,None,127300000,127300000,None,None,None,None,-600000,None,4200000,None,None,-15200000
2024-03-31,USD,6000000,None,None,None,None,38800000,12800000,None,-5600000,None,-12900000,200000,None,None,None,None,None,None,None,None,None,None,0,None,3600000,None,None,-25800000
2024-06-30,USD,15200000,None,None,None,None,38400000,11100000,None,-2900000,None,-8900000,-3000000,None,None,None,None,None,None,None,None,None,None,-1000000,None,4000000,None,None,-12000000
2024-09-30,USD,17100000,None,None,None,None,38600000,13200000,None,-3600000,None,-12300000,800000,None,None,None,None,3883,3883,None,None,None,None,-1000000,None,4300000,None,None,-14000000
2024-12-31,USD,60800000,None,None,None,None,34600000,11700000,None,13400000,None,-9600000,-1300000,None,None,None,None,None,None,None,None,None,None,-1000000,None,3700000,None,None,15900000
2025-03-31,USD,35600000,None,None,None,None,33700000,8500000,None,-8300000,None,-7600000,-21200000,None,None,None,None,None,None,None,None,None,None,-20500000,None,3400000,None,None,300000
2025-06-30,USD,9800000,None,None,None,None,33800000,8800000,None,3800000,None,-8100000,65000000,None,None,None,None,None,None,None,None,None,None,-34300000,None,6700000,None,None,8300000
2025-09-30,USD,22300000,None,None,None,None,34900000,9300000,None,-1800000,None,-88100000,737500000,None,None,None,None,None,None,None,None,None,None,5200000,None,4500000,None,None,3100000
2025-12-31,USD,76100000,None,None,None,None,138000000,9800000,None,10300000,None,-590800000,-5900000,None,None,None,None,None,None,None,None,None,None,5200000,None,4000000,None,None,17300000
2026-03-31,USD,18900000,None,None,None,None,40800000,9500000,None,-6500000,None,-9200000,-19900000,None,None,None,None,None,None,None,None,None,None,-16000000,None,4300000,None,None,-3400000
