fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,906250000,3154469000,2248219000,2248219000,306986000,541209000,58055000,599264000,None,None,None,52626000,None,None,None,75096000,255469000,71702000,None,None,None,308095000,383191000,183731000
2007-12-31,USD,1024650000,3398698000,2374048000,2374048000,377975000,587865000,58810000,646675000,None,None,None,71894000,None,None,None,84549000,303643000,93154000,None,None,None,375537000,460086000,210927000
2008-12-31,USD,1014550000,3351976000,2337426000,2337426000,324685000,606980000,62450000,689865000,None,None,None,61464000,None,None,None,87281000,367140000,108344000,None,None,None,428604000,515885000,228734000
2009-12-31,USD,785135000,2692468000,1907333000,1907333000,219948000,507303000,57884000,565187000,None,None,None,41118000,None,None,None,105480000,172647000,56428000,None,None,None,214764000,320244000,115493000
2010-12-31,USD,930640000,3030773000,2100133000,2100133000,334155000,529329000,67156000,596485000,None,None,None,37379000,None,3371000,None,84179000,300147000,97200000,None,202321000,None,337526000,421705000,197828000
2011-12-31,USD,1073722000,3456686000,2382964000,2382964000,168517000,626527000,78158000,704685000,None,None,None,58835000,None,None,None,108132000,111580000,73059000,None,None,None,103533000,211665000,34222000
2012-12-31,USD,1269592000,4416146000,3146554000,3146554000,-43119000,1158436000,93557000,1251993000,None,None,None,70200000,None,-70309000,None,163792000,-183965000,-79353000,None,-104612000,None,-113428000,50364000,-107186000
2013-12-31,USD,2472900000,7479700000,5006800000,5006800000,774000000,1562100000,125800000,1687900000,None,None,None,75300000,None,29100000,None,286100000,726400000,183800000,None,534600000,None,932700000,1218800000,536800000
2014-12-31,USD,2476000000,7039000000,4563000000,4563000000,864900000,1493800000,117300000,1611100000,None,None,None,70900000,None,4700000,None,252700000,797300000,182300000,None,607000000,None,856600000,1109300000,222900000
2015-12-31,USD,2185800000,6449000000,4263200000,4263200000,731900000,1334300000,119600000,1453900000,None,None,100400000,106600000,None,5600000,None,260900000,628800000,148300000,None,-65000000,None,581500000,842400000,469100000
2016-12-31,USD,1794100000,4890000000,3095900000,3095900000,700700000,979300000,114100000,1093400000,None,-140100000,8300000,148400000,None,-3900000,None,181000000,561000000,109400000,None,451600000,None,709400000,890400000,522200000
2017-12-31,USD,1829100000,4936500000,3107400000,3107400000,680800000,1032500000,115800000,1148300000,None,-87300000,9900000,87300000,None,-4200000,None,87200000,489200000,9200000,None,480000000,None,401400000,488600000,666500000
2018-12-31,USD,1047700000,2965100000,1917400000,1917400000,436700000,534300000,76700000,611000000,None,-32600000,32600000,32600000,None,-7300000,None,84600000,379800000,58100000,None,321700000,None,468200000,552800000,347400000
2019-12-31,USD,1051500000,2957200000,1905700000,1905700000,432500000,540100000,78900000,619000000,None,-30100000,30100000,30100000,None,2200000,None,80000000,407500000,45800000,None,361700000,None,433200000,513200000,355700000
2020-12-31,USD,1057600000,3017800000,1960200000,1960200000,461400000,520500000,75700000,596200000,None,-23900000,23900000,23900000,None,-5400000,None,75100000,432100000,75000000,None,357100000,None,456000000,531100000,358600000
2021-12-31,USD,1319200000,3764800000,2445600000,2445600000,636900000,596400000,85900000,682300000,None,-12500000,12500000,12500000,None,2400000,None,77500000,626800000,70800000,None,556000000,None,639300000,716800000,553000000
2022-12-31,USD,1364600000,4121800000,2757200000,2757200000,595300000,677100000,92200000,769300000,None,-61800000,61800000,61800000,None,17100000,None,106600000,550600000,67400000,None,483200000,None,612400000,719000000,480900000
2023-12-31,USD,1519200000,4104500000,2585300000,2585300000,739200000,694700000,99800000,780000000,None,-119300000,118300000,118300000,None,None,None,114800000,618900000,-4000000,None,511100000,None,739200000,739200000,622900000
2024-12-31,USD,1598800000,4082800000,2484000000,2484000000,803800000,608700000,93600000,795000000,None,-88600000,88600000,88600000,None,None,None,114600000,718900000,93300000,None,625600000,None,807500000,922100000,625400000
2025-12-31,USD,1690300000,4176000000,2485700000,2485700000,857500000,736900000,95900000,832800000,None,-69400000,69400000,69400000,None,None,None,117700000,756500000,107000000,None,649500000,None,825900000,943600000,653800000
