fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,340449000,None,None,None,None,11873000,13042000,None,-43874000,None,-561234000,334905000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,281602000
2006-03-31,USD,221894000,None,None,None,None,11243000,14258000,None,-13104000,None,-689994000,24777000,None,None,None,None,None,None,None,None,None,None,None,None,8844000,None,None,262704000
2006-06-30,USD,265899000,None,None,None,None,12590000,19326000,None,-93355000,None,-224727000,589999000,None,None,None,None,None,None,None,None,None,None,None,None,-8477000,None,None,265150000
2006-09-30,USD,250758000,None,None,None,None,11684000,41411000,None,-54367000,None,-587143000,15058000,None,None,None,None,None,None,None,None,None,None,None,None,361614000,None,None,-52164000
2006-12-31,USD,479508000,None,None,None,None,11767000,30213000,None,-197358000,None,-237470000,19427000,None,None,None,None,None,None,None,None,None,None,1000,None,133826000,None,None,-1665647000
2007-03-31,USD,490493000,None,None,None,None,11671000,25041000,None,41923000,None,-590431000,18219000,None,None,None,None,None,None,None,None,None,None,None,None,57294000,None,None,407407000
2007-06-30,USD,511721000,None,None,None,None,14611000,21789000,None,-48011000,None,-181322000,-355007000,None,None,None,None,None,None,None,None,None,None,None,None,-2401000,None,None,407930000
2007-09-30,USD,251198000,None,None,None,None,15532000,12496000,None,8049000,None,-400738000,54152000,None,None,None,None,None,None,None,None,None,None,None,None,46061000,None,None,398319000
2007-12-31,USD,511986000,None,None,None,None,9465000,19322000,None,-36580000,None,-129976000,15337000,None,None,None,None,None,None,None,None,None,None,-32655000,None,184605000,None,None,401642000
2008-03-31,USD,605511000,None,None,None,None,29635000,16749000,None,-58120000,None,-123216000,-689722000,None,None,None,None,None,None,None,None,None,None,-815936000,None,36136000,None,None,486425000
2008-06-30,USD,441070000,None,None,None,None,37484000,25198000,None,-196260000,None,24900000,-63470000,None,None,None,None,None,None,None,None,None,None,-150053000,None,36875000,None,None,432623000
2008-09-30,USD,512048000,None,None,None,None,8517000,31398000,None,-44002000,None,-319078000,-134486000,None,None,None,None,None,None,None,None,None,None,-250079000,None,41594000,None,None,523912000
2008-12-31,USD,646030000,None,None,None,None,26831000,41660000,None,-32344000,None,238575000,-648166000,None,None,None,None,None,None,None,None,None,None,-753514000,None,153364000,None,None,568194000
2009-03-31,USD,641330000,None,None,None,None,39148000,164071000,None,-11895000,None,-328389000,-145741000,None,None,None,None,None,None,None,None,None,None,-230065000,None,41045000,None,None,586576000
2009-06-30,USD,622917000,None,None,None,None,52635000,20874000,None,18767000,None,-1063178000,-156293000,None,None,None,None,400000000,400000000,None,None,None,None,-238179000,None,49209000,None,None,569145000
2009-09-30,USD,860531000,None,None,None,None,57051000,18125000,None,-46892000,None,-426649000,-425325000,None,None,None,None,0,0,None,None,None,None,-288247000,None,48606000,None,None,670478000
2009-12-31,USD,955276000,None,None,None,None,64110000,26987000,None,-35246000,None,-397684000,-324079000,None,None,None,None,0,0,None,None,None,None,-242004000,None,41824000,None,None,799393000
