fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,1218059000,None,None,None,None,47284000,105208000,None,-358184000,None,-1739334000,649261000,None,None,None,None,None,None,None,None,None,None,-544942000,None,133826000,None,None,-1189957000
2007-12-31,USD,1765398000,None,None,None,None,51279000,78648000,None,-34619000,None,-1302467000,-267299000,None,None,None,None,None,None,None,None,None,None,-487543000,None,184605000,None,None,1615298000
2008-12-31,USD,2143384000,None,None,None,None,155610000,115005000,None,-330726000,None,-178819000,-1474569000,None,None,None,None,None,None,None,None,None,None,-1969582000,None,153364000,None,None,1970335000
2009-12-31,USD,3080054000,None,None,None,None,212944000,230057000,-356462000,-75266000,None,-2215900000,-1051438000,None,None,None,None,400000000,400000000,None,None,None,None,-998495000,None,180684000,-186344000,940000,2625592000
2010-12-31,USD,2833913000,None,None,None,None,265477000,61884000,-348875000,-161190000,None,-1937751000,-1338710000,None,None,None,None,3117925000,3117925000,None,None,None,None,-4022593000,None,200041000,-365079000,77469000,2889749000
2011-12-31,USD,3639010000,None,None,None,None,302232000,131904000,-375736000,-200793000,None,3589845000,1763569000,None,None,None,None,4660702000,4660702000,None,None,None,None,-2383132000,None,192378000,8975898000,-16526000,2789059000
2012-12-31,USD,3195000000,None,None,None,None,278000000,397000000,197986000,-350000000,None,-11846000000,563000000,None,None,None,None,2358589000,2358589000,None,None,None,None,-667000000,None,209000000,-8080083000,7909000,2574000000
2013-12-31,USD,3105000000,None,None,None,None,345000000,190000000,-315299000,-343000000,None,-254000000,-2544000000,None,None,None,None,1734707000,1734707000,None,None,None,None,-582000000,None,252000000,309112000,2420000,3057000000
2014-12-31,USD,12818000000,None,None,None,None,1050000000,557000000,-2578000000,143000000,None,-1823000000,-3025000000,None,None,None,None,6382000000,6382000000,None,None,None,None,-5349000000,None,360000000,7914000000,-56000000,12059000000
2015-12-31,USD,21250000000,None,None,None,None,1098000000,747000000,-1397000000,-855000000,None,-12475000000,-5884000000,None,None,None,None,1874000000,1874000000,None,None,None,None,-10002000000,None,382000000,2824000000,-67000000,18106000000
2016-12-31,USD,17047000000,None,None,None,None,1158000000,748000000,1192000000,-488000000,None,-11985000000,-9725000000,None,None,None,None,2455000000,2455000000,None,None,None,None,-11001000000,None,380000000,-4622000000,41000000,13488000000
2017-12-31,USD,11898000000,None,None,None,None,1286000000,590000000,754000000,-253000000,None,-16069000000,3393000000,None,None,None,None,2731000000,2731000000,None,None,None,None,-954000000,None,638000000,-641000000,137000000,4644000000
2018-12-31,USD,8400000000,None,None,None,None,1429000000,924000000,480000000,-310000000,None,14355000000,-12318000000,None,None,None,None,2971000000,2971000000,None,None,None,None,-2900000000,None,845000000,10352000000,-85000000,5460000000
2019-12-31,USD,9144000000,None,None,None,None,1404000000,825000000,-218000000,-95000000,None,-7817000000,-7634000000,None,None,None,None,3222000000,3222000000,None,None,None,None,-1749000000,None,636000000,-6307000000,None,5364000000
2020-12-31,USD,8168000000,None,None,None,None,1480000000,650000000,-1171000000,-195000000,None,-14615000000,770000000,None,None,None,None,3449000000,3449000000,None,None,None,None,-1583000000,None,643000000,-5677000000,None,89000000
2021-12-31,USD,11384000000,None,None,None,None,2050000000,579000000,313000000,11000000,None,-3131000000,-8877000000,None,None,None,None,3605000000,3605000000,None,None,None,None,-546000000,None,635000000,-624000000,None,6201000000
2022-12-31,USD,9072000000,None,None,None,None,2103000000,728000000,-406000000,-310000000,None,-2466000000,-6469000000,None,None,None,None,3709000000,3709000000,None,None,None,None,-1396000000,None,637000000,137000000,None,4566000000
2023-12-31,USD,8006000000,None,None,None,None,2693000000,585000000,None,-842000000,None,-2265000000,-5125000000,None,None,None,None,3809000000,3809000000,None,None,None,None,-1000000000,None,766000000,None,None,5665000000
2024-12-31,USD,10828000000,None,None,None,None,2767000000,523000000,None,-426000000,None,-3449000000,-3433000000,None,None,None,None,3918000000,3918000000,None,None,None,None,-1150000000,None,835000000,None,None,480000000
2025-12-31,USD,10019000000,None,None,None,None,2760000000,563000000,None,-1036000000,None,-4793000000,-7745000000,None,None,None,None,4003000000,4003000000,None,None,None,None,-1922000000,None,894000000,None,None,8510000000
