fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-16,0.29,0.3,-0.01,-3.3333,pre-market
1996-06-30,1996-07-17,0.21,0.17,0.04,23.5294,pre-market
1996-09-30,1996-10-15,0.25,0.21,0.04,19.0476,pre-market
1996-12-31,1997-01-22,0.2,0.2,0,0,pre-market
1997-03-31,1997-04-15,0.09,0.1,-0.01,-10,pre-market
1997-06-30,1997-07-16,0.19,0.13,0.06,46.1538,pre-market
1997-09-30,1997-10-14,0.22,0.21,0.01,4.7619,pre-market
1997-12-31,1998-01-21,0.22,0.2,0.02,10,pre-market
1998-03-31,1998-04-14,0.18,0.18,0,0,pre-market
1998-06-30,1998-07-14,0.14,0.1,0.04,40,pre-market
1998-09-30,1998-10-13,0.23,0.18,0.05,27.7778,pre-market
1998-12-31,1999-01-20,0.16,0.12,0.04,33.3333,pre-market
1999-03-31,1999-04-13,0.21,0.14,0.07,50,pre-market
1999-06-30,1999-07-14,0.33,0.29,0.04,13.7931,pre-market
1999-09-30,1999-10-12,0.48,0.39,0.09,23.0769,pre-market
1999-12-31,2000-01-19,0.33,0.37,-0.04,-10.8108,pre-market
2000-03-31,2000-04-18,0.43,0.38,0.05,13.1579,pre-market
2000-06-30,2000-07-18,0.51,0.48,0.03,6.25,pre-market
2000-09-30,2000-10-19,0.36,0.35,0.01,2.8571,pre-market
2000-12-31,2001-01-24,0.35,0.32,0.03,9.375,pre-market
2001-03-31,2001-04-17,0.24,0.25,-0.01,-4,pre-market
2001-06-30,2001-07-24,0.29,0.28,0.01,3.5714,pre-market
2001-09-30,2001-10-23,0.17,0.17,0,0,pre-market
2001-12-31,2002-01-23,0.01,None,0,None,pre-market
2002-03-31,2002-04-24,0.11,0.06,0.05,83.3333,pre-market
2002-06-30,2002-07-23,0.15,0.11,0.04,36.3636,pre-market
2002-09-30,2002-10-22,0.08,0.06,0.02,33.3333,pre-market
2002-12-31,2003-01-22,0.16,0.11,0.05,45.4545,pre-market
2003-03-31,2003-04-25,0.08,0.07,0.01,14.2857,pre-market
2003-06-30,2003-07-25,0.16,0.11,0.05,45.4545,pre-market
2003-09-30,2003-10-24,0.26,0.21,0.05,23.8095,pre-market
2003-12-31,2004-01-23,0.19,0.2,-0.01,-5,pre-market
2004-03-31,2004-04-23,0.24,0.21,0.03,14.2857,pre-market
2004-06-30,2004-07-23,0.66,0.43,0.23,53.4884,pre-market
2004-09-30,2004-10-22,0.64,0.54,0.1,18.5185,pre-market
2004-12-31,2005-01-21,0.42,0.44,-0.02,-4.5455,pre-market
2005-03-31,2005-04-21,0.41,0.45,-0.04,-8.8889,pre-market
2005-06-30,2005-07-21,0.53,0.47,0.06,12.766,pre-market
2005-09-30,2005-10-21,0.37,0.38,-0.01,-2.6316,pre-market
2005-12-31,2006-02-03,0.37,0.25,0.12,48,pre-market
2006-03-31,2006-04-26,0.26,0.33,-0.07,-21.2121,pre-market
2006-06-30,2006-07-25,0.46,0.39,0.07,17.9487,pre-market
2006-09-30,2006-10-25,0.31,0.36,-0.05,-13.8889,pre-market
2006-12-31,2007-02-09,0.38,0.29,0.09,31.0345,pre-market
2007-03-31,2007-05-04,0.08,0.13,-0.05,-38.4615,pre-market
2007-06-30,2007-08-03,0.19,0.16,0.03,18.75,pre-market
2007-09-30,2007-10-31,0.22,0.2,0.02,10,pre-market
2007-12-31,2008-02-08,0.17,0.14,0.03,21.4286,pre-market
2008-03-31,2008-05-02,-0.09,-0.08,-0.01,-12.5,pre-market
2008-06-30,2008-08-05,0.01,-0.08,0.09,112.5,pre-market
2008-09-30,2008-10-31,0.5233,-0.02,0.5433,2716.5,pre-market
2008-12-31,2009-02-06,-0.39,-0.23,-0.16,-69.5652,pre-market
2009-03-31,2009-05-05,-0.27,-0.31,0.04,12.9032,pre-market
2009-06-30,2009-07-31,-0.23,-0.27,0.04,14.8148,pre-market
2009-09-30,2009-10-30,-0.1,-0.19,0.09,47.3684,pre-market
2009-12-31,2010-02-05,-0.21,-0.15,-0.06,-40,pre-market
2010-03-31,2010-04-29,-0.03,-0.1,0.07,70,pre-market
2010-06-30,2010-07-30,0.2,0.11,0.09,81.8182,pre-market
2010-09-30,2010-10-29,0.25,0.09,0.16,177.7778,pre-market
2010-12-31,2011-02-04,0.1,0.06,0.04,66.6667,pre-market
2011-03-31,2011-04-29,0.1832,0.12,0.0632,52.6667,pre-market
2011-06-30,2011-07-29,0.06,0.08,-0.02,-25,pre-market
2011-09-30,2011-10-28,0.12,0.11,0.01,9.0909,pre-market
2011-12-31,2012-02-03,0.14,0.07,0.07,100,pre-market
2012-03-31,2012-04-27,0.02,None,0,None,pre-market
2012-06-30,2012-07-27,0.09,0.1,-0.01,-10,pre-market
2012-09-30,2012-10-26,0.22,0.18,0.04,22.2222,pre-market
2012-12-31,2013-01-25,0.26,0.2,0.06,30,pre-market
2013-03-31,2013-04-26,0.26,0.22,0.04,18.1818,pre-market
2013-06-30,2013-07-26,0.35,0.3,0.05,16.6667,pre-market
2013-09-30,2013-10-25,0.27,0.22,0.05,22.7273,pre-market
2013-12-31,2014-01-31,0.27,0.28,-0.01,-3.5714,pre-market
2014-03-31,2014-04-25,0.26,0.24,0.02,8.3333,pre-market
2014-06-30,2014-08-01,0.4,0.35,0.05,14.2857,pre-market
2014-09-30,2014-10-31,0.33,0.29,0.04,13.7931,pre-market
2014-12-31,2015-01-30,0.27,0.29,-0.02,-6.8966,pre-market
2015-03-31,2015-05-01,0.19,0.25,-0.06,-24,pre-market
2015-06-30,2015-07-31,0.26,0.2,0.06,30,pre-market
2015-09-30,2015-10-30,0.35,0.27,0.08,29.6296,pre-market
2015-12-31,2016-02-05,0.24,0.24,0,0,pre-market
2016-03-31,2016-05-06,0.24,0.2,0.04,20,pre-market
2016-06-30,2016-08-05,0.17,0.19,-0.02,-10.5263,pre-market
2016-09-30,2016-10-28,0.23,0.22,0.01,4.5455,pre-market
2016-12-31,2017-02-03,0.14,0.15,-0.01,-6.6667,pre-market
2017-03-31,2017-04-28,0.22,0.19,0.03,15.7895,pre-market
2017-06-30,2017-07-28,0.28,0.27,0.01,3.7037,pre-market
