fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,1609000000,None,None,None,None,1283000000,874000000,None,-315000000,None,-899000000,-1571000000,None,None,None,None,538000000,538000000,None,None,None,None,-672000000,None,-119000000,None,None,453000000
2007-12-31,USD,633000000,None,None,None,None,974000000,880000000,None,-47000000,None,826000000,-1588000000,None,None,None,None,531000000,531000000,None,None,None,None,-473000000,None,41000000,None,None,790000000
2008-12-31,USD,-1334000000,None,None,None,None,659000000,608000000,None,222000000,None,5458000000,-1944000000,None,None,None,None,507000000,507000000,None,None,None,None,None,None,47000000,None,None,-1242000000
2009-12-31,USD,-162000000,None,None,None,None,538000000,239000000,None,251000000,None,263000000,-526000000,None,None,None,None,127000000,127000000,None,None,None,None,-2000000,None,26000000,None,None,-568000000
2010-12-31,USD,744000000,None,None,None,None,503000000,286000000,-67000000,-30000000,None,143000000,-1289000000,None,None,None,None,608000000,608000000,None,None,None,None,0,None,24000000,-402000000,None,1283000000
2011-12-31,USD,291000000,None,None,None,None,480000000,241000000,None,-46000000,None,122000000,-927000000,None,None,None,None,323000000,323000000,None,None,None,None,-37000000,None,25000000,None,None,331000000
2012-12-31,USD,581000000,None,None,None,None,456000000,256000000,-33000000,-54000000,None,-192000000,-444000000,None,None,None,None,334000000,334000000,None,None,None,None,112000000,None,37000000,-55000000,None,384000000
2013-12-31,USD,1004000000,None,None,None,None,472000000,261000000,-27000000,-13000000,None,-1829000000,762000000,None,None,None,None,481000000,481000000,None,None,None,None,1882000000,None,42000000,-63000000,None,563000000
2014-12-31,USD,1088000000,None,None,None,None,500000000,354000000,29000000,-66000000,None,361000000,-704000000,None,None,None,None,607000000,607000000,None,None,None,None,-203000000,None,40000000,745000000,None,1826000000
2015-12-31,USD,1064000000,None,None,None,None,479000000,479000000,17000000,10000000,None,-487000000,-1145000000,None,None,None,None,663000000,663000000,None,None,None,None,-518000000,None,31000000,-568000000,None,506000000
2016-12-31,USD,735000000,None,None,None,None,565000000,520000000,-54000000,61000000,None,2559000000,-3630000000,None,None,None,None,954000000,954000000,None,None,None,None,-2003000000,None,60000000,-336000000,None,238000000
2017-12-31,USD,1201000000,None,None,None,None,521000000,419000000,-35000000,-39000000,None,367000000,-1420000000,None,None,None,None,941000000,941000000,None,None,None,None,128000000,None,40000000,148000000,None,582000000
2018-12-31,USD,1112000000,None,None,None,None,486000000,427000000,62000000,-14000000,None,-440000000,-1162000000,None,None,None,None,995000000,995000000,None,None,None,None,-366000000,None,42000000,-490000000,None,748000000
2019-12-31,USD,966000000,None,None,None,None,1206000000,384000000,13000000,-23000000,None,187000000,-1348000000,None,None,None,None,1013000000,1013000000,None,None,None,None,-60000000,None,30000000,-195000000,None,-76000000
2020-12-31,USD,1529000000,None,None,None,None,757000000,706000000,-141000000,-25000000,None,185000000,-1358000000,None,None,None,None,381000000,381000000,None,None,None,None,33000000,None,30000000,356000000,None,797000000
2021-12-31,USD,3159000000,None,None,None,None,577000000,590000000,-57000000,-77000000,None,-325000000,-1330000000,None,None,None,None,884000000,884000000,None,None,None,None,-100000000,None,30000000,1504000000,None,2607000000
2022-12-31,USD,2832000000,None,None,None,None,480000000,763000000,149000000,-37000000,None,-759000000,-2491000000,None,None,None,None,1617000000,1617000000,None,None,None,None,-543000000,None,33000000,-418000000,None,1880000000
2023-12-31,USD,1433000000,None,None,None,None,500000000,680000000,None,-13000000,None,-508000000,-1342000000,None,None,None,None,1216000000,1216000000,None,None,None,None,-131000000,None,36000000,None,None,839000000
2024-12-31,USD,1008000000,None,None,None,None,502000000,667000000,None,-55000000,None,-636000000,-852000000,None,None,None,None,684000000,684000000,None,None,None,None,-154000000,None,43000000,None,None,396000000
2025-12-31,USD,562000000,None,None,None,None,509000000,474000000,None,0,None,-475000000,-290000000,None,None,None,None,606000000,606000000,None,None,None,None,-160000000,None,43000000,None,None,324000000
