fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,1206000000,5783000000,4577000000,4577000000,-379000000,300000000,17000000,1585000000,None,None,None,171000000,None,None,None,338000000,-394000000,-153000000,None,0,None,-369000000,-31000000,-211000000
2006-03-31,USD,1022000000,4452000000,3430000000,3430000000,339000000,291000000,16000000,683000000,None,None,None,152000000,None,None,None,315000000,-492000000,88000000,None,0,None,340000000,655000000,-580000000
2006-06-30,USD,1124000000,4867000000,3743000000,3743000000,471000000,224000000,15000000,653000000,None,None,None,152000000,None,None,None,313000000,382000000,82000000,None,0,None,489000000,802000000,314000000
2006-09-30,USD,977000000,4554000000,3577000000,3577000000,319000000,232000000,23000000,658000000,None,None,None,149000000,None,None,None,314000000,274000000,89000000,None,0,None,338000000,652000000,211000000
2006-12-31,USD,1104000000,5655000000,4551000000,4551000000,769000000,501000000,15000000,335000000,None,None,None,151000000,None,None,None,341000000,669000000,213000000,None,0,None,708000000,1049000000,508000000
2007-03-31,USD,493000000,2665000000,2172000000,2172000000,-39000000,189000000,16000000,532000000,None,None,None,131000000,None,None,None,289000000,-13000000,3000000,None,0,None,-36000000,253000000,755000000
2007-06-30,USD,834000000,4334000000,3500000000,3500000000,166000000,199000000,18000000,668000000,None,None,None,179000000,None,None,None,228000000,55000000,18000000,None,0,None,168000000,396000000,32000000
2007-09-30,USD,570000000,2797000000,2227000000,2227000000,53000000,357000000,18000000,517000000,None,None,None,143000000,None,None,None,236000000,115000000,41000000,None,0,None,69000000,305000000,101000000
2007-12-31,USD,770000000,3937000000,3167000000,3167000000,9000000,181000000,19000000,761000000,None,None,None,133000000,None,None,None,221000000,-98000000,-54000000,None,0,None,106000000,327000000,-98000000
2008-03-31,USD,320000000,2042000000,1722000000,1722000000,-258000000,177000000,17000000,578000000,None,None,None,108000000,None,None,None,211000000,-366000000,-137000000,None,0,None,-272000000,-61000000,-148000000
2008-06-30,USD,343000000,2174000000,1831000000,1831000000,-406000000,152000000,18000000,749000000,None,None,None,140000000,None,None,None,153000000,-421000000,-214000000,None,0,None,-334000000,-181000000,-96000000
2008-09-30,USD,329000000,2107000000,1778000000,1778000000,-356000000,135000000,14000000,685000000,None,None,None,136000000,None,None,None,152000000,-421000000,-221000000,None,0,None,-290000000,-138000000,280000000
2008-12-31,USD,44000000,1695000000,1651000000,1651000000,-1539000000,176000000,15000000,1583000000,None,None,None,130000000,None,None,None,143000000,-1491000000,-314000000,None,0,None,-1403000000,-1260000000,-1212000000
2009-03-31,USD,146000000,1275000000,1129000000,1129000000,-330000000,124000000,13000000,476000000,None,None,None,115000000,None,None,None,126000000,-442000000,-176000000,None,0,None,-327000000,-201000000,-264000000
2009-06-30,USD,177000000,1391000000,1214000000,1214000000,-62000000,100000000,15000000,239000000,None,None,None,114000000,None,None,None,129000000,-590000000,-208000000,None,0,None,-34000000,95000000,-382000000
2009-09-30,USD,270000000,1407000000,1137000000,1137000000,123000000,95000000,10000000,147000000,None,None,None,115000000,None,None,None,149000000,30000000,35000000,None,0,None,145000000,294000000,-5000000
2009-12-31,USD,250000000,1455000000,1205000000,1205000000,-178000000,29000000,13000000,428000000,None,None,None,90000000,None,None,None,127000000,-282000000,-101000000,None,0,None,-192000000,-65000000,-175000000
2010-03-31,USD,187000000,1419000000,1232000000,1232000000,84000000,98000000,8000000,103000000,None,None,None,106000000,None,None,None,126000000,20000000,38000000,None,0,None,126000000,252000000,-20000000
2010-06-30,USD,327000000,1641000000,1314000000,1314000000,155000000,97000000,8000000,172000000,None,None,None,155000000,None,None,None,126000000,21000000,7000000,None,0,None,167000000,293000000,14000000
2010-09-30,USD,321000000,1514000000,1193000000,1193000000,160000000,101000000,8000000,161000000,None,None,None,95000000,None,None,None,124000000,91000000,-1025000000,None,0,None,179000000,303000000,1116000000
2010-12-31,USD,-25000000,1664000000,1689000000,1689000000,53000000,227000000,10000000,-78000000,None,None,None,125000000,None,None,None,127000000,-36000000,-207000000,None,0,None,89000000,216000000,171000000
2011-03-31,USD,245000000,1422000000,1177000000,1177000000,236000000,179000000,7000000,9000000,None,None,None,93000000,None,None,None,123000000,156000000,57000000,None,99000000,None,247000000,370000000,99000000
2011-06-30,USD,267000000,1610000000,1343000000,1343000000,127000000,145000000,7000000,140000000,None,None,None,117000000,None,9000000,None,120000000,19000000,-4000000,None,23000000,None,136000000,256000000,10000000
2011-09-30,USD,286000000,1569000000,1283000000,1283000000,100000000,135000000,7000000,186000000,None,None,None,86000000,None,15000000,None,120000000,29000000,-104000000,None,133000000,None,115000000,235000000,157000000
2011-12-31,USD,298000000,1615000000,1317000000,1317000000,131000000,149000000,9000000,167000000,None,None,None,88000000,None,None,None,117000000,55000000,-10000000,None,0,None,143000000,260000000,65000000
2012-03-31,USD,204000000,1494000000,1290000000,1290000000,101000000,108000000,7000000,103000000,None,None,None,87000000,None,None,None,113000000,26000000,-15000000,None,0,None,113000000,226000000,41000000
2012-06-30,USD,277000000,1793000000,1516000000,1516000000,176000000,95000000,8000000,101000000,None,None,None,86000000,None,None,None,113000000,101000000,17000000,None,0,None,187000000,300000000,84000000
2012-09-30,USD,348000000,1772000000,1424000000,1424000000,202000000,107000000,8000000,146000000,None,None,None,87000000,None,None,None,112000000,130000000,13000000,None,0,None,217000000,329000000,117000000
2012-12-31,USD,420000000,2000000000,1580000000,1580000000,256000000,126000000,9000000,164000000,None,None,None,88000000,None,None,None,118000000,182000000,40000000,None,0,None,270000000,388000000,143000000
2013-03-31,USD,418000000,1951000000,1533000000,1533000000,256000000,118000000,7000000,162000000,None,None,None,82000000,None,11000000,None,112000000,185000000,41000000,None,226000000,None,267000000,379000000,144000000
2013-06-30,USD,421000000,1874000000,1453000000,1453000000,293000000,96000000,8000000,128000000,None,None,None,80000000,None,10000000,None,111000000,240000000,42000000,None,198000000,None,301000000,412000000,198000000
2013-09-30,USD,378000000,1857000000,1479000000,1479000000,243000000,98000000,8000000,135000000,None,None,None,94000000,None,21000000,None,120000000,203000000,36000000,None,167000000,None,264000000,384000000,167000000
2013-12-31,USD,472000000,2256000000,1784000000,1784000000,-97000000,117000000,10000000,569000000,None,None,None,113000000,None,16000000,None,129000000,-194000000,-248000000,None,-28000000,None,-81000000,48000000,54000000
2014-03-31,USD,375000000,1736000000,1361000000,1361000000,308000000,88000000,7000000,67000000,None,None,None,83000000,None,9000000,None,126000000,250000000,56000000,None,194000000,None,317000000,443000000,194000000
2014-06-30,USD,465000000,1964000000,1499000000,1499000000,400000000,88000000,7000000,65000000,None,None,None,83000000,None,11000000,None,126000000,328000000,59000000,None,269000000,None,411000000,537000000,291000000
2014-09-30,USD,411000000,1915000000,1504000000,1504000000,318000000,73000000,5000000,93000000,None,None,None,88000000,None,7000000,None,123000000,237000000,39000000,None,198000000,None,325000000,448000000,1164000000
2014-12-31,USD,389000000,1788000000,1399000000,1399000000,294000000,89000000,8000000,95000000,None,None,None,90000000,None,10000000,None,125000000,214000000,37000000,None,167000000,None,304000000,429000000,177000000
2015-03-31,USD,342000000,1727000000,1385000000,1385000000,200000000,74000000,5000000,142000000,None,None,None,83000000,None,3000000,None,123000000,120000000,19000000,None,101000000,None,203000000,326000000,101000000
2015-06-30,USD,288000000,1345000000,1057000000,1057000000,200000000,63000000,5000000,88000000,None,None,None,85000000,None,2000000,None,118000000,157000000,13000000,None,144000000,None,209000000,327000000,144000000
2015-09-30,USD,282000000,1355000000,1073000000,1073000000,166000000,55000000,4000000,116000000,None,None,None,87000000,None,4000000,None,118000000,175000000,-16000000,None,191000000,None,175000000,293000000,191000000
2015-12-31,USD,344000000,1734000000,1390000000,1390000000,217000000,84000000,7000000,127000000,None,None,None,88000000,None,-78000000,None,120000000,51000000,-19000000,None,70000000,None,139000000,259000000,70000000
2016-03-31,USD,302000000,1405000000,1103000000,1103000000,139000000,79000000,5000000,163000000,None,None,None,95000000,None,12000000,None,142000000,101000000,20000000,None,121000000,None,167000000,309000000,81000000
2016-06-30,USD,384000000,1655000000,1271000000,1271000000,248000000,94000000,4000000,136000000,None,None,None,114000000,None,10000000,None,147000000,161000000,31000000,None,130000000,None,275000000,422000000,168000000
2016-09-30,USD,381000000,1709000000,1328000000,1328000000,261000000,80000000,5000000,120000000,None,None,None,114000000,None,15000000,None,139000000,184000000,22000000,None,162000000,None,298000000,437000000,227000000
2016-12-31,USD,331000000,1596000000,1265000000,1265000000,185000000,84000000,5000000,146000000,None,None,None,108000000,None,28000000,None,137000000,87000000,25000000,None,2000000,None,195000000,332000000,551000000
2017-03-31,USD,421000000,1693000000,1272000000,1272000000,293000000,87000000,4000000,128000000,None,None,None,99000000,None,9000000,None,133000000,181000000,24000000,None,157000000,None,280000000,413000000,157000000
2017-06-30,USD,472000000,1808000000,1336000000,1336000000,157000000,76000000,4000000,315000000,None,None,None,100000000,None,9000000,None,129000000,58000000,34000000,None,24000000,None,158000000,287000000,24000000
2017-09-30,USD,498000000,1872000000,1374000000,1374000000,205000000,75000000,4000000,293000000,None,None,None,98000000,None,11000000,None,132000000,103000000,-27000000,None,130000000,None,201000000,333000000,130000000
2017-12-31,USD,507000000,1823000000,1316000000,1316000000,476000000,72000000,2000000,31000000,None,None,None,96000000,None,11000000,None,127000000,374000000,103000000,None,271000000,None,470000000,597000000,271000000
2018-03-31,USD,517000000,1865000000,1348000000,1348000000,404000000,78000000,2000000,113000000,None,None,None,93000000,None,12000000,None,120000000,299000000,30000000,None,539000000,None,392000000,512000000,269000000
2018-06-30,USD,618000000,2065000000,1447000000,1447000000,476000000,80000000,2000000,142000000,None,None,None,92000000,None,11000000,None,119000000,382000000,65000000,None,644000000,None,474000000,593000000,317000000
2018-09-30,USD,458000000,1910000000,1452000000,1452000000,337000000,78000000,2000000,121000000,None,None,None,93000000,None,13000000,None,122000000,240000000,-15000000,None,428000000,None,333000000,455000000,255000000
2018-12-31,USD,291000000,1636000000,1345000000,1345000000,177000000,82000000,2000000,114000000,None,None,None,97000000,None,24000000,None,125000000,-114000000,-21000000,None,-863000000,None,-17000000,108000000,-93000000
2019-03-31,USD,321000000,1643000000,1322000000,1322000000,174000000,89000000,1000000,147000000,None,-97000000,85000000,107000000,None,10000000,None,123000000,-393000000,-104000000,None,187000000,None,-286000000,-163000000,-289000000
2019-06-30,USD,302000000,1692000000,1390000000,1390000000,186000000,80000000,2000000,116000000,None,-85000000,6000000,91000000,None,6000000,None,124000000,91000000,-37000000,None,138000000,None,182000000,306000000,128000000
2019-09-30,USD,272000000,1671000000,1399000000,1399000000,202000000,85000000,1000000,70000000,None,-85000000,6000000,91000000,None,6000000,None,135000000,102000000,3000000,None,114000000,None,193000000,328000000,99000000
2019-12-31,USD,247000000,1548000000,1301000000,1301000000,89000000,94000000,2000000,158000000,None,-81000000,8000000,89000000,None,8000000,None,128000000,-13000000,1000000,None,-515000000,None,76000000,204000000,-14000000
2020-03-31,USD,346000000,1728000000,1382000000,1382000000,240000000,74000000,1000000,106000000,None,-84000000,1000000,85000000,None,1000000,None,123000000,147000000,-3000000,None,150000000,None,232000000,355000000,150000000
2020-06-30,USD,348000000,1631000000,1283000000,1283000000,243000000,84000000,2000000,105000000,None,-101000000,2000000,103000000,None,2000000,None,117000000,132000000,60000000,None,72000000,None,235000000,352000000,72000000
2020-09-30,USD,720000000,2110000000,1390000000,1390000000,510000000,96000000,1000000,210000000,None,-109000000,86000000,111000000,None,2000000,None,115000000,392000000,109000000,None,283000000,None,503000000,618000000,283000000
2020-12-31,USD,671000000,2063000000,1392000000,1392000000,717000000,93000000,1000000,-46000000,None,-144000000,86000000,144000000,None,None,None,117000000,311000000,19000000,None,292000000,None,455000000,572000000,292000000
2021-03-31,USD,1076000000,2506000000,1430000000,1430000000,956000000,90000000,1000000,120000000,None,-78000000,1000000,79000000,None,1000000,None,118000000,870000000,189000000,None,681000000,None,949000000,1067000000,681000000
2021-06-30,USD,1561000000,3144000000,1583000000,1583000000,1429000000,95000000,1000000,132000000,None,-76000000,2000000,78000000,None,2000000,None,120000000,1352000000,324000000,None,1028000000,None,1430000000,1550000000,1028000000
2021-09-30,USD,756000000,2345000000,1589000000,1589000000,649000000,98000000,1000000,107000000,None,-78000000,1000000,79000000,None,1000000,None,118000000,566000000,84000000,None,482000000,None,645000000,763000000,482000000
2021-12-31,USD,705000000,2206000000,1501000000,1501000000,609000000,113000000,2000000,96000000,None,-76000000,76000000,77000000,None,1000000,None,121000000,528000000,112000000,None,416000000,None,605000000,726000000,416000000
2022-03-31,USD,1465000000,3112000000,1647000000,1647000000,1344000000,92000000,1000000,121000000,None,-73000000,73000000,73000000,None,-276000000,None,122000000,980000000,209000000,None,771000000,None,1053000000,1175000000,771000000
2022-06-30,USD,1184000000,2973000000,1789000000,1789000000,1047000000,102000000,2000000,137000000,None,-64000000,1000000,65000000,None,None,None,119000000,972000000,184000000,None,788000000,None,1037000000,1156000000,788000000
2022-09-30,USD,582000000,2276000000,1694000000,1694000000,457000000,100000000,1000000,125000000,None,-58000000,9000000,67000000,None,None,None,119000000,387000000,77000000,None,310000000,None,454000000,573000000,310000000
2022-12-31,USD,389000000,1823000000,1434000000,1434000000,232000000,104000000,2000000,157000000,None,-50000000,50000000,66000000,None,None,None,120000000,-34000000,-45000000,None,11000000,None,32000000,152000000,11000000
2023-03-31,USD,369000000,1881000000,1512000000,1512000000,236000000,101000000,2000000,133000000,None,-54000000,54000000,66000000,None,None,None,126000000,173000000,22000000,None,151000000,None,239000000,365000000,151000000
2023-06-30,USD,469000000,1997000000,1528000000,1528000000,319000000,108000000,1000000,150000000,None,-52000000,18000000,70000000,None,None,None,126000000,255000000,25000000,None,230000000,None,325000000,451000000,230000000
2023-09-30,USD,502000000,2022000000,1520000000,1520000000,353000000,107000000,2000000,149000000,None,-48000000,48000000,72000000,None,None,None,122000000,293000000,54000000,None,239000000,None,365000000,487000000,239000000
2023-12-31,USD,342000000,1774000000,1432000000,1432000000,278000000,115000000,2000000,64000000,None,-50000000,22000000,72000000,None,None,None,126000000,216000000,-3000000,None,219000000,None,288000000,414000000,219000000
2024-03-31,USD,355000000,1796000000,1441000000,1441000000,196000000,120000000,1000000,159000000,None,-51000000,16000000,67000000,None,None,None,125000000,134000000,20000000,None,114000000,None,201000000,326000000,114000000
2024-06-30,USD,404000000,1939000000,1535000000,1535000000,270000000,116000000,3000000,134000000,None,-54000000,13000000,67000000,None,None,None,126000000,206000000,33000000,None,173000000,None,273000000,399000000,173000000
2024-09-30,USD,250000000,1681000000,1431000000,1431000000,78000000,122000000,1000000,172000000,None,-55000000,14000000,69000000,None,None,None,125000000,13000000,-15000000,None,28000000,None,82000000,207000000,28000000
2024-12-31,USD,304000000,1708000000,1404000000,1404000000,141000000,122000000,2000000,163000000,None,-56000000,10000000,66000000,None,None,None,126000000,74000000,-7000000,None,81000000,None,140000000,266000000,81000000
2025-03-31,USD,335000000,1763000000,1428000000,1428000000,179000000,119000000,1000000,156000000,None,-61000000,5000000,66000000,None,None,None,125000000,99000000,16000000,None,83000000,None,165000000,290000000,83000000
