fiscalDateEnding,reportedEPS
1996-12-31,0.95
1997-12-31,0.72
1998-12-31,0.71
1999-12-31,1.35
2000-12-31,1.65
2001-12-31,0.71
2002-12-31,0.5
2003-12-31,0.69
2004-12-31,1.96
2005-12-31,1.68
2006-12-31,1.41
2007-12-31,0.66
2008-12-31,0.0533
2009-12-31,-0.81
2010-12-31,0.52
2011-12-31,0.5032
2012-12-31,0.59
2013-12-31,1.15
2014-12-31,1.26
2015-12-31,1.04
2016-12-31,0.78
2017-12-31,1.15
2018-12-31,1.18
2019-12-31,0.38
2020-12-31,1.29
2021-12-31,3.37
2022-12-31,3.03
2023-12-31,1.02
2024-12-31,0.53
2025-12-31,0.2
2026-03-31,0
