fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-03-31,None,-689126,1231277,1920403,1920403,-2706498,2105549,None,2017372,None,None,None,None,None,None,None,-74063,-3290283,None,None,None,None,-2632434,-2706497,-3287208
2005-06-30,None,436895,2791755,2354860,2354860,-1356622,1773114,None,1793517,None,None,None,None,None,None,None,607531,None,None,None,None,None,-1356622,-749091,-1901887
2005-09-30,None,3823349,18532313,14708964,14708964,1417374,2234832,None,2405975,None,None,None,None,None,None,None,764467,None,None,None,None,None,1417374,2181841,925576
2005-12-31,None,2580461,9877262,7296801,7296801,51516,2406590,None,2528945,None,None,None,None,None,None,None,695841,None,None,None,None,None,51516,747357,-564951
2006-06-30,None,126472,1035876,909404,909404,-1151004,2658651,None,1277476,None,None,None,None,None,None,None,108009,-1151088,None,None,None,None,-1151004,-1042995,-1151088
2006-09-30,None,3045645,14299068,11253423,11253423,795107,None,None,2250538,None,None,None,None,None,None,None,179392,None,None,None,None,None,795107,974499,806432
2006-12-31,None,3288924,11018013,7729089,7729089,391929,None,None,2896995,None,None,None,None,None,None,None,134005,370824,-2453576,None,None,None,391929,525934,2824400
2007-06-30,None,339352,2446100,2106748,2106748,-847027,None,None,1186379,None,None,None,None,None,None,None,62197,-852316,None,None,None,None,-847027,-784830,-852316
2007-09-30,None,3192830,16107967,12915137,12915137,1073784,None,None,2119046,None,None,None,None,None,None,None,61989,None,None,None,None,None,1073784,1135773,1054123
2007-12-31,None,3746554,13783645,10037091,10037091,820879,None,None,2925675,None,None,None,None,None,None,None,75950,766931,None,None,None,None,849558,925508,766931
2008-06-30,None,202649,1770346,1567697,1567697,-1042245,None,None,1244894,None,None,None,None,None,None,None,101161,-1049561,None,None,None,None,-1042245,-941084,-1049561
2008-09-30,None,2020951,12616396,10595445,10595445,128354,None,None,1892597,None,None,None,None,None,None,None,103499,None,None,None,None,None,128354,231853,102670
2008-12-31,None,3771843,16611566,12839723,12839723,571453,1436477,None,3200390,None,None,None,71670,None,None,None,121604,499783,36082,None,None,None,571453,693057,463701
2009-03-31,None,-51320,782401,833721,833721,-1680370,991395,None,1629050,None,None,None,27084,None,None,None,133090,-1707454,570,None,None,None,-1680370,-1547280,-1708024
2009-06-30,None,-285622,814008,1099630,1099630,-1549769,860254,None,1264147,None,None,None,3268,None,None,None,99751,-1553037,None,None,None,None,-1549768,-1450017,-1553037
2009-09-30,None,1383604,6991372,5607768,5607768,-285293,930353,None,1668897,None,None,None,27683,None,None,None,102514,None,None,None,None,None,-285293,-182779,-312976
2009-12-31,None,2993762,11975761,8981999,8981999,288553,875864,None,2705209,None,None,None,41244,None,None,None,120682,247309,None,None,None,None,288553,409235,247309
2010-06-30,None,575893,2091627,1515734,1515734,-470824,675576,None,1046717,None,None,None,8636,None,None,None,122052,-479460,None,None,None,None,-470824,-348772,-479460
2010-09-30,None,1692676,8357672,6664996,6664996,294006,634033,None,1398670,None,None,None,2353,None,None,None,119716,291653,None,None,None,None,294006,413722,291653
2010-12-31,None,1632768,6935843,5303075,5303075,89661,628642,None,1543107,None,None,None,8992,None,None,None,98090,80669,None,None,None,None,89661,187751,80669
2011-03-31,None,343353,1780837,1437484,1437484,-511517,636781,None,854870,None,None,None,893,None,None,None,90257,-512410,None,None,None,None,-511517,-421260,-512410
2011-06-30,None,428543,1788046,1359503,1359503,-507823,555612,None,936366,None,None,None,94,None,None,None,32078,-507917,None,None,None,None,-507823,-475745,-507917
2011-09-30,None,3193483,14149564,10956081,10956081,1467790,654992,None,1725693,None,None,None,2250,None,None,None,29313,1465540,None,None,None,None,1467790,1497103,1465540
2011-12-31,None,1796159,8650557,6854398,6854398,139211,760198,None,1656948,None,None,None,5452,None,None,None,55159,133759,None,None,None,None,139211,194370,133759
2012-03-31,None,232909,1355665,1122756,1122756,-628266,566577,None,861175,None,None,None,None,None,None,None,55268,-628266,None,None,None,None,-628266,-572998,-628266
2012-06-30,None,444078,1762705,1318627,1318627,-480463,643118,None,924541,None,None,None,None,None,None,None,32775,-480463,None,None,None,None,-480463,-447688,-480463
2012-09-30,None,3470779,14376086,10905307,10905307,1443353,742708,None,2027426,None,None,None,8442,None,None,None,34076,1434911,None,None,None,None,1443353,1477429,1434911
2012-12-31,None,4022374,16617000,12594626,12594626,1428503,1123998,None,2593871,None,None,None,31433,None,None,None,24145,1397070,None,None,None,None,1428503,1452648,1397070
2013-03-31,None,131598,1681983,1550385,1550385,-821496,800501,370,953094,None,None,None,8546,None,None,None,19271,-830042,-1619459,None,None,None,-821496,-802225,789417
2013-06-30,None,301424,1413567,1112143,1112143,-866439,859771,23790,1167863,None,None,None,968,None,None,None,27318,-867407,-326341,None,None,None,-866439,-839121,-541066
2013-09-30,None,2402735,10834570,8431835,8431835,519839,950171,33212,1882896,None,None,None,8741,None,None,None,30659,511098,187147,None,None,None,519839,550498,323951
2013-12-31,None,4106882,16814794,12707912,12707912,1489054,1344634,110949,2617828,None,None,None,41102,None,None,None,54506,1447952,627278,None,None,None,1489054,1543560,820674
2014-03-31,None,295550,2316698,2021148,2021148,-863488,1230758,32599,1159038,None,None,None,2636,None,None,None,55655,-866124,-1266881,None,None,None,-991488,-935833,400757
2014-06-30,None,515891,2544959,2029068,2029068,-787578,928871,28200,1303469,None,None,None,1842,None,None,None,29331,-789420,-289891,None,None,None,-787578,-758247,-499529
2014-09-30,None,3161768,15952059,12790291,12790291,594882,1267246,45313,2566886,None,None,None,95077,None,None,None,32873,499805,178634,None,None,None,594882,627755,321171
2014-12-31,None,4051865,18086370,14034505,14034505,1680348,1258643,38290,2371517,None,None,None,137232,None,None,None,33969,1543116,509252,None,None,None,1680348,1714317,1033863
2015-03-31,None,581546,2724893,2143347,2143347,-919039,1052845,2723,1500585,None,None,None,71603,None,None,None,34081,-990642,-305294,None,None,None,-919039,-884958,-685348
2015-06-30,None,858421,3466874,2608453,2608453,-738620,1101981,32120,1597041,None,None,None,68631,None,None,None,37333,-807251,-312325,None,None,None,-738620,-701287,-494926
2015-09-30,None,4950641,21060584,16109943,16109943,1879818,1202256,69169,3070823,None,None,None,121326,None,None,None,37332,1758492,687019,None,None,None,1879818,1917150,1071473
2015-12-31,None,5600626,20667069,15066443,15066443,2184421,1431993,74130,3416205,None,None,None,110366,None,None,None,47497,2074055,67142,None,None,None,2184421,2231918,2006913
2016-03-31,None,509202,3662017,3152815,3152815,-1388467,1395720,21428,1897669,None,None,None,34815,None,None,None,49623,-1423282,-543212,None,None,None,-1366467,-1316844,-880070
2016-06-30,None,1143683,4859392,3715709,3715709,-571841,1246851,45636,1715524,None,None,None,34546,None,None,None,43795,-606387,-169314,None,None,None,-571841,-528046,-437073
2016-09-30,None,6502632,28129051,21626419,21626419,2764483,1467131,23757,3738149,None,None,None,85558,None,None,None,43795,2678925,868449,None,None,None,2764483,2808278,1810476
2016-12-31,None,5036254,16319804,11283550,11283550,2066736,1319871,33074,2969518,None,None,None,120795,None,None,None,39217,1945941,633783,None,None,None,2066736,2105953,1312158
2017-03-31,None,1153857,3610981,2457124,2457124,-1272800,1614183,2000,2426657,None,None,None,22408,None,None,None,39218,-1295208,-315845,None,None,None,-1229800,-1190582,-979363
2017-06-30,None,1079149,3939733,2860584,2860584,-787042,1359231,59000,1866191,None,None,None,21889,None,None,None,43213,-808931,-281921,None,None,None,-787042,-743829,-527010
2017-09-30,None,7737555,32802163,25064608,25064608,1305197,1672001,39182,6432358,None,None,None,98631,None,None,None,43389,1206566,422290,None,None,None,1305197,1348586,784276
2017-12-31,None,5997562,21461835,15464273,15464273,2384227,1739664,40000,3613335,None,None,None,149255,None,None,None,66623,2234972,1080142,None,None,None,2384227,2450850,1154830
2018-03-31,None,858512,2604319,1745807,1745807,-1900028,1587374,62000,2758540,None,None,None,35216,None,None,None,66743,-1935244,-675634,None,None,None,-1900028,-1833285,-1259610
2018-06-30,None,391483,1836511,1445028,1445028,-1331432,1208644,16000,1722915,None,None,None,26719,None,None,None,67571,-1358151,-324000,None,None,None,-1331432,-1263861,-1034151
2018-09-30,None,5206682,24304945,19098263,19098263,1671683,1452125,21000,3535000,None,None,None,75509,None,None,None,68210,1596174,378745,None,None,None,1671683,1739893,1217429
2018-12-31,None,5626274,19452450,13826176,13826176,1800330,1524810,27000,3825944,None,None,None,143062,None,None,None,64357,1657268,367255,None,None,None,1800330,1864687,1290013
2019-03-31,None,548760,889092,340332,340332,-1091627,1448844,36000,1640387,None,None,None,12637,None,None,None,59524,-1104264,-262520,None,None,None,-1091627,-1032103,-841744
