fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-03-31,None,-105137,None,None,None,None,-74063,6778,None,4620973,None,-7618,-612366,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3287208
2005-06-30,None,-761048,None,None,None,None,607531,35682,None,1185186,None,-37532,414871,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1901887
2005-09-30,None,354733,None,None,None,None,764467,112013,None,29959,None,-108460,1531530,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,925576
2005-12-31,None,-606090,None,None,None,None,695841,15442,None,881807,None,-21954,-705939,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-564951
2006-06-30,None,-1465689,None,None,None,None,108009,71550,None,88846,None,194615,1016162,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1151088
2006-09-30,None,1871556,None,None,None,None,179392,401940,None,-1495739,None,-370671,930762,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,806432
2006-12-31,None,-3291748,None,None,None,None,134005,10763,None,1892236,None,-84944,1270663,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2824400
2007-06-30,None,-427878,None,None,None,None,62197,31434,None,-224361,None,-31434,273483,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-852316
2007-09-30,None,-1550063,None,None,None,None,61989,138874,None,-2873048,None,-138874,2354298,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1054123
2007-12-31,None,-2882344,None,None,None,None,75950,203225,None,1923834,None,-203225,2373417,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,770090
2008-06-30,None,53613,None,None,None,None,101161,276769,None,-1529507,None,-276769,236490,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1049561
2008-09-30,None,219455,None,None,None,None,103499,124524,None,-4840977,None,-124524,423986,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,102670
2008-12-31,None,-1194831,None,None,None,None,121604,318857,None,3772192,None,-318857,2332772,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,463700
2009-03-31,None,1949573,None,None,None,None,133090,27694,None,1136205,None,-27694,-2763867,None,None,None,None,None,None,None,None,None,None,None,None,3936,None,None,-1708024
2009-06-30,None,-1478149,None,None,None,None,99751,35377,None,698890,None,-35377,1173228,None,None,None,None,None,None,None,None,None,None,None,None,3939,None,None,-1553037
2009-09-30,None,-578945,None,None,None,None,102514,3000,None,-1193726,None,-1352,1968818,None,None,None,None,None,None,None,None,None,None,None,None,3999,None,None,-312976
2009-12-31,None,152692,None,None,None,None,120682,177771,None,1544520,None,-177771,-202967,None,None,None,None,None,None,None,None,None,None,None,None,1033,None,None,247309
2010-06-30,None,671226,None,None,None,None,122052,75128,None,-19364,None,-75128,-1254943,None,None,None,None,None,None,None,None,None,None,None,None,370,None,None,-479460
2010-09-30,None,1263145,None,None,None,None,119716,0,None,-1841508,None,None,-450558,None,None,None,None,None,None,None,None,None,None,None,None,7869,None,None,291653
2010-12-31,None,249139,None,None,None,None,98090,0,None,1217474,None,-27000,-4547,None,None,None,None,None,None,None,None,None,None,None,None,4761,None,None,80669
2011-03-31,None,-1252548,None,None,None,None,90257,0,None,329369,None,None,615021,None,None,None,None,None,None,None,None,None,None,None,None,7092,None,None,-512410
2011-06-30,None,162818,None,None,None,None,32078,77301,None,39267,None,-77301,-4547,None,None,None,None,None,None,None,None,None,None,None,None,7092,None,None,-507917
2011-09-30,None,-1855289,None,None,None,None,29313,6068,None,-1242829,None,-6068,1293326,None,None,None,None,None,None,None,None,None,None,None,None,7093,None,None,None
2011-12-31,None,2832757,None,None,None,None,55159,3847,None,310485,None,-3847,-1039576,None,None,None,None,None,None,None,None,None,None,None,None,10195,None,None,None
2012-03-31,None,-1377770,None,None,None,None,55268,78000,None,-310369,None,-78000,-253750,None,None,None,None,None,None,None,None,None,None,None,None,1650,None,None,None
2012-06-30,None,79217,None,None,None,None,32775,43262,None,461386,None,-43262,None,None,None,None,None,None,None,None,None,None,None,None,None,1642,None,None,-480463
2012-09-30,None,2591249,None,None,None,None,34076,66000,None,-3810050,None,-66000,None,None,None,None,None,None,None,None,None,None,None,None,None,1639,None,None,1434911
2012-12-31,None,758191,None,None,None,None,24145,39000,None,2672169,None,-39000,None,None,None,None,None,None,None,None,None,None,None,None,None,1640,None,None,1397070
2013-03-31,None,-1746304,None,None,None,None,19271,148560,None,721480,None,-148560,None,None,None,None,None,None,None,None,None,None,None,None,None,9856,None,None,789417
2013-06-30,None,-1120168,None,None,None,None,27318,122177,None,-240923,None,-260144,-1896,None,None,None,None,None,None,None,None,None,None,None,None,2355,None,None,-541066
2013-09-30,None,-793313,None,None,None,None,30659,32002,None,-5257142,None,-32002,1563407,None,None,None,None,None,None,None,None,None,None,None,None,12420,None,None,323951
2013-12-31,None,2969328,None,None,None,None,54506,52999,None,3872671,None,-52999,-1569181,None,None,None,None,None,None,None,None,None,None,None,None,52678,None,None,820674
2014-03-31,None,-991419,None,None,None,None,55655,7499,None,-213812,None,-7574,-2936,None,None,None,None,None,None,None,None,None,None,None,None,32398,None,None,400757
2014-06-30,None,-1037701,None,None,None,None,29331,33013,None,-5701055,None,-33013,81445,None,None,None,None,None,None,None,None,None,None,None,None,32398,None,None,-499529
2014-09-30,None,-5251387,None,None,None,None,48306,0,None,-3579227,None,None,5060871,None,None,None,None,None,None,None,None,None,None,None,None,2205,None,None,321171
2014-12-31,None,3092122,None,None,None,None,52488,2586,None,7569666,None,135456,-2928491,None,None,None,None,None,None,None,None,None,None,None,None,2205,None,None,1033863
2015-03-31,None,2091018,None,None,None,None,52600,1,None,307062,None,None,-2448132,None,None,None,None,None,None,None,None,None,None,None,None,2001,None,None,-685348
2015-06-30,None,-1244628,None,None,None,None,55852,42157,None,-624621,None,-42157,1533909,None,None,None,None,None,None,None,None,None,None,None,None,2001,None,None,-494926
2015-09-30,None,-6836433,None,None,None,None,55852,87360,None,-1588899,None,-87360,7005695,None,None,None,None,None,None,None,None,None,None,None,None,2692,None,None,1071473
2015-12-31,None,6687602,None,None,None,None,66016,12599,None,5444531,None,-12599,-6887375,None,None,None,None,None,None,None,None,None,None,None,None,2692,None,None,2006913
