fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2020-03-31,USD,8375000,17988000,9613000,9613000,-710000,2538000,3016000,9085000,None,None,None,86000,None,None,None,105000,-661000,178000,None,None,None,-661000,-556000,-839000
2020-06-30,USD,8270000,19136000,10866000,10866000,-218000,2513000,2916000,8488000,None,15000,16000,1000,None,None,None,161000,192000,-7919000,None,8111000,None,193000,354000,8111000
2020-09-30,USD,15616000,25096000,9480000,9480000,6711000,1691000,3376000,8905000,None,1000,3000,2000,None,None,None,179000,6897000,357000,None,6540000,None,6899000,7078000,6540000
2020-12-31,USD,19449000,30619000,11170000,11170000,7876000,2628000,4385000,11573000,None,-325000,5000,330000,None,None,None,158000,8002000,2403000,None,5599000,None,8332000,8490000,5599000
2021-03-31,USD,14486000,24272000,9786000,9786000,1132000,3983000,5094000,13354000,None,-365000,10000,375000,None,None,None,167000,152000,50000,None,102000,None,527000,694000,102000
2021-06-30,USD,19745000,30408000,10663000,10663000,3811000,4164000,6194000,15934000,None,-424000,9000,433000,None,-111000,None,201000,3267000,597000,None,2670000,None,3700000,3901000,2670000
2021-09-30,USD,21277000,34376000,13099000,13099000,2897000,5749000,6078000,18380000,None,-429000,12000,441000,None,-381000,None,189000,2075000,655000,None,1595000,None,2516000,2705000,1420000
2021-12-31,USD,23636000,38894000,15258000,15258000,1317000,6939000,7076000,22319000,None,-474000,18000,492000,None,None,None,685000,444000,1609000,None,251000,None,936000,1621000,-1191000
2022-03-31,USD,20177000,35064000,14887000,14887000,-2357000,7549000,8025000,22534000,None,-572000,18000,590000,None,18000,None,1470000,-3303000,-1145000,None,-2158000,None,-2713000,-1243000,-2021000
2022-06-30,USD,24561000,40159000,15598000,15598000,-891000,8585000,8436000,25452000,None,-256000,391000,647000,None,137000,None,866000,-1401000,-699000,None,-702000,None,-754000,112000,-598000
2022-09-30,USD,26862000,40477000,13615000,13615000,1360000,8042000,8650000,25502000,None,935000,1584000,649000,None,1139000,None,771000,1850000,224000,None,1626000,None,2499000,3270000,1666000
2022-12-31,USD,29374000,48336000,18962000,18962000,84000,10514000,9747000,29290000,None,1939000,2626000,687000,None,4343000,None,1864000,4114000,396000,None,3718000,None,4801000,6665000,3529000
2023-03-31,USD,21038000,37088000,16050000,16050000,-12162000,12081000,9974000,33200000,None,1470000,2143000,673000,None,3795000,None,1001000,-9040000,-2233000,None,-6807000,None,-8367000,-7366000,-6807000
2023-06-30,USD,28162000,49693000,21531000,21531000,-9127000,10786000,12136000,37289000,None,792000,1201000,409000,None,2941000,None,1620000,-6595000,-2207000,None,-4388000,None,-6186000,-4566000,-4388000
2023-09-30,USD,27178000,48000000,20822000,20822000,-6420000,10351000,11171000,33598000,None,1027000,1622000,595000,None,None,None,2559000,-4185000,2271000,None,-6456000,None,-3590000,-1031000,-6456000
2023-12-31,USD,33048000,58233000,25185000,25185000,-137000,10755000,10869000,33185000,None,1054000,1448000,394000,None,None,None,2425000,4111000,-1392000,None,5503000,None,4505000,6930000,5503000
2024-03-31,USD,23013000,44860000,21847000,21847000,-10734000,11408000,9796000,33747000,None,918000,1359000,441000,None,None,None,2460000,-8993000,-2824000,None,-6169000,None,-8552000,-6092000,-6169000
2024-06-30,USD,25436000,46617000,21181000,21181000,-8527000,11694000,10001000,33963000,None,1282000,1416000,134000,None,None,None,2480000,-7186000,3248000,None,-10434000,None,-7052000,-4572000,-10434000
2024-09-30,USD,29005000,51500000,22495000,22495000,-4248000,10942000,9882000,33253000,None,1314000,1433000,119000,None,None,None,2809000,157000,-784000,None,941000,None,276000,3085000,941000
2024-12-31,USD,33652000,57476000,23824000,23824000,2986000,9069000,9723000,30666000,None,6846000,6152000,694000,None,None,None,2741000,10323000,680000,None,9643000,None,-5194000,-2453000,9643000
2025-03-31,USD,20157000,41457000,21300000,21300000,-14975000,12898000,9725000,35132000,None,217000,508000,291000,None,None,None,2884000,-11266000,136000,None,-11402000,None,-10975000,-8091000,-11402000
2025-06-30,USD,23867000,45602000,21735000,21735000,-10624000,13531000,8826000,34491000,None,141000,555000,414000,None,None,None,2988000,-6775000,-1192000,None,-5583000,None,-6361000,-3373000,-5583000
2025-09-30,USD,27551000,52293000,24742000,24742000,-9192000,16121000,8956000,36743000,None,79000,573000,494000,None,None,None,3060000,-7769000,-2291000,None,-5478000,None,-7275000,-4215000,-5478000
2025-12-31,USD,32885000,62141000,29256000,29256000,-5594000,16386000,8962000,38479000,None,1305000,580000,725000,None,None,None,3043000,-4031000,40045000,None,-44076000,None,-3306000,-263000,-44076000
