fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-25,0.08,0.08,0,0,pre-market
1996-06-30,1996-07-18,0.07,0.06,0.01,16.6667,pre-market
1996-09-30,1996-10-15,0.07,0.07,0,0,pre-market
1996-12-31,1997-01-14,0.08,0.08,0,0,pre-market
1997-03-31,1997-04-23,0.09,0.09,0,0,pre-market
1997-06-30,1997-07-15,0.09,0.09,0,0,pre-market
1997-09-30,1997-10-14,0.1,0.1,0,0,pre-market
1997-12-31,1998-01-15,0.09,0.11,-0.02,-18.1818,pre-market
1998-03-31,1998-04-23,0.08,0.08,0,0,pre-market
1998-06-30,1998-07-20,0.09,0.09,0,0,pre-market
1998-09-30,1998-10-13,0.1,0.1,0,0,pre-market
1998-12-31,1999-01-14,0.1,0.1,0,0,pre-market
1999-03-31,1999-04-22,0.11,0.1,0.01,10,pre-market
1999-06-30,1999-07-15,0.06,0.06,0,0,pre-market
1999-09-30,1999-10-14,0.06,0.06,0,0,pre-market
1999-12-31,2000-01-13,0.07,0.07,0,0,pre-market
2000-03-31,2000-04-19,0.05,0.08,-0.03,-37.5,pre-market
2000-06-30,2000-07-13,0.1,0.09,0.01,11.1111,pre-market
2000-09-30,2000-10-12,0.11,0.09,0.02,22.2222,pre-market
2000-12-31,2001-01-25,0.11,0.11,0,0,pre-market
2001-03-31,2001-04-23,0.06,0.07,-0.01,-14.2857,pre-market
2001-06-30,2001-07-20,0.05,0.05,0,0,pre-market
2001-09-30,2001-10-24,0.06,0.05,0.01,20,pre-market
2001-12-31,2002-01-22,0.06,0.06,0,0,pre-market
2002-03-31,2002-04-25,0.06,0.06,0,0,pre-market
2002-06-30,2002-07-17,0.08,0.07,0.01,14.2857,pre-market
2002-09-30,2002-10-23,0.09,0.09,0,0,pre-market
2002-12-31,2003-01-23,0.09,0.09,0,0,pre-market
2003-03-31,2003-04-23,0.08,0.08,0,0,pre-market
2003-06-30,2003-07-17,0.08,0.08,0,0,pre-market
2003-09-30,2003-10-16,0.09,0.09,0,0,pre-market
2003-12-31,2004-01-22,0.1,0.09,0.01,11.1111,pre-market
2004-03-31,2004-04-22,0.11,0.1,0.01,10,pre-market
2004-06-30,2004-07-20,0.14,0.13,0.01,7.6923,pre-market
2004-09-30,2004-10-21,0.14,0.14,0,0,pre-market
2004-12-31,2005-01-25,0.13,0.13,0,0,pre-market
2005-03-31,2005-04-27,0.14,0.12,0.02,16.6667,pre-market
2005-06-30,2005-07-26,0.14,0.14,0,0,pre-market
2005-09-30,2005-10-20,0.16,0.15,0.01,6.6667,pre-market
2005-12-31,2006-01-19,0.17,0.16,0.01,6.25,pre-market
2006-03-31,2006-04-25,0.18,0.17,0.01,5.8824,pre-market
2006-06-30,2006-07-20,0.18,0.18,0,0,pre-market
2006-09-30,2006-10-25,0.18,0.18,0,0,pre-market
2006-12-31,2007-01-31,0.17,0.17,0,0,pre-market
2007-03-31,2007-04-26,0.17,0.17,0,0,pre-market
2007-06-30,2007-07-26,0.18,0.18,0,0,pre-market
2007-09-30,2007-10-23,0.18,0.18,0,0,pre-market
2007-12-31,2008-01-24,0.18,0.18,0,0,pre-market
2008-03-31,2008-04-28,0.19,0.18,0.01,5.5556,pre-market
2008-06-30,2008-07-24,0.2,0.2,0,0,pre-market
2008-09-30,2008-10-23,0.21,0.2,0.01,5,pre-market
2008-12-31,2009-01-29,0.1,0.11,-0.01,-9.0909,pre-market
2009-03-31,2009-05-07,0.06,0.05,0.01,20,pre-market
2009-06-30,2009-08-06,0.08,0.07,0.01,14.2857,pre-market
2009-09-30,2009-11-04,0.12,0.11,0.01,9.0909,pre-market
2009-12-31,2010-02-03,0.19,0.15,0.04,26.6667,pre-market
2010-03-31,2010-05-05,0.2,0.19,0.01,5.2632,pre-market
2010-06-30,2010-08-05,0.29,0.26,0.03,11.5385,pre-market
