fiscalDateEnding,reportedEPS
1997-01-31,0.16
1998-01-31,0.53
1999-01-31,0.79
2000-01-31,1.18
2001-01-31,1.73
2002-01-31,0.94
2003-01-31,0.28
2004-01-31,0.79
2005-01-31,1.08
2006-01-31,0.95
2007-01-31,0.84
2008-01-31,1.03
2009-01-31,0.61
2010-01-31,0.35
2011-01-31,0.29
2012-01-31,0.96
2013-01-31,1.18
2014-01-31,1.1
2015-01-31,1.57
2016-01-31,3.33
2017-01-31,5.21
2018-01-31,3.88
2019-01-31,2.78
2020-01-31,2.27
2021-01-31,2.53
2022-01-31,1.53
2023-01-31,4.74
2024-01-31,7.37
2025-01-31,8.43
2026-01-31,10.82
2026-04-30,0
