fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,82948000,274509000,191561000,191561000,38579000,42400000,None,44369000,None,None,None,15775000,None,None,None,10525000,19073000,6634000,None,None,None,42350000,52875000,12439000
2007-03-31,USD,100109000,306062000,205953000,205953000,51919000,None,None,48190000,None,None,None,7852000,None,None,None,9999000,44067000,15588000,None,None,None,55495000,65494000,28479000
2008-03-31,USD,113578000,330600000,217022000,217022000,62850000,49000000,None,50728000,None,None,None,2971000,None,None,None,10465000,59879000,19685000,None,None,None,62850000,73315000,40194000
2009-03-31,USD,118220000,355796000,237576000,237576000,54970000,56200000,None,63250000,None,None,None,3569000,None,None,None,12160000,51401000,16947000,None,None,None,54970000,67130000,34454000
2010-03-31,USD,84566000,274702000,190136000,190136000,34670000,47400000,None,49896000,None,None,None,1660000,None,None,None,11830000,33010000,8625000,None,None,None,34817000,46647000,24385000
2011-03-31,USD,109774000,335625000,225851000,225851000,56193000,53200000,None,53581000,None,None,None,1791000,None,None,None,12971000,52877000,18009000,None,None,None,54668000,67639000,34868000
2012-03-31,USD,140580000,397511000,256931000,256931000,77648000,None,None,62932000,None,None,None,1045000,None,None,None,14190000,75979000,25982000,None,None,None,77024000,91214000,49997000
2013-03-31,USD,152929000,403051000,250122000,250122000,78101000,65900000,None,74828000,None,None,None,868000,None,None,None,14719000,80188000,23846000,None,None,None,81056000,95775000,56342000
2014-03-31,USD,164797000,418886000,254089000,254089000,88650000,72100000,None,76147000,None,None,None,1019000,None,None,None,14987000,87753000,27545000,None,None,None,88772000,103759000,60208000
2015-03-31,USD,170140000,445278000,275138000,275138000,88430000,75939000,None,81710000,None,None,None,1055000,None,None,None,15045000,84555000,26307000,None,None,None,85610000,100655000,58248000
2016-03-31,USD,218778000,597472000,378694000,378694000,103841000,98912000,None,114937000,None,None,None,8722000,None,None,None,25807000,94785000,30891000,None,None,None,103507000,129314000,63894000
2017-03-31,USD,230211000,615388000,385177000,385177000,114586000,103018000,None,115625000,None,None,None,8706000,None,None,None,27372000,104884000,34261000,None,None,None,113590000,140962000,70623000
2018-03-31,USD,258537000,674949000,416412000,416412000,128774000,None,None,129763000,None,None,None,7507000,None,None,None,28360000,119851000,32710000,None,None,None,127358000,155718000,87141000
2019-03-31,USD,276653000,702516000,425863000,425863000,132035000,117707000,None,144618000,None,None,None,5173000,None,None,None,29658000,126090000,20897000,None,None,None,131263000,160921000,105193000
2020-03-31,USD,289103000,727461000,438358000,438358000,149367000,None,None,139736000,None,None,None,1885000,None,None,None,31420000,146721000,26371000,None,None,None,148106000,179526000,120350000
2021-03-31,USD,234100000,609000000,374900000,374900000,114600000,102800000,None,119500000,None,-1400000,None,1430000,None,None,None,32700000,113200000,23100000,None,90100000,None,114100000,146800000,90100000
2022-03-31,USD,357100000,942900000,585800000,585800000,121100000,167600000,None,236000000,None,-41500000,None,41500000,None,None,None,65500000,78700000,24000000,None,54700000,None,120200000,185700000,54700000
2023-03-31,USD,604800000,1469300000,864500000,864500000,293000000,229700000,None,311800000,None,-76700000,76700000,76700000,None,None,None,115400000,209700000,43000000,None,166700000,None,286400000,401800000,166700000
2024-03-31,USD,670500000,1560300000,889800000,889800000,342200000,253500000,None,328300000,None,-78700000,78700000,78700000,None,None,None,119300000,261800000,51900000,None,209900000,None,340500000,459800000,209900000
2025-03-31,USD,726100000,1636300000,910200000,910200000,369900000,279300000,None,356200000,None,-59800000,59800000,59800000,None,None,None,120000000,311900000,65700000,None,246200000,None,371700000,491700000,246200000
