date,dividend
2014-11-06,0.17
2015-02-05,0.275
2015-05-08,0.283
2015-08-11,0.291
2015-11-05,0.299
2016-02-09,0.308
2016-05-06,0.317
2016-08-05,0.326
2016-11-09,0.335
2017-02-03,0.345
2017-05-11,0.355
2017-08-11,0.365
2017-11-13,0.376
2018-02-07,0.386
2018-05-09,0.398
2018-08-09,0.409
2018-11-08,0.421
2019-02-04,0.433
2019-05-10,0.445
2019-08-09,0.458
2019-11-08,0.465
2020-01-31,0.471
2020-05-08,0.471
2020-08-07,0.471
2020-11-06,0.471
2021-02-03,0.471
2021-05-12,0.471
2021-08-11,0.471
2021-11-10,0.471
2022-02-02,0.471
2022-05-11,0.471
2022-08-10,0.471
2022-11-09,0.471
2023-02-01,0.471
2023-05-11,0.471
2023-08-10,0.471
2023-11-09,0.471
2024-02-01,0.471
2024-05-10,0.471
2024-08-12,0.471
2024-11-12,0.471
2025-02-07,0.471
2025-05-13,0.471
2025-08-12,0.471
2025-11-10,0.471
2026-02-06,0.471
