date,dividend
1973-02-28,0.0675
1984-10-09,0.075
1984-12-24,0.075
1985-03-25,0.075
1985-07-10,0.075
1985-10-08,0.075
1985-12-24,0.075
1986-04-07,0.075
1986-07-11,0.075
1986-10-08,0.075
1986-12-24,0.075
1987-04-06,0.075
1987-07-13,0.075
1987-10-08,0.075
1988-04-04,0.075
1988-07-11,0.075
1988-10-05,0.075
1988-12-23,0.075
1989-04-06,0.075
1989-07-10,0.075
1989-10-10,0.075
1989-12-22,0.075
1990-04-06,0.075
1990-07-10,0.075
1990-10-09,0.075
1990-12-21,0.075
1991-04-08,0.075
1991-07-10,0.075
1991-10-08,0.075
1992-01-09,0.075
1992-04-09,0.075
1992-07-09,0.075
1992-10-08,0.075
1993-01-11,0.05
1993-04-08,0.05
1993-07-09,0.05
1993-10-08,0.025
1994-01-10,0.025
1994-04-11,0.025
1994-07-11,0.025
1994-10-07,0.025
1995-01-09,0.025
1995-04-07,0.025
1995-07-13,0.025
1995-10-12,0.025
1996-01-10,0.025
1996-04-11,0.025
1996-07-11,0.025
1996-10-11,0.025
1997-01-15,0.16
1997-04-11,0.06
1997-07-11,0.06
1997-10-10,0.06
1998-01-13,0.09
1998-04-13,0.09
1998-07-13,0.09
1998-10-13,0.09
1999-01-13,0.1
1999-04-13,0.1
1999-07-13,0.1
1999-10-13,0.1
2000-01-12,0.1
2000-04-12,0.1
2000-07-12,0.1
2000-10-11,0.1
2001-01-10,0.1
2001-04-12,0.1
2001-07-11,0.1
2001-10-10,0.1
2002-01-11,0.1
2002-04-11,0.1
2002-07-11,0.1
2002-10-10,0.1
2003-01-13,0.1
2003-04-11,0.1
2003-07-11,0.1
2003-10-10,0.1
2004-01-13,0.1
2004-04-13,0.1
2004-07-13,0.1
2004-10-13,0.1
2005-01-12,0.1
2005-04-13,0.1
2005-07-13,0.1
2005-10-13,0.1
2006-01-11,0.1
2006-04-11,0.1
2006-07-12,0.1
2006-10-11,0.1
2007-01-10,0.1
2007-04-11,0.15
2007-07-11,0.15
2007-10-11,0.15
2008-01-11,0.15
2008-04-11,0.18
2008-07-09,0.18
2008-10-10,0.18
2009-01-13,0.18
2009-04-13,0.18
2009-07-13,0.18
2009-10-13,0.18
2010-01-13,0.18
2010-04-13,0.18
2010-07-13,0.18
2010-10-13,0.18
2011-01-12,0.18
2011-04-13,0.18
2011-07-13,0.18
2011-10-12,0.18
2012-01-11,0.18
2012-04-12,0.18
2012-07-12,0.18
2012-10-11,0.18
2013-01-11,0.18
2013-04-11,0.18
2013-07-11,0.18
2013-10-10,0.18
2014-01-13,0.18
2014-04-11,0.18
2014-07-11,0.18
2014-10-10,0.18
2015-01-13,0.18
2015-04-13,0.18
2015-07-13,0.18
2015-10-13,0.18
2016-01-13,0.18
2016-04-13,0.09
2016-07-14,0.09
2016-10-12,0.09
2017-01-11,0.09
2017-04-11,0.09
