fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,15607906,69126275,53518369,53518369,5400841,8675244,1200000,10207065,None,None,None,157414,None,None,None,1530930,5652156,-2625000,None,0,None,5400841,6931771,8277156
2006-03-31,USD,17532662,68889549,51356887,51356887,7664032,7625895,0,9868630,None,None,None,153415,None,None,None,1729272,8299736,2728000,None,0,None,7667495,9396767,5571736
2006-06-30,USD,20390352,75454678,55064326,55064326,9197385,9464464,0,11192967,None,None,None,175258,None,None,None,1719819,9643060,3086000,None,0,None,9197385,10917204,6557060
2006-09-30,USD,20710996,79068503,58357507,58357507,9808304,9292468,0,10902692,None,None,None,186291,None,None,None,1618251,9717347,3073000,None,0,None,9808304,11426555,6644347
2006-12-31,USD,21262990,78367270,57104280,57104280,-15097721,9391173,1500000,36360711,None,None,None,191036,None,None,None,1439658,-14528143,-12390000,None,0,None,-15097721,-13658063,-2138143
2007-03-31,USD,25466135,87740408,62274273,62274273,13785088,9914698,0,11681047,None,None,None,179280000,None,None,None,1757156,13760603,4296000,None,0,None,13785088,15542244,9464603
2007-06-30,USD,27066347,88740035,61673688,61673688,15483823,9864783,0,11582524,None,None,None,182158,None,None,None,1759928,15459683,5282000,None,0,None,15483823,17243751,10177683
2007-09-30,USD,25849907,87159691,61309784,61309784,14205981,10063857,0,11643926,None,None,None,190024,None,None,None,1580417,13925630,4527000,None,0,None,14205981,15786398,9398630
2007-12-31,USD,24644611,83193866,58549255,58549255,13942108,9128662,1200000,10702503,None,None,None,184538,None,None,None,1561499,15217084,5027000,None,0,None,13942108,15503607,10190084
2008-03-31,USD,27939214,97839787,69900573,69900573,15820537,10254618,0,12118677,None,None,None,133934,None,None,None,1858499,15407283,5264000,None,0,None,15820537,17679036,10143283
2008-06-30,USD,30157977,102689468,72531491,72531491,17751023,10676878,0,12406954,None,None,None,113925,None,None,None,1809904,17916008,6307000,None,0,None,18029933,19839837,11609008
2008-09-30,USD,29745352,105906219,76160867,76160867,16562496,11432512,0,13182856,None,None,None,121911,None,None,None,1758635,17430648,5457000,None,0,None,16562496,18321131,11973648
