fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,381211000,186980000,56084000,56084000,55912000,66570000,194231000,68593000,None,2694000,2694000,2694000,None,None,None,20114000,None,241007000,74962000,15930000,None,None,13311000,166045000,None,None,None,None,13311000,45721000,None,140204000,None,57994000,9837000,9969000
2007-12-31,USD,404392000,228051000,71627000,71627000,69228000,69933000,176341000,75101000,None,2694000,2694000,2694000,None,None,None,17263000,None,216662000,91146000,19418000,None,None,13311000,125516000,None,None,None,None,13311000,58417000,None,187730000,None,91233000,10177000,10109000
2008-12-31,USD,488981000,228890000,81607000,81607000,62634000,67763000,260091000,86733000,None,2694000,2694000,2694000,None,None,-471000,16886000,None,343994000,88213000,16906000,None,None,13311000,255781000,None,None,None,None,13311000,44347000,None,144987000,None,96481000,10177000,10180000
2009-12-31,USD,471825000,209827000,66441000,66441000,69975000,59621000,261998000,119940000,None,None,None,2694000,None,None,112000,13790000,None,292623000,89505000,15799000,None,None,13311000,203118000,None,None,None,None,13311000,48962000,None,179202000,None,116804000,10246000,10204000
2010-12-31,USD,526963000,217233000,70021000,70021000,68822000,64734000,309730000,145591000,None,None,None,2694000,None,None,112000,13656000,None,330186000,89720000,20137000,None,None,13311000,240466000,None,None,None,None,13311000,44839000,None,196777000,None,124872000,10305000,10290824
2011-12-31,USD,531632000,228531000,69888000,69888000,68544000,77211000,303101000,150240000,None,0,0,77211000,None,123291000,0,12888000,None,338760000,89159000,19528000,None,None,13311000,249601000,None,0,None,None,13311000,56320000,249601000,192872000,0,138748000,10326000,10393000
2012-12-31,USD,533179000,237582000,78889000,78889000,70669000,72794000,295597000,150297000,None,0,0,72794000,None,113034000,0,15230000,None,341086000,86424000,15839000,None,None,13311000,254662000,None,0,None,None,13311000,57274000,254662000,192093000,0,139658000,10346000,10390000
2013-12-31,USD,502673000,246786000,97910000,97910000,64129000,74779000,255887000,151288000,None,74779000,74779000,0,None,None,-921000,9968000,None,267678000,86674000,15768000,None,None,13311000,181004000,None,0,None,None,13311000,56532000,None,234995000,0,144635000,10373000,10406000
2014-12-31,USD,536409000,232256000,97098000,97098000,54713000,71863000,304153000,149839000,None,71863000,71863000,0,None,127565000,-921000,8582000,None,331261000,81490000,16721000,None,None,13311000,249771000,None,0,13311000,None,13311000,49741000,249771000,205148000,0,135949000,10426000,10405000
2015-12-31,USD,506156000,219682000,95122000,95122000,59734000,61877000,286474000,146913000,None,1193000,1193000,107230000,None,111520000,-631000,2949000,None,294733000,81333000,13959000,None,None,13311000,213400000,None,0,13311000,None,13311000,50807000,213400000,211423000,0,129742000,10440000,10447000
2016-12-31,USD,565889000,221464000,38579000,38579000,83579000,85233000,344425000,214408000,None,11601000,11601000,11601000,None,104964000,0,14073000,None,416055000,144292000,37104000,None,None,26825000,271763000,None,25389000,26825000,None,52214000,80363000,245783000,147918000,0,45443000,12271000,11951000
2017-12-31,USD,565599000,240247000,20700000,20700000,107561000,81731000,325352000,214980000,None,11021000,11021000,11021000,None,89517000,0,46408000,None,403838000,144671000,35443000,None,None,19335000,259167000,None,46818000,19335000,None,66153000,89893000,211916000,158941000,0,38348000,12361000,12330000
2018-12-31,USD,571119000,227866000,19713000,19713000,94196000,86448000,343253000,185661000,None,9225000,9225000,9225000,None,137683000,None,27509000,None,478150000,167453000,38900000,None,None,45728000,310697000,None,31881000,45728000,None,77609000,82825000,278652000,87595000,None,-30355000,12495000,12448000
2019-12-31,USD,506560000,193412000,6960000,6960000,82289000,97783000,313148000,166392000,None,7625000,7625000,7625000,None,123107000,None,6380000,None,450944000,124232000,33271000,None,None,20975000,326712000,4263000,50494000,20363000,None,75120000,43888000,275675000,48900000,None,-51341000,12652000,12590000
2020-12-31,USD,463208000,171832000,16842000,16842000,73243000,76366000,291376000,166442000,None,7217000,7217000,None,None,2175000,2175000,5381000,None,378209000,105332000,26678000,None,None,13110000,272877000,4344000,24807000,12436000,None,41587000,42690000,161165000,76564000,None,-43371000,18312000,14636000
2021-12-31,USD,505960000,208816000,10337000,10337000,108717000,84829000,297144000,158563000,None,6204000,6204000,None,None,107472000,None,4933000,None,393826000,125042000,44230000,None,None,20648000,268784000,4056000,40912000,20007000,None,64975000,60164000,224014000,102901000,None,-35738000,19184000,18953000
2022-12-31,USD,502774000,231408000,8735000,8735000,121739000,93492000,271366000,154998000,None,5194000,5194000,None,None,93085000,None,7442000,None,389378000,116225000,43621000,None,None,13045000,273153000,3521000,93061000,12410000,None,108992000,59559000,177574000,104326000,None,-32322000,19404000,19444000
2023-12-31,USD,565654000,236653000,7286000,7286000,124694000,99303000,329001000,163499000,None,4947000,4947000,None,None,2175000,None,5370000,None,494083000,116885000,37231000,None,None,13217000,377198000,4768000,116382000,12271000,None,133421000,66288000,214767000,60939000,None,-72997000,19729000,19617000
2024-12-31,USD,530896000,236787000,15427000,15427000,116761000,95936000,294109000,152648000,None,4255000,4255000,None,None,2175000,None,8663000,None,459805000,125216000,36721000,None,None,13064000,334589000,4592000,116394000,12186000,None,133172000,75431000,185827000,58883000,None,-72559000,19980000,19887000
2025-12-31,USD,495355000,239620000,10703000,10703000,104431000,110161000,255735000,133806000,None,4631000,4631000,None,None,835000,None,14325000,None,447392000,130459000,48095000,None,None,16669000,316933000,4673000,117903000,15723000,None,138299000,65695000,173136000,32639000,None,-138626000,20237000,20139000
