fiscalDateEnding,reportedEPS
1996-12-31,0.33
1997-12-31,0.36
1998-12-31,0.58
1999-12-31,1.02
2000-12-31,1.3
2001-12-31,1.46
2002-12-31,1.8
2003-12-31,2.46
2004-12-31,3.84
2005-12-31,5.48
2006-12-31,2.89
2007-12-31,-6.23
2008-12-31,-6.04
2009-12-31,-4.22
2010-12-31,-2.9
2011-12-31,0
2012-12-31,0.69
2013-12-31,1.49
2014-12-31,1.23
2015-12-31,1.28
2016-12-31,1.71
2017-12-31,1.64
2018-12-31,3.6
2019-12-31,3.6
2020-12-31,4.92
2021-12-31,7.33
2022-12-31,10.88
2023-12-31,11.77
2024-12-31,14.46
2025-12-31,11.12
2026-03-31,1.79
