fiscalDateEnding,reportedEPS
1996-12-31,3.14
1997-12-31,3.29
1998-12-31,2.81
1999-12-31,2.8
2000-12-31,2.82
2001-12-31,3.35
2002-12-31,2.88
2003-12-31,2.21
2004-12-31,2.32
2005-12-31,2.73
2006-12-31,2.77
2007-12-31,3
2008-12-31,3.24
2009-12-31,3
2010-12-31,3.03
2011-12-31,3.12
2012-12-31,3.09
2013-12-31,3.23
2014-12-31,3.44
2015-12-31,3.7
2016-12-31,3.94
2017-12-31,3.66
2018-12-31,3.95
2019-12-31,4.25
2020-12-31,4.44
2021-12-31,4.74
2022-12-31,5.09
2023-12-31,5.24
2024-12-31,5.61
2025-12-31,5.96
2026-03-31,0
