fiscalDateEnding,reportedEPS
1996-12-31,0.46
1997-12-31,0.52
1998-12-31,0.35
1999-12-31,0.32
2000-12-31,0.12
2001-12-31,0.2728
2002-12-31,0.4262
2003-12-31,0.61
2004-12-31,0.39
2005-12-31,2.42
2006-12-31,3.43
2007-12-31,4.69
2008-12-31,3.14
2009-12-31,2.89
2010-12-31,4.62
2011-12-31,4.87
2012-12-31,3.18
2013-12-31,2.65
2014-12-31,1.95
2015-12-31,-0.09
2016-12-31,0.2
2017-12-31,1.17
2018-12-31,1.5
2019-12-31,0.02
2020-12-31,0.55
2021-12-31,3.13
2022-12-31,2.43
2023-12-31,1.53
2024-12-31,1.47
2025-12-31,1.75
2026-03-31,0.57
