fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1998-03-31,1998-03-31,0.0186,None,0,None,pre-market
1998-06-30,1998-06-30,0.0245,None,0,None,pre-market
1998-09-30,1998-09-30,0.0243,None,0,None,pre-market
1999-03-31,1999-03-31,0.0096,None,0,None,pre-market
1999-06-30,1999-06-30,-0.0383,None,0,None,pre-market
1999-09-30,1999-09-30,0.0075,None,0,None,pre-market
2000-03-31,2000-03-31,0.055,None,0,None,pre-market
2000-06-30,2000-06-30,0.016,None,0,None,pre-market
2000-09-30,2000-09-30,0.037,None,0,None,pre-market
2001-03-31,2001-03-31,0.3209,None,0,None,pre-market
2001-06-30,2001-06-30,0.5372,None,0,None,pre-market
2001-09-30,2001-09-30,0.2345,None,0,None,pre-market
2002-03-31,2002-03-31,0.1211,None,0,None,pre-market
2002-06-30,2002-06-30,0.2556,None,0,None,pre-market
2002-09-30,2002-09-30,-0.048,None,0,None,pre-market
2003-03-31,2003-03-31,-0.1022,None,0,None,pre-market
2003-06-30,2003-06-30,-0.0897,None,0,None,pre-market
2003-09-30,2003-09-30,0.046,None,0,None,pre-market
2003-12-31,2003-12-31,0.0999,None,0,None,pre-market
2004-03-31,2004-03-31,0.0313,None,0,None,pre-market
2004-06-30,2004-06-30,0.013,None,0,None,pre-market
2004-09-30,2004-09-30,-0.0106,None,0,None,pre-market
2004-12-31,2004-12-31,0.02,None,0,None,pre-market
2005-03-31,2005-03-31,0.0154,None,0,None,pre-market
2005-06-30,2005-06-30,0.0138,None,0,None,pre-market
2005-09-30,2005-09-30,0.0784,None,0,None,pre-market
2005-12-31,2005-12-31,0.1205,None,0,None,pre-market
2006-03-31,2006-03-31,0.2478,None,0,None,pre-market
2006-06-30,2006-06-30,0.0465,None,0,None,pre-market
2006-09-30,2006-09-30,0.0619,None,0,None,pre-market
2006-12-31,2006-12-31,0.15,None,0,None,pre-market
2007-03-31,2007-03-31,0.0448,None,0,None,pre-market
2007-06-30,2007-08-14,0.0626,None,0,None,pre-market
2007-09-30,2007-11-28,0.1113,None,0,None,pre-market
2008-03-31,2008-05-14,0.0586,None,0,None,pre-market
2008-06-30,2008-08-13,0.045,None,0,None,pre-market
2008-09-30,2008-12-03,0.0698,None,0,None,pre-market
2009-03-31,2009-05-13,-0.0085,None,0,None,pre-market
2009-06-30,2009-08-12,-0.0021,None,0,None,pre-market
2009-09-30,2009-11-12,0.047,None,0,None,pre-market
2009-12-31,2010-03-03,0.06,None,0,None,pre-market
2010-03-31,2010-05-11,0.0209,None,0,None,pre-market
2010-06-30,2010-09-14,0.0429,None,0,None,pre-market
2010-09-30,2010-12-31,0.05,None,0,None,pre-market
2010-12-31,2011-03-31,0.0378,None,0,None,pre-market
2011-03-31,2011-06-30,0.03,None,0,None,pre-market
2011-06-30,2011-09-30,0.0398,None,0,None,pre-market
2011-09-30,2011-12-31,0.06,None,0,None,pre-market
2011-12-31,2012-03-31,0.02,None,0,None,pre-market
2012-03-31,2012-06-30,0.05,None,0,None,pre-market
2012-06-30,2012-09-30,0.04,None,0,None,pre-market
2012-09-30,2012-12-31,0.1998,None,0,None,pre-market
2012-12-31,2013-03-31,0.04,None,0,None,pre-market
2013-03-31,2013-06-30,0.07,None,0,None,pre-market
2013-06-30,2013-09-30,0.02,None,0,None,pre-market
